Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA_x,ERA,xERA,FIP,xFIP,WAR,FA%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,vFA_y,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,FA-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,FA-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,FA-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,K/BB,K%,BB%,K-BB%,WHIP,ERA-,FIP-,xFIP-,SIERA,League,Rank,Vote_Pts,1st_Place,Share,CY_winner
2017,Marco Estrada,TOR,10,9,0,33,33,186.0,8.5161283336247,3.43548358913269,1.49999987694526,0.29467680608365,0.71892393,0.303085299,0.111913357,89.9026227678571,4.98387055888264,3.97515211334925,4.60925247835444,5.09166827111753,2.58710932731628,0.53516348,0.0687847,0.0,0.0,0,0,0.07742134,0,0.0,0.31863048,0.0,0.0,89.8480727665706,86.4995533211883,,,,,77.4553815986056,,,77.5154888673766,,,-3.39835954385807,1.23978427493519,,,,,2.12167783942356,,,-6.80088240410213,,,13.5000934347983,6.77698301306755,,,,,-5.91809033397659,,,11.4676202882986,,,2386.15100864553,2514.5201793722,,,,,2661.68924302789,,,2125.2100677638,,,2.48,21.8%,8.8%,13.0%,1.38,114,104,116,4.69,,0,0,0,0.0,0
2017,R.A. Dickey,ATL,10,10,0,31,31,190.0,6.44210526315789,3.17368421052632,1.23157894736842,0.289930555555556,0.73202055,0.469491525,0.131979695,83.7569273399015,4.26315789473684,4.36739576633601,4.72079758895071,4.7861914884103,1.54149973392487,0.17015342,0,0.0,0.0,0,0,0,0,0.01778243,0,0.0,0.81206416,83.618444223873,,,,,,,,65.9411764705882,,,77.278573153714,-8.91569844230277,,,,,,,,-1.61363998113894,,,-1.0780299224788,6.22367283555328,,,,,,,,1.93343787099801,,,2.1603931576052,1862.96721311475,,,,,,,,108.058823529412,,,118.913696865608,2.03,16.7%,8.2%,8.5%,1.37,96,110,111,4.9,,0,0,0,0.0,0
2017,John Lackey,CHC,12,11,0,30,30,169.2,7.85068809348524,2.81139506050485,1.90962683355046,0.266247379454927,0.76576577,0.413518886,0.182741116,91.5074654571281,4.56188632459277,5.15059374955633,5.32070465690837,4.62772725326196,0.527978897094727,0.39553604,0.35492133,0.0,0.0,0.1280644,0,0.07464325,0,0.0,0.04683498,0.0,0.0,91.0105443455134,82.4835051546392,,,90.7059988839286,,77.5039206112132,,,83.4710922241211,,,-5.86458167712188,1.77231470481637,,,-9.97642926897322,,3.51399679744945,,,-8.8342809677124,,,9.19023365228955,1.6745672166962,,,4.731505650111609,,-1.29988995720358,,,5.82308530807495,,,2172.34782608696,1648.2,,,2132.04285714286,,2272.05882352941,,,1647.4609375,,,2.79,20.4%,7.3%,13.1%,1.27,106,123,107,4.47,,0,0,0,0.0,0
2017,Edwin Jackson,WSN,5,6,0,13,13,71.0,7.35211267605634,3.16901408450704,2.28169014084507,0.272727272727273,0.72192513,0.380090497,0.174757281,94.0071383717494,5.07042253521127,4.84690627504027,5.8759495533688,5.16069671948191,0.0487297363579273,0.3718593,0,0.0,0.0,0.22445561,0.25711893,0.08375209,0,0.0,0.06281407,0.0,0.0,93.2247765343468,,,,93.2462686567164,86.9247569727199,78.897998046875,,,87.40533203125,,,-2.99615313555743,,,,-7.54045355497901,-0.596313178345124,1.84550491333008,,,-10.0988468424479,,,9.56274304089246,,,,8.24807967000933,3.05072339582909,-2.17161666870117,,,8.35984375,,,2262.01801801802,,,,2178.83955223881,2252.92833876222,2430.97,,,2131.42666666667,,,2.32,18.7%,8.1%,10.6%,1.41,114,133,119,4.86,,0,0,0,0.0,0
2017,Matt Moore,SFG,6,15,0,31,31,172.1,7.67698349819321,3.49903329509486,1.41005819354569,0.321495327102804,0.66751701,0.374087591,0.116883116,92.27125,5.58800839664403,5.84190513281338,4.77659539791448,5.12420233486471,0.940549075603485,0.5168185,0.14786265,0.0,0.0,0,0,0,0.17694464,0.0,0.15837421,0.0,0.0,91.8827118644068,89.2246464010664,,,,,,81.0780167079208,,83.1418176161505,,,8.35868644067797,2.31044158212382,,,,,,-2.30123786548577,,9.50555689988938,,,10.1391359904661,8.87286984412026,,,,,,-2.18905911587252,,5.23632380392699,,,2256.82169491525,2170.31279620853,,,,,,2389.41188118812,,1724.89601769912,,,2.19,18.8%,8.6%,10.2%,1.54,135,117,118,4.87,,0,0,0,0.0,0
2017,Zack Greinke,ARI,17,7,0,32,32,202.1,9.56342620782108,2.00164734582302,1.11202630323501,0.284883720930233,0.75274725,0.468045112,0.133689839,90.7718101415094,3.20263575331683,3.50150508356159,3.30590986797854,3.34365341422399,4.85771751403809,0.38922345,0,0.0,0.0,0.09001585,0.22503962,0.12868463,0,0.0066561,0.16038035,0.0,0.0,90.7655550183225,,,,90.6855606294014,83.9521126760563,74.2578798491379,,65.5761893136161,87.0930860918972,,,-1.5573335827756,,,,-7.08021652866417,2.94188524702905,6.24384056053725,,6.86259242466518,-7.57197806015316,,,10.3075949206026,,,,8.57359550368618,2.23507595868178,-6.2797268270859,,-6.23950776599702,3.96053654968503,,,2392.1180781759,,,,2340.33098591549,2273.26056338028,2593.39901477833,,2279.2380952381,1821.48616600791,,,4.78,26.8%,5.6%,21.2%,1.07,70,76,77,3.48,NL,4,52,0,0.25,0
2017,Ivan Nova,PIT,11,14,0,31,31,187.0,6.30481334868351,1.73262046223364,1.39572203902154,0.298969072164948,0.73028238,0.456852791,0.158469945,93.2987331081081,4.13903777089147,5.15570086708613,4.46245263490834,4.18716679806981,2.22052383422852,0.25213675,0,0.0,0.0,0.42812743,0,0.22144522,0,0.0,0.0982906,0.0,0.0,93.1198779372111,,,,92.5453720508167,,80.6006990131579,,,86.4015794836957,,,-7.84463326993452,,,,-10.9227301568172,,0.0648455971165707,,,-10.2064580502717,,,8.70148937066641,,,,5.24780938067151,,-2.45809154845121,,,5.92203422214674,,,2248.6748844376,,,,2157.45372050817,,2347.93684210526,,,1965.07114624506,,,3.64,16.7%,4.6%,12.1%,1.28,97,103,97,4.45,,0,0,0,0.0,0
2017,Clayton Kershaw,LAD,18,4,0,27,27,175.0,10.3885723343831,1.54285727738362,1.18285724599411,0.266509433962264,0.87443946,0.479452054,0.158620689,92.8693722345133,2.31428591607543,2.98233412895176,3.07192540102589,2.83722202828035,4.34723472595215,0.46424193,0,0.0,0.0,0.01062526,0.34654679,0.16836943,0,0.0,0.01021659,0.0,0.0,92.8298443001761,,,,94.6076941856971,88.5799491450472,73.335923278216,,,85.94,,,0.750852074421627,,,,7.90154735858624,-1.58945378717387,-0.360133717361006,,,6.29230102539063,,,13.4063634738116,,,,11.8313281719501,7.4165568801592,-7.37797472314927,,,13.0257434082031,,,2339.32394366197,,,,2330.34615384615,2446.77476415094,2363.84708737864,,,2171.4,,,6.73,29.7%,4.4%,25.3%,0.95,56,72,66,3.04,NL,2,126,3,0.6,0
2017,Adam Wainwright,STL,12,5,0,23,23,121.1,7.12087852386822,3.26373599010627,1.03846145139745,0.325396825396825,0.68509615,0.478036175,0.132075471,90.4937224762873,5.11813143903029,4.59756133895145,4.28676047866982,4.34077257049542,1.42782771587372,0.19495958,0.23632905,0.0,0.0,0.26343319,0,0.26010461,0,0.00380409,0.04136947,0.0,0.0,90.1346322408537,84.2410478495976,,,89.7864606836643,,72.492501713894,,61.7374992370606,81.3908045977012,,,-3.02409429782774,2.55140633842115,,,-8.17088874238493,,8.47700079267596,,8.80686187744141,-8.10119418440194,,,8.6717314929497,3.73174226020184,,,6.61816450318705,,-7.33861813728291,,-7.26999235153198,5.62385646776221,,,2199.81951219512,2348.62374245473,,,2175.88086642599,,2643.07678244973,,2280.0,1788.44827586207,,,2.18,17.9%,8.2%,9.7%,1.49,122,101,100,4.65,,0,0,0,0.0,0
2017,Corey Kluber,CLE,18,4,0,29,29,203.2,11.7103115505243,1.590834776675,0.927986953060416,0.266666666666667,0.82568807,0.445396145,0.134615384,92.8191977446934,2.25368260028958,2.60294411662016,2.49970185447791,2.52176625479193,7.21213960647583,0.14417178,0.22835719,0.0,0.0,0.28527607,0,0.28084526,0,0.0,0.06134969,0.0,0.0,92.6829750295508,88.9967175839552,,,92.5358422939068,,84.432645631068,,,85.7566677517361,,,-4.03510747959146,1.07231682165345,,,-8.79602502893519,,6.9189962738926,,,-7.75056287977431,,,8.93238805315455,3.83752550722948,,,5.869873338560329,,2.29936529363243,,,3.6931396484375,,,2371.67375886525,2568.50895522388,,,2224.86021505376,,2328.52305825243,,,1707.13888888889,,,7.36,34.1%,4.6%,29.5%,0.87,49,57,57,2.68,AL,1,204,28,0.97,1
2017,Lance Lynn,STL,11,8,0,33,33,186.1,7.3899823126336,3.7674419633034,1.30411452575887,0.244094488188976,0.79025845,0.44,0.142105263,92.5496221823771,3.42933819736592,4.27286658138055,4.81595816524058,4.74604687605777,1.21921634674072,0.36736641,0.10496183,0.0,0.0,0.42620865,0,0.04802799,0,0.0,0.05343511,0.0,0.0,92.3651920995671,87.0551491477273,,,91.4341767723881,,78.9384118894868,,,85.9708368210566,,,-5.56669118641775,-0.0418290571732955,,,-8.62979171525187,,2.50190179079574,,,-7.63978213355655,,,9.10794862689394,4.81641734730114,,,5.28117712220149,,-3.42357590024834,,,5.72446586972191,,,2372.870995671,2422.57272727273,,,2238.72611940299,,2184.37086092715,,,1986.6130952381,,,1.96,19.7%,10.1%,9.7%,1.23,82,114,110,4.85,,0,0,0,0.0,0
2017,Jhoulys Chacin,SDP,13,10,0,32,32,180.1,7.63586038087973,3.59334606159046,0.948244099586371,0.272189349112426,0.74399261,0.491295938,0.113772455,91.802504330254,3.892791566723,4.04619674635628,4.26115183349859,4.5387525224597,2.32924962043762,0.16241379,0,0.0,0.0,0.3837931,0.35275862,0.04068966,0,0.0,0.06034483,0.0,0.0,91.3747346072187,,,,91.1112280997305,80.0159304740958,75.6033914856992,,,83.3074274553571,,,-6.06076769008758,,,,-11.6046843413073,6.54924337884897,6.00861475023173,,,-8.38571498325893,,,9.1877031913482,,,,5.42436554147013,2.12854851119563,-1.37612565897279,,,4.67364153180804,,,2207.52229299363,,,,2120.09703504043,2314.65591397849,2478.4406779661,,,1503.09142857143,,,2.13,20.0%,9.4%,10.6%,1.27,92,99,105,4.63,,0,0,0,0.0,0
2017,Rick Porcello,BOS,11,17,0,33,33,203.1,8.01147621144541,2.12459037651591,1.68196738140843,0.323529411764706,0.69679054,0.391640866,0.147286821,92.4652061034659,4.64754144862856,4.94432266621229,4.60354147823164,4.43107601081727,2.01994037628174,0.3334323,0,0.0,0.0,0.25861045,0.1692399,0.15528504,0,0.0,0.0834323,0.0,0.0,92.1424755120214,,,,89.7419094431688,85.572108004386,74.6785820984704,,,80.3042704626335,,,-5.90555779719501,,,,-9.58086632642078,0.993771630002741,7.166338656190249,,,-8.66338394545151,,,9.65225939865316,,,,6.5762010261194,3.17560221354167,-6.15019596603131,,,5.11865277816392,,,2440.61175422974,,,,2321.37313432836,2457.2649122807,2857.70363288719,,,1615.62633451957,,,3.77,20.5%,5.4%,15.0%,1.4,102,106,101,4.28,,0,0,0,0.0,0
2017,Max Scherzer,WSN,16,6,0,31,31,200.2,12.0199332501501,2.4667773461129,0.986710938445159,0.245283018867925,0.80645161,0.365296803,0.107843137,94.2624394217914,2.51162784331495,2.47951187771191,2.89850348815756,3.28160888537457,6.43171644210815,0.45730918,0.07664942,0.0,0.0,0.02878396,0.21216041,0.08247089,0,0.0,0.14262613,0.0,0.0,94.028354844413,87.9189906381857,,,93.4516875877809,85.3853670445884,77.3596047794118,,,84.6376399518141,,,-6.60783349540311,0.743251172802116,,,-9.48836080143961,1.36395766095417,4.85949228324142,,,-8.71924215649802,,,9.73449655233381,4.32742039161392,,,5.82145159432058,2.06437515630955,-3.3955504174326,,,2.22469712168722,,,2503.47241867044,2430.95358649789,,,2485.6404494382,2163.42530487805,2457.89803921569,,,1518.97959183673,,,4.87,34.4%,7.1%,27.3%,0.9,57,66,76,2.98,NL,1,201,27,0.96,1
2017,David Price,BOS,5,3,0,11,11,66.0,8.59090909090909,3.0,1.09090909090909,0.287234042553192,0.75520833,0.408163265,0.106666666,93.9756061422414,3.81818181818182,4.26539437963867,4.00612454269872,4.45173776122657,1.07383358478546,0.09734513,0.20884956,0.0,0.0,0.48849558,0,0,0.06283186,0.0,0.14247788,0.0,0.0,94.1209073153409,88.5644034692797,,,94.3221028645833,,,79.5549282020246,,85.6503117721273,,,4.7236083984375,-0.582126035528668,,,8.34887872225996,,,-3.27815160617022,,8.4507472826087,,,10.7103393554688,4.31414070775953,,,7.84566331946332,,,-2.8358887148575,,6.00701487286491,,,2248.14545454545,2110.46610169492,,,2166.60688405797,,,2242.60563380282,,1750.84472049689,,,2.86,22.1%,7.7%,14.4%,1.27,83,92,101,4.31,,0,0,0,0.0,0
2017,Ervin Santana,MIN,16,8,0,33,33,211.1,7.11198703936811,2.5977916730626,1.32018921090067,0.244556113902848,0.7946693,0.411954765,0.117870722,93.1873305722892,3.2791796528823,3.8548203260653104,4.46363332220162,4.770381209468271,2.71498703956604,0.32992881,0,0.0,0.0,0.19900959,0.36923553,0,0,0.0,0.10182606,0.0,0.0,93.1584413109756,,,,92.2850711994557,84.4673093042749,,,,85.8000035619301,,,-3.15368537831262,,,,-6.658970098658631,2.45392495448711,,,,-6.55228245511968,,,11.5647435286703,,,,9.08952481045879,5.03308197558676,,,,9.59915374477584,,,2229.7138836773,,,,2135.699844479,1974.07376362112,,,,1506.7537993921,,,2.74,19.3%,7.1%,12.3%,1.13,74,101,109,4.6,AL,7,3,0,0.01,0
2017,Francisco Liriano,TOR,6,5,0,18,18,82.2,8.05645111721094,4.68145132486581,1.1975805714773,0.326530612244898,0.65505804,0.434262948,0.117021276,93.1738967895508,5.87903189634312,5.07399694337359,4.73022024261841,5.023056419398831,0.770376026630402,0.16789792,0,0.0,0.0,0.32706514,0.31363331,0.00537273,0,0.0,0.18603089,0.0,0.0,92.530796875,,,,92.7878834060575,85.3062098501071,76.0999984741211,,,85.402886676444,,,6.0994580078125,,,,8.32382922789399,-1.73359343632896,-4.47347974777222,,,8.10295418969991,,,8.3908798828125,,,,6.51856320986268,3.13515666822805,-0.548358619213104,,,5.15398927543998,,,2049.808,,,,2036.57084188912,2246.55460385439,2245.0,,,1764.30324909747,,,1.72,19.7%,11.5%,8.3%,1.62,135,106,114,5.05,,0,0,0,0.0,0
2017,Jeff Samardzija,SFG,9,15,0,32,32,207.2,8.88443061176775,1.38683794915399,1.30016057733187,0.303135888501742,0.675,0.414715719,0.137614678,94.492317501981,4.42054596292834,3.85156599740188,3.61028819150718,3.59959689006397,3.77052450180054,0.18669528,0.08706315,0.08307787,0.0,0.30901288,0.18792152,0,0.14622931,0.0,0,0.0,0.0,94.2666641009852,91.6197183098592,86.6608841674354,,94.3338293650794,87.835070860522,,80.7419254454927,,,,,-5.63861134095341,-2.19823724451199,-6.88696514284479,,-9.97390601748512,-1.22246328730373,,1.85329554015985,,,,,9.40829613095238,7.75303456481074,5.87217166239045,,6.50651235429068,5.4507740014529,,-3.01427966743645,,,,,2478.60591133005,2536.18661971831,1684.0332103321,,2454.08829365079,2390.088091354,,2378.72536687631,,,,,6.41,24.2%,3.8%,20.4%,1.14,107,89,83,3.63,,0,0,0,0.0,0
2017,Anibal Sanchez,DET,3,7,0,17,17,84.1,8.75098708672359,2.13438709432283,1.8142290301744,0.347826086956522,0.70342205,0.368421052,0.17,90.9353871855346,5.762845154671631,4.3269142220647,4.68728377847856,4.17598696146233,0.988558828830719,0.26630062,0.07618394,0.18874399,0.0,0.2216884,0.12010981,0.10226493,0,0.0,0.0247083,0.0,0.0,90.7064473260309,89.0666701858108,82.9847301136364,,90.7458216428019,84.2645703125,76.6624174182047,,,70.7111138237847,,,-2.13690861967421,1.99718193535332,-7.49818359375,,-6.36063878676471,2.17703892299107,2.49953260997798,,,-4.50662951999241,,,10.7371159189755,8.28744589315878,4.43169744318182,,8.71967214106037,3.9023214285714305,-0.852659391876835,,,6.18513276841905,,,2212.65979381443,2293.47747747748,1619.18909090909,,2130.4427244582,2260.66857142857,1862.24161073826,,,1310.75,,,4.1,21.8%,5.3%,16.5%,1.48,130,105,95,4.1,,0,0,0,0.0,0
2017,Matt Garza,MIL,6,9,0,22,22,112.0,6.18750042149002,3.61607167489676,1.36607152162767,0.290140845070423,0.66104079,0.405027932,0.125925925,92.3464244981752,5.06250034485547,4.69063794868027,4.9879969617542,5.15887956590456,0.802837729454041,0.43617021,0,0.0,0.0,0.17074468,0.23085106,0.10425532,0,0.0,0.05797872,0.0,0.0,92.0290205792683,,,,91.5037358839564,82.4043778801843,73.8612234933036,,,84.1467889908257,,,-4.34851014672256,,,,-8.41346926109813,1.84083184448805,4.70860072544643,,,-5.97629428128584,,,10.3977265148628,,,,8.82933885806075,2.16400807464178,-6.31132663026148,,,8.90793658615252,,,2002.38414634146,,,,1968.71962616822,1865.93087557604,2252.10204081633,,,1401.51376146789,,,1.71,15.6%,9.1%,6.5%,1.47,116,114,119,5.29,,0,0,0,0.0,0
2017,Ubaldo Jimenez,BAL,6,11,0,25,25,125.0,8.49600051855472,3.8880002373047,2.30400014062501,0.333333333333333,0.66587396,0.423857868,0.220689655,91.3017359491605,7.20000043945315,6.18154806014401,6.01363986853028,4.74905509815272,-0.249605730175972,0.19859711,0.00876808,0.19728189,0.0,0.36168347,0.19026743,0.04340202,0,0.0,0,0.0,0.0,90.7810171771523,89.3200012207031,83.9755555555556,,90.3626609848485,82.3859447004608,74.9040404040404,,,,,,-4.98821172651076,1.1148663520813,-6.61770616319445,,-8.82318122632576,3.90828778666835,6.44572494969223,,,,,,10.6352194139763,10.1703651428223,4.72333658854167,,8.66871922348485,3.19777387627808,-3.71148003472222,,,,,,2223.39293598234,2311.65,1301.84,,2140.32242424242,1956.72350230415,2581.0303030303,,,,,,2.19,20.5%,9.4%,11.1%,1.66,162,131,108,4.68,,0,0,0,0.0,0
2017,Danny Duffy,KCR,9,10,0,24,24,146.1,7.99544446925012,2.5216401787635,0.799544446925012,0.308788598574822,0.71260306,0.394799054,0.075581395,93.2278009167981,3.81321197764236,4.08694029607636,3.45832307596344,4.39423210682897,3.59395837783813,0.24735915,0,0.0,0.0,0.22623239,0.2909331,0.00660211,0,0.0,0.22887324,0.0,0.0,92.8491089301601,,,,92.9564232733463,83.0046922276853,73.3333333333333,,,83.6582707331731,,,1.96200290014735,,,,5.97579730438351,-3.62205147562878,-6.40992075602214,,,7.03150775615986,,,10.5753525703403,,,,10.131992681481,0.0269671885942006,-7.70441691080729,,,7.26574894831731,,,2191.06939501779,,,,2153.13035019455,2120.34341906203,2343.26666666667,,,2409.84038461538,,,3.17,21.3%,6.7%,14.6%,1.26,85,80,100,4.31,,0,0,0,0.0,0
2017,Clayton Richard,SDP,8,15,0,32,32,197.1,6.8868239693088,2.6908782396637,1.09459453816829,0.350649350649351,0.70592538,0.592356687,0.193548387,91.6721951844262,4.78885110448625,4.56428326413163,4.22689639585048,3.76357875625016,2.17691516876221,0.32968127,0,0.0,0.0,0.35756972,0.20318725,0,0,0.0,0.10956175,0.0,0.0,90.7885196374622,,,,90.1401099698236,81.4990170547386,,,,83.6836351799242,,,9.46449364300101,,,,9.06734654276927,0.158481423371758,,,,9.07071792140152,,,5.33108419089879,,,,0.680847281311659,-0.669334960139655,,,,2.24713467684659,,,2116.9889224572,,,,2064.17177344475,2207.64869281046,,,,1836.50909090909,,,2.56,17.6%,6.9%,10.7%,1.52,114,99,87,4.06,,0,0,0,0.0,0
2017,Ricky Nolasco,LAA,6,15,0,33,33,181.0,7.11049663813498,2.88397765742538,1.74033134499807,0.31021897810219,0.75576037,0.40139616,0.15625,91.1521169354839,4.92265151870883,5.98663324801272,5.10239091148155,4.78997442383869,0.6138995885849,0.19266948,0,0.14985404,0.0,0.29095037,0.27343497,0,0.09309114,0.0,0,0.0,0.0,91.003367003367,,80.8932883522727,,90.8229689241918,81.0061721530249,,73.5839707643728,,,,,-5.0172049268729,,-7.09977583451705,,-9.37803093645485,1.71800483531658,,7.65224337162456,,,,,9.2597401423085,,2.19100450127672,,5.77462309260034,-1.61749028650467,,-7.76817869392422,,,,,2124.71548821549,,1361.90909090909,,2008.6845039019,2043.67259786477,,2544.25087108014,,,,,2.47,18.2%,7.4%,10.8%,1.45,115,116,109,4.76,,0,0,0,0.0,0
2017,Edinson Volquez,MIA,4,8,0,17,17,92.1,7.895305989366,5.16606441279504,0.779783307591704,0.277777777777778,0.71661238,0.457831325,0.098765432,93.8625205592105,4.191335278305409,5.24426269041721,4.34897530303453,4.78309052831196,0.894495129585266,0.1277592,0,0.0,0.0,0.44548495,0,0,0.17458194,0.0,0.25217391,0.0,0.0,93.5670197971204,,,,93.0732744463213,,,81.0436796575671,,83.7469485659814,,,-6.03824699361911,,,,-9.13510287631381,,,4.61877347865781,,-7.2175072788876,,,10.5382412416149,,,,7.38298039250188,,,-3.93868609315134,,2.97372703653432,,,2292.30366492147,,,,2263.61861861862,,,2703.58620689655,,1242.59681697613,,,1.53,20.4%,13.4%,7.1%,1.42,101,104,111,5.19,,0,0,0,0.0,0
2017,Hector Santiago,MIN,4,7,0,14,14,69.1,6.49038509151643,3.89423105490986,1.68750012379427,0.265700483091787,0.71933962,0.302752293,0.117117117,90.8370857657967,5.4519234768738,6.56695023233686,5.66725526293355,6.07755576205899,0.119217701256275,0.04950495,0.03217822,0.0,0.0,0.56435644,0.06270627,0.06023102,0,0.00082508,0.1980198,0.03217822,0.0,89.1600016276042,85.0538486578526,,,90.8064350328947,79.402632863898,74.45068359375,,64.1999969482422,82.9512532552083,79.3051257011218,,3.48721364339193,-0.637911136333759,,,7.74787126507675,-1.86336858649003,-5.22830910878639,,-3.19283080101013,9.17451477050781,8.62542411608574,,10.8191080729167,6.61317795973558,,,11.3610304447643,1.68782906783255,-0.673061684386371,,-4.12979316711426,9.45711466471354,6.9497798039363,,2149.06666666667,2137.02564102564,,,2169.89766081871,1692.77631578947,2040.84931506849,,1921.0,2029.19583333333,1992.5641025641,,1.67,16.4%,9.8%,6.6%,1.41,123,128,138,5.55,,0,0,0,0.0,0
2017,Derek Holland,CHW,7,14,0,26,26,133.2,6.867829378605889,4.91521122194343,2.01994981723703,0.304455445544554,0.6875,0.379069767,0.172413793,91.6652258367486,5.99251779113651,6.67940662160887,6.36711551493492,5.76496320774144,-0.833876371383667,0.18933444,0,0.0,0.0,0.35758578,0.12112443,0,0.22653989,0.0,0.10541546,0.0,0.0,91.2637571643013,,,,91.042774566474,81.1085350895905,,77.9671532846715,,83.0917662377451,,,5.2932096922762,,,,8.35620371206647,0.149860369060634,,-1.64762566559506,,6.1694517846201,,,9.19061625784662,,,,7.19448722001445,3.89376591496907,,1.59739785298814,,8.4846986060049,,,2241.47598253275,,,,2166.72601156069,2102.77133105802,,1994.50547445255,,1978.50588235294,,,1.4,16.5%,11.8%,4.7%,1.69,140,143,131,5.56,,0,0,0,0.0,0
2017,Jake Arrieta,CHC,14,10,0,30,30,168.1,8.71485095850268,2.94059388170336,1.22970289598504,0.278508771929825,0.72757112,0.450733752,0.140243902,92.4092203776042,3.52871265804403,3.95400269280448,4.15565943588289,4.11243706046281,2.52162003517151,0.02091743,0,0.0,0.0,0.61321101,0.13981651,0.14311927,0,0.0,0.08293578,0.0,0.0,92.1771946957237,,,,92.1750448833034,87.8574782644357,78.7656400240385,,,87.3181433213496,,,-4.05659752561335,,,,-9.1995916086924,2.09127367074721,6.57742012219551,,,-9.20554912195797,,,9.65901692708333,,,,7.18941572224716,3.70274757525427,-5.63211137820513,,,3.50921630859375,,,2312.0,,,,2258.69060442849,2272.61679790026,2704.83846153846,,,1799.61946902655,,,2.96,23.1%,7.8%,15.3%,1.22,82,96,95,4.15,,0,0,0,0.0,0
2017,Tyler Chatwood,COL,8,14,0,25,25,136.1,7.19560009580581,4.68704226424048,1.25427891578266,0.283464566929134,0.7266436,0.571794871,0.223529411,94.9582674050633,4.75305694401852,4.77207559569656,4.97671087031972,4.2740105362078,1.04818773269653,0.34627261,0.20776356,0.0,0.0,0.29819144,0,0.102779,0,0.0,0.04499338,0.0,0.0,94.7614052547771,89.0581707802548,,,94.3068024223373,,78.9927072156652,,,88.0843098958333,,,-1.1294984853951,1.14215891325803,,,-6.56271019207655,,3.84630928530714,,,-4.01463108436734,,,9.79088935609076,3.6108045962712305,,,8.25468778892382,,-6.98950562047344,,,5.1398375268076,,,2476.7923566879,2527.60721868365,,,2397.24704142012,,2977.36480686695,,,1686.98039215686,,,1.54,18.7%,12.2%,6.5%,1.45,95,109,99,4.86,,0,0,0,0.0,0
2017,Jeremy Hellickson,TOT,8,11,0,30,30,164.0,5.26829280546916,2.57926835267761,1.92073175199396,0.245579567779961,0.6626506,0.349056603,0.150862068,90.2107409843429,5.43292695564007,5.40406588284607,5.76739585247868,5.50936573282628,0.300305262207985,0.22264875,0.1243762,0.0,0.0,0.22380038,0,0,0.12629559,0.0,0.30287908,0.0,0.0,90.1463783001078,86.8589500144676,,,90.188679245283,,,76.7334340568009,,81.3304172607731,,,-6.97086507863012,-1.9278675597391,,,-9.41997840842088,,,4.92297938384546,,-6.46564022397814,,,9.99739274649784,9.02482887550637,,,7.12511411375697,,,-6.81542078267477,,6.60624371856187,,,2095.83793103448,2331.00308641975,,,2086.17838765009,,,2924.30395136778,,1829.87452471483,,,2.04,13.8%,6.8%,7.1%,1.26,124,129,127,5.37,,0,0,0,0.0,0
2017,Jordan Zimmermann,DET,8,13,0,29,29,160.0,5.793749447465,2.47499976396563,1.63124984443189,0.330188679245283,0.67164179,0.331521739,0.125,92.3240344929245,6.07499942064291,5.84548135853332,5.18263950109484,5.40565861333428,1.18264257907867,0.44507576,0,0.0,0.0,0.09469697,0.24280303,0.15606061,0,0.0,0.06136364,0.0,0.0,92.1867220744681,,,,92.358796875,87.0450833658346,80.8138368476942,,,86.3395061728395,,,-5.09354180518617,,,,-8.9109375,0.864272571391137,2.0339364357365,,,-8.90880443431713,,,9.74331449468085,,,,6.900595703125,4.21466778593019,-3.14449865841171,,,5.20337742934992,,,2351.08680851064,,,,2280.448,2340.31825273011,2360.34951456311,,,2244.97530864198,,,2.34,14.4%,6.2%,8.3%,1.55,137,117,123,5.22,,0,0,0,0.0,0
2017,Jason Hammel,KCR,8,13,0,32,32,180.1,7.23659909504943,2.39556383836119,1.29759707911231,0.317708333333333,0.68379791,0.380234505,0.105691056,92.3206453634085,5.29020347638096,5.14427597147487,4.37205747338308,4.92429232932978,2.30095362663269,0.20678191,0,0.0,0.0,0.29388298,0.36868351,0.09507979,0,0.0,0.03557181,0.0,0.0,92.1742740152733,,,,92.1071302319005,84.9045099752029,77.4608418924825,,,85.0626186477804,,,-5.81222799123292,,,,-9.6460910986991,0.515287022637934,3.97143981506774,,,-10.0841566424504,,,10.2214167064409,,,,7.34527007918552,0.40391068591848,-6.15599092070039,,,5.16528890734521,,,2197.53536977492,,,,2164.93665158371,1882.91884580703,2267.38461538462,,,1763.85046728972,,,3.02,18.0%,6.0%,12.1%,1.43,119,101,112,4.65,,0,0,0,0.0,0
