Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR
2025,Keider Montero,DET,4,3,0,12,12,58,7.137931034482760,3.2586206896551700,1.0862068965517200,0.2976190476190480,0.76923077,0.396551724,0.107692307,93.82090946843850,3.7241379310344800,4.908834585120310,4.307550111310240,4.466395895131700,0.5835065841674810
2025,Janson Junk,MIA,5,4,0,16,16,87.1,5.874046143629130,1.133587852279310,0.8244275289304040,0.29856115107913700,0.62236287,0.40140845,0.07079646,93.4165859375,4.53435140911722,4.314111848488300,3.5358997003257300,4.339905959804780,1.7952136993408200
2025,Joey Cantillo,CLE,4,3,0,13,13,67,9.671641791044780,3.7611940298507500,0.6716417910447760,0.2774566473988440,0.7972973,0.406779661,0.074626865,91.7103207236842,2.955223880597020,3.5094384544455600,3.209763183878430,3.7813532449416300,1.5260729789733900
2025,JP Sears,- - -,9,11,0,27,27,135.2,7.761670907166710,2.3882064329743700,1.9901720274786400,0.2868020304568530,0.74125874,0.292857142,0.14084507,92.28648913972130,5.041769136279230,4.227381840938680,5.213760435795590,4.759636157390230,0.47485367953777300
2025,Ben Brown,CHC,5,5,0,15,15,75.2,9.634361557287870,2.735682911328650,1.6651982938522200,0.3561643835616440,0.6639839,0.434782608,0.16091954,95.9470939217033,6.303964969583420,4.958765889485820,4.469938125183570,3.837312382165170,0.6792300939559940
2025,Brayan Bello,BOS,10,9,0,28,28,161.2,6.736082898080280,3.2288661825508800,0.835051598935572,0.27405857740585800,0.75257732,0.49287169,0.098039215,95.08449367088610,3.340206395742290,4.560419586593290,4.124827102130430,4.377730923179310,2.036032199859620
2025,Simeon Woods Richardson,MIN,7,3,0,22,22,107,8.747664175134400,3.7850469988562300,1.345794488482220,0.2579505300353360,0.75704225,0.332214765,0.10738255,93.16169361076730,3.9532713099165100,3.572261333215540,4.45289342151229,4.655876220138670,1.238885521888730
2025,Randy Vásquez,SDP,6,6,0,26,26,129,5.093023255813950,3.558139534883720,1.1162790697674400,0.25495049504950500,0.78913325,0.393794749,0.084210526,93.43821022727270,3.697674418604650,5.454307648615400,4.964593682547870,5.622969417516580,0.7088044285774230
2025,Mike Burrows,PIT,1,4,0,19,19,86.2,9.553846434192550,3.011538549908520,1.2461538827207700,0.29515418502202600,0.74579832,0.428571428,0.13483146,95.29782284007350,4.1538462757358900,4.170119323259130,3.9543671114769200,3.737614786078670,1.3326252698898300
2025,Reese Olson,DET,4,4,0,13,13,68.2,8.519417791252420,3.276699150481700,0.6553398300963400,0.2864864864864870,0.79012346,0.428571428,0.075757575,94.39519708806820,3.1456311844624300,4.072028287859080,3.499214001593640,4.034478023016260,1.3794413805007900
2025,Jacob Lopez,ATH,7,6,0,17,17,84,10.607142857142900,3.5357142857142900,1.2857142857142900,0.28640776699029100,0.7537155,0.285046728,0.115384615,90.75417644515810,3.9642857142857100,3.630957293209780,4.063707746778220,4.115384993666690,1.3587108850479100
2025,Brady Singer,CIN,14,12,0,32,32,169.2,8.646365940797930,3.1827113892507700,1.0078586065960800,0.2847826086956520,0.72948328,0.388655462,0.1,91.46038263494320,4.031434426384310,4.261006063854050,3.9779654453602300,4.248675499769470,2.8776259422302200
2025,Drew Rasmussen,TBR,10,5,0,31,31,150,7.62,2.22,1.08,0.24623115577889400,0.83584337,0.492718446,0.128571428,95.79196947674420,2.76,3.476413268591820,3.841802984873450,3.7207596786816900,2.5460662841796900
2025,George Kirby,SEA,10,8,0,23,23,126,9.785714285714290,2.0714285714285700,1.0714285714285700,0.31547619047619000,0.71323529,0.441260744,0.128205128,96.05955729166670,4.214285714285710,3.875273453823830,3.3652950483655200,3.249291078769970,2.398303985595700
2025,Hunter Brown,HOU,12,9,0,31,31,185.1,10.003597396839500,2.7679856874750200,0.825539591001321,0.26244343891402700,0.81986143,0.481400437,0.114093959,96.58185865644730,2.4280576205921200,3.1520613125449200,3.1405320018081000,3.1875778191300800,4.575861930847170
2025,Quinn Priester,MIL,10,3,0,24,24,130.2,8.058674096763310,2.7551022553036900,0.8954082329737010,0.30434782608695700,0.81151832,0.543766578,0.115044247,,2.9617349244514700,3.5432360311307300,3.6938098310878100,3.7337323538778300,2.2490715980529800
2025,Brandon Walter,HOU,1,3,0,9,9,53.2,8.720497307652880,0.6708074852040680,1.6770187130101700,0.2517482517482520,0.84615385,0.447368421,0.185185185,91.69186032046180,3.3540374260203400,3.2531603656048900,4.01091275722321,3.13986780288265,0.8265148997306820
2025,Andre Pallante,STL,6,15,0,31,31,162.2,6.141393826681280,3.4303280833715300,1.1618853185613200,0.29457364341085300,0.62203229,0.591337099,0.172131147,94.50006532190640,5.311475741994620,4.302261326080630,4.684316742955220,4.162342507884340,0.7242386937141420
2025,Ryan Pepiot,TBR,11,12,0,31,31,167.2,8.964215255598690,3.2743540753983200,1.3956263272189600,0.2577565632458230,0.75334143,0.382352941,0.138297872,95.11479355436570,3.864811367683270,3.99877528249045,4.357800408291770,4.070605507257230,2.0350005626678500
2025,Ryne Nelson,ARI,6,3,0,23,23,128,7.3828125,2.4609375,1.0546875,0.24929178470255000,0.76666667,0.394021739,0.09868421,95.59905833659870,3.1640625,3.998313573478490,3.9085738182067900,4.215951754525300,1.715397596359250
2025,Nick Lodolo,CIN,9,8,0,28,28,155.2,9.01927253800076,1.6766596384745,1.2719486912565200,0.2746987951807230,0.80842391,0.423887587,0.129411764,93.82173295454550,3.295503427346430,3.4346099612263200,3.77753464712422,3.6239737174859100,2.8467535972595200
2025,Bradley Blalock,COL,2,6,0,12,12,55.2,4.041916352319610,3.718563044134040,2.4251498113917600,0.33163265306122400,0.55294118,0.4,0.194805194,94.55003760940920,9.538922591474280,7.668062448099940,7.141124525172440,5.770715969855980,-0.8781134486198430
2025,Ryan Gusto,- - -,6,7,0,17,17,81.2,8.595918434266990,3.0857143097368700,1.5428571548684300,0.3333333333333330,0.65176909,0.391304347,0.130841121,94.0054325441114,6.281632701964340,4.582881028073100,4.665748575020710,4.457170287882820,0.8054220378398900
2025,Garrett Crochet,BOS,18,5,0,32,32,205.1,11.176948328809600,2.0162338161774100,1.051948078005610,0.29012345679012300,0.84257206,0.483101391,0.14117647,96.54952505506610,2.586039025097120,2.88012613853992,2.8867596886776900,2.643719180295720,5.780231475830080
2025,Emerson Hancock,SEA,3,5,0,16,16,81.1,6.639344677493280,3.3196723387466400,1.6598361693733200,0.28451882845188300,0.73195876,0.42687747,0.163043478,94.81212879203220,5.200819997369730,5.5781877419161700,5.348251210704550,4.694644820991640,-0.1807776689529420
2025,Max Meyer,MIA,3,5,0,12,12,64.2,9.463917897958570,2.783505264105460,1.670103158463280,0.32786885245901600,0.71243523,0.492227979,0.196721311,95.08325407608700,4.731958948979290,4.781854635487570,4.465033277723840,3.506983212249920,0.51743084192276
2025,Spencer Strider,ATL,7,14,0,23,23,125.1,9.406915275367380,3.662234191173560,1.4361702710484600,0.3161094224924010,0.77419355,0.36231884,0.137931034,95.42624017113780,4.452127840250210,4.906354248507130,4.5314129706150100,4.240606049067840,0.922653317451477
2025,Slade Cecconi,CLE,7,7,0,23,23,132,7.431818181818180,2.1818181818181800,1.6363636363636400,0.26790450928382000,0.74367089,0.413098236,0.154838709,94.32345655487810,4.295454545454550,4.99924558095375,4.642712075782550,4.089451422700380,0.7225502729415890
2025,Logan Allen,CLE,7,11,0,29,29,155.2,6.937901952308280,3.5845826753592800,1.0406852928462400,0.29764453961456100,0.70570571,0.442827442,0.096256684,91.24562674581010,4.278372870590100,4.466584842962240,4.407085009463300,4.7559410399686100,1.6605032682418800
2025,Mitchell Parker,WSN,8,16,0,30,30,158.1,5.7410528160031900,3.2400001040810100,1.4210526772285100,0.2912621359223300,0.60199005,0.368224299,0.117370892,92.95467139175260,5.854737030181470,6.021307287195800,5.067767959237560,5.089181480249050,0.6880026459693910
2025,Luis Ortiz,CLE,4,9,0,16,16,88.2,9.744361181742770,4.2631580170124600,1.2180451477178500,0.2943722943722940,0.74387947,0.465020576,0.148148148,96.54219111689820,4.364661779322280,4.757212525413550,4.1840085287416000,3.833041050611540,0.9259670376777650
2025,Tanner Gordon,COL,6,8,0,15,15,75.1,7.407080146119790,2.0309735884522000,1.9115045538373700,0.33472803347280300,0.5982906,0.345238095,0.16,92.28884845890410,6.331858834586280,5.88772706191568,5.046640872044150,4.332135489459530,0.56278395652771
2025,Jack Kochanowicz,LAA,3,11,0,23,23,111,5.8378382390916300,4.702703025934930,1.7027028197350600,0.3248587570621470,0.65268065,0.518716577,0.184210526,95.64657265183620,6.810811278940240,5.886520216883910,6.054055437752600,5.178003863003370,-0.5892732739448550
2025,Eury Pérez,MIA,7,6,0,20,20,95.1,9.912587941447860,3.0209791821555400,1.132867193308330,0.24034334763948500,0.64965197,0.310204081,0.095238095,97.82969841385330,4.248251974906230,3.2376398031637800,3.670101381713500,4.071421196804370,1.8707106113433800
2025,Bryce Elder,ATL,8,11,0,28,28,156.1,7.541578070523130,2.9360342106616800,1.3816631579584400,0.30620985010706600,0.67752101,0.482474226,0.158940397,92.78952508223680,5.2963754388406700,4.724004166486620,4.548782419636480,4.042189459875140,0.8802686929702760
2025,Brandon Pfaadt,ARI,13,9,0,33,33,176.2,7.488679676483710,1.8849057689108700,1.3245283781535800,0.3155963302752290,0.66476733,0.420774647,0.132653061,93.62370740707000,5.247170113454570,5.278569550692410,4.216268455930440,4.01351885387716,1.6543610095977800
2025,Brandon Young,BAL,1,7,0,12,12,57.2,7.33526043909593,3.4335261629810700,1.872832452535130,0.3142857142857140,0.65096953,0.440217391,0.171428571,93.68135618932040,6.2427748417837700,4.276290339525340,5.354789595285460,4.521062715204660,-0.06563379615545270
2025,J.T. Ginn,ATH,4,7,0,16,16,75,9.6,3.36,1.8,0.31527093596059100,0.73913043,0.532110091,0.234375,92.69905090332030,5.28,4.170343656962720,4.961802984873450,3.6774205334981300,0.42150023579597500
2025,Bryce Miller,SEA,4,6,0,18,18,90.1,7.37269414206046,3.3874540652710200,1.6937270326355100,0.2878787878787880,0.6873823,0.379061371,0.154545454,95.0196042640187,5.678967109424950,5.297150184074360,5.172036801899170,4.602937042483760,0.02594541199505330
2025,Emmet Sheehan,LAD,5,2,0,12,12,59.2,11.162011648935100,1.960893938326440,1.0558659667911600,0.2695035460992910,0.71713147,0.344594594,0.112903225,95.46479657306760,3.1675979003734900,3.213778285002110,2.934018991198950,3.0109101260504400,1.703898549079900
2025,Ryan Bergert,- - -,1,2,0,15,15,72.1,8.834102003676030,4.354839015896640,0.9953917750620880,0.26666666666666700,0.75178998,0.293532338,0.085106382,93.384335338841,3.8571431283655900,4.35927049408834,4.06140366444512,4.627166316080670,0.9532192647457120
2025,Michael McGreevy,STL,7,4,0,16,16,90,5.3,1.9,1.2,0.29591836734693900,0.67829457,0.476973684,0.121212121,92.83487613795520,4.7,4.744522648828320,4.390691873762340,4.353271786703000,0.6608057618141170
2025,Sean Burke,CHW,4,9,0,22,22,104,8.221153846153850,4.586538461538460,1.7307692307692300,0.2925170068027210,0.73333333,0.349514563,0.142857142,94.44691358024690,4.586538461538460,5.513327646016820,5.45244401051448,5.027862318891750,0.2151220440864560
2025,Andrew Abbott,CIN,10,7,0,29,29,166.1,8.062124495026570,2.326653377759350,1.028056143661110,0.274468085106383,0.8004779,0.318087318,0.082608695,92.69346298495650,2.867735558633610,3.5527835477667700,3.6581824263852400,4.305076488667920,3.9303135871887200
2025,Cade Povich,BAL,2,8,0,20,20,103.2,9.028939792737540,3.385852422276580,1.4758843891974800,0.3448275862068970,0.67567568,0.396721311,0.140495867,92.19519257127190,5.382637184132000,5.705392861379070,4.418094643456890,4.085783907537590,1.0189396142959600
2025,Landen Roupp,SFG,7,7,0,22,22,106.2,8.606250205188990,3.7968750905245600,0.9281250221282250,0.3238095238095240,0.72802198,0.451713395,0.103773584,92.95244683159720,3.7968750905245600,4.250204829365890,3.913261336758730,4.10473978540101,1.1231613159179700
2025,Chad Patrick,MIL,3,8,0,23,23,115.2,9.337175997801150,2.956772399303700,0.9337175997801150,0.3141025641025640,0.77662722,0.3125,0.085106382,94.14723557692310,3.501440999175430,3.8795365135907300,3.4982487181212800,4.028956885865000,2.544281482696530
2025,Gavin Williams,CLE,12,5,0,31,31,167.2,9.286282869572290,4.455268659968210,1.2345925202321500,0.25355450236966800,0.83786725,0.446952595,0.14375,96.68859275658490,3.0596423327492500,4.293556111758670,4.393585698733280,4.081527769465150,1.4409607648849500
2025,Tanner Bibee,CLE,12,11,0,31,31,182.1,7.99634391593149,2.6654479719771600,1.3327239859885800,0.28094302554027500,0.71865443,0.447368421,0.129807692,94.39715753944180,4.244972696111780,3.6238199676926100,4.336233243850820,4.169954139453330,1.8680830001831100
2025,Jack Leiter,TEX,10,10,0,29,29,151.2,8.782418171468420,3.9758244424890800,1.0681319397731900,0.26715686274509800,0.74798619,0.378823529,0.095238095,97.37845493027890,3.8571431158476200,4.453724874418030,4.150521001694880,4.528908261114590,2.2582685947418200
2025,Will Warren,NYY,9,8,0,33,33,162.1,9.48049311018654,3.6036962114744200,1.2197125638836500,0.3028953229398660,0.69826707,0.420600858,0.130177514,93.18615879828330,4.435318414122360,4.57161383400968,4.065321152279670,3.908569263591760,2.086449384689330
2025,Noah Cameron,KCR,9,7,0,24,24,138.1,7.416867742584150,2.7975904643080500,1.1710843804080200,0.24074074074074100,0.83975347,0.41432225,0.124137931,92.39929947460600,2.9927711943760600,4.079739537507820,4.176100211902810,4.100573948729760,1.8170421123504600
2025,Hunter Dobbins,BOS,4,1,0,11,11,53,6.7924528301886800,2.207547169811320,0.8490566037735850,0.30246913580246900,0.67741935,0.502994011,0.098039215,95.6175415407855,4.245283018867930,3.6309616121300200,3.701174054055840,3.9583194324430400,0.9806330800056460
2025,Bryan Woo,SEA,15,7,0,30,30,186.2,9.54642909166767,1.735714380303210,1.2535714968856500,0.23768736616702400,0.80369844,0.407786885,0.128078817,95.70774785323970,2.9410715888471100,3.0700219742953000,3.4672791934499900,3.3332064052683800,3.6130261421203600
2025,Colton Gordon,HOU,4,4,0,14,14,70,7.8428571428571400,1.6714285714285700,2.1857142857142900,0.3302752293577980,0.74812968,0.30472103,0.17,90.9795122813786,5.4,4.463471277151010,5.192279175349640,4.237621053627560,0.21546001732349400
2025,Jacob Misiorowski,MIL,5,3,0,14,14,63.2,11.874346024052700,3.9581153413509100,1.130890097528830,0.291970802919708,0.69321534,0.337931034,0.121212121,99.04260416666670,4.3821991279242200,3.312832688642750,3.590633718600340,3.5553687136802800,1.2417341470718400
2025,Shane Smith,CHW,7,8,0,29,29,146.1,8.91799575416359,3.567198301665440,1.0455581229019400,0.2604166666666670,0.71691176,0.404522613,0.108974358,95.82670323988970,3.8132119776423600,3.9836912550658800,4.09868988244975,4.232024737480210,2.1860880851745600
2025,Jonathan Cannon,CHW,3,9,0,17,17,82.1,7.105263596832870,3.6072876722382300,1.858299709940900,0.3046875,0.70512821,0.372693726,0.147826086,93.8631564262218,5.90283437275346,5.958182870118590,5.625015014532840,5.094246008481110,0.07948052138090130
2025,Zebby Matthews,MIN,5,6,0,16,16,79.1,9.983193917359040,2.7226892501888300,1.3613446250944100,0.3565217391304350,0.67193676,0.316666666,0.117647058,96.21604835115870,5.558823885802190,4.669486908629070,3.7905985451041000,3.806448253377110,1.360643744468690
2025,Kodai Senga,NYM,7,6,0,22,22,113.1,8.655882741406730,4.36764725483826,0.9529412192374380,0.2706270627062710,0.79881657,0.466237942,0.101694915,94.84047631469110,3.017647194251890,3.959687591080560,4.123371656675240,4.35212377705097,1.4045644998550400
2025,Kumar Rocker,TEX,4,5,0,14,14,64.1,7.834197510571850,3.2176168346991500,1.5388602252909000,0.31088082901554400,0.6779661,0.48275862,0.177419354,95.89677435862450,5.735751748811530,5.7365986239702400,4.876069098333870,4.13909242116502,0.27726396918296800
2025,Spencer Schwellenbach,ATL,7,4,0,17,17,110.2,8.783132731957790,1.4638554553263000,1.0572289399578800,0.2593856655290100,0.71585903,0.468852459,0.141304347,97.02559386022930,3.0903615167999600,3.559085143648240,3.2526062004243300,3.0071846613004600,2.3963608741760300
2025,Cade Horton,CHC,10,4,0,22,22,114,7.263158380820180,2.605263332250720,0.7105263633411050,0.25705329153605000,0.79037801,0.428134556,0.068181818,95.51335144042970,2.5263159585461500,3.9136044465343700,3.5474170475528600,4.306273147048400,2.1537938117981000
2025,Brad Lord,WSN,4,9,0,19,19,92,7.141304347826090,2.8369565217391300,1.3695652173913000,0.30223880597014900,0.69548872,0.471428571,0.152173913,94.56661626344090,4.989130434782610,5.007829670584260,4.537310231250270,4.1007886764795900,0.8453513979911800
2025,Cam Schlittler,NYY,4,3,0,14,14,73,10.356164383561600,3.8219178082191800,0.9863013698630140,0.2840909090909090,0.84541063,0.364130434,0.115942028,97.8234887660485,2.958904109589040,4.107644671632190,3.7378760442341800,3.770478958218070,1.3074924945831300
2025,Chase Dollander,COL,2,12,0,21,21,98,7.530612831163430,4.500000350329370,1.653061353182220,0.2972027972027970,0.61746988,0.427152317,0.155172413,97.99836000576700,6.520408670885410,5.10325823232556,5.533095688563710,4.970256466339670,0.10041908919811200
2025,Hurston Waldrep,ATL,5,1,0,9,9,50.2,9.059210981028250,3.5526317572659800,0.5328947635898970,0.3,0.78947368,0.507575757,0.085714285,95.14901878720240,3.019736993676090,3.963923418794160,3.2535573767823200,3.548837839323360,1.0824054479599
2025,Paul Skenes,PIT,10,10,0,32,32,187.2,10.358792746226100,2.0142097006550700,0.5275311120763270,0.27292576419214000,0.82443654,0.443254817,0.06321839,98.23233492080480,1.966252326829950,2.6524270787352700,2.362489739913180,3.029963883239010,6.502514839172360
2025,Logan Evans,SEA,6,5,0,15,15,78.1,6.663830219923320,3.4468087344431000,1.4936171182586700,0.2875536480686700,0.73068894,0.395918367,0.135416666,92.94194647606380,4.365957730294590,5.383606315776950,5.113859850942640,4.845863759757670,-0.07054368406534200
2025,Yoshinobu Yamamoto,LAD,12,8,0,30,30,173.2,10.416507327997300,3.057581752994220,0.7255278735918490,0.24324324324324300,0.78507079,0.527577937,0.107692307,95.34593813195150,2.487524138029200,2.7235828511711900,2.9393589554915300,3.0454594084815400,4.996394634246830
