Season,Name,Team,Archetype,PC1,PC2,CY_winner,Share
2023,Gavin Williams,CLE,North/South Power Starter,-1.187871957790699,-2.2642955758652845,0,0.0
2023,Tanner Bibee,CLE,North/South Power Starter,-1.5692142008011827,-1.9448985134720789,0,0.0
2023,Bryan Woo,SEA,Fastball/Sinker Hybrid,-0.384747301352593,1.1660416564469591,0,0.0
2023,Kodai Senga,NYM,North/South Power Starter,2.2764411692445146,-1.7598308269494325,0,0.08
2022,Zack Greinke,KCR,Cutter/East-West Artist,0.08429282721781994,-1.8199418426971665,0,0.0
2022,Clayton Kershaw,LAD,Kitchen Sink/Finesse Mix,-2.004042192132115,-1.3413657600380575,0,0.0
2022,Adam Wainwright,STL,Cutter/East-West Artist,1.2812958534565315,1.9249723269962409,0,0.0
2022,Corey Kluber,TBR,Cutter/East-West Artist,0.038238264837413494,-1.4296675545849022,0,0.0
2022,Lance Lynn,CHW,Cutter/East-West Artist,0.023844749530238463,-1.050275502383026,0,0.0
2022,Max Scherzer,NYM,North/South Power Starter,-0.0016807883876845107,-2.109524921940642,0,0.0
2022,Anibal Sanchez,WSN,Cutter/East-West Artist,-0.2831840294803816,-0.6502555515614281,0,0.0
2022,Charlie Morton,ATL,Cutter/East-West Artist,-0.26959343982288114,-2.5083425097392054,0,0.0
2022,Rich Hill,BOS,Kitchen Sink/Finesse Mix,-1.970455818354859,-0.25346043369682925,0,0.0
2022,Madison Bumgarner,ARI,Kitchen Sink/Finesse Mix,-1.2386990956029955,-0.9481444720095601,0,0.0
2022,Chris Archer,MIN,North/South Power Starter,-1.3318576111899285,-1.3865600731066803,0,0.0
2022,Jake Odorizzi,TOT,Power Splitter/Forkballer,7.177209135783083,-2.3741131051824005,0,0.0
2022,Alex Cobb,SFG,Power Splitter/Forkballer,8.278619919037757,4.62230723730869,0,0.0
2022,Carlos Carrasco,NYM,Fastball/Sinker Hybrid,-0.683966264264437,-0.9458636894434029,0,0.0
2022,Johnny Cueto,CHW,Cutter/East-West Artist,0.030075750111892646,-0.3894220219981308,0,0.0
2022,Martin Perez,TEX,Kitchen Sink/Finesse Mix,-1.5813146376252567,-0.5546397730370053,0,0.0
2022,Jordan Lyles,BAL,Cutter/East-West Artist,0.23496834003034234,-1.5175699018831654,0,0.0
2022,Paolo Espino,WSN,North/South Power Starter,-0.392595663219882,-2.879757227844148,0,0.0
2022,Justin Verlander,HOU,North/South Power Starter,-1.0977152828992867,-2.2373820370832007,1,1.0
2022,Nathan Eovaldi,BOS,Power Splitter/Forkballer,6.849523140160141,-2.6858421846823197,0,0.0
2022,Patrick Corbin,WSN,Kitchen Sink/Finesse Mix,-1.7833754823735943,0.1050565148415229,0,0.0
2022,Dallas Keuchel,TOT,Kitchen Sink/Finesse Mix,-1.2831469654783076,1.298257550021409,0,0.0
2022,Miles Mikolas,STL,Fastball/Sinker Hybrid,-0.09851181796875962,1.334001047648319,0,0.0
2022,Mike Minor,CIN,Knuckle Curve Specialist,-2.0017585852096293,4.064386198931946,0,0.0
2022,Kyle Gibson,PHI,Cutter/East-West Artist,0.22618299661319685,-1.0739056400401905,0,0.0
2022,Zack Wheeler,PHI,Cutter/East-West Artist,0.21167469569784625,-1.6473399343361101,0,0.0
2022,Drew Hutchison,DET,Fastball/Sinker Hybrid,-1.0044520449854553,1.2777880704674347,0,0.0
2022,Jacob deGrom,NYM,North/South Power Starter,-0.9711200497811413,-1.4446212337669586,0,0.0
2022,Merrill Kelly,ARI,Cutter/East-West Artist,-0.4041296895691188,-1.6449395382830287,0,0.0
2022,Jose Quintana,TOT,Kitchen Sink/Finesse Mix,-2.044844005294112,-1.217967451984718,0,0.0
2022,Robbie Ray,SEA,Kitchen Sink/Finesse Mix,-1.4994567084322525,3.1149991069615983,0,0.0
2022,Jose Urena,COL,Fastball/Sinker Hybrid,-1.0260539530133317,1.4168467341065543,0,0.0
2022,Jameson Taillon,NYY,Cutter/East-West Artist,-0.0954523486025112,-1.628633894533691,0,0.0
2022,Drew Smyly,CHC,Sinker/Sidearm Specialist,-0.24631326439895254,6.216540546035939,0,0.0
2022,Noah Syndergaard,TOT,Power Splitter/Forkballer,4.602725436403754,-1.3741006183660227,0,0.0
2022,Taijuan Walker,NYM,Power Splitter/Forkballer,7.4792678939598805,-2.0253736663682584,0,0.0
2022,Kyle Hendricks,CHC,Fastball/Sinker Hybrid,-1.810517120480268,-1.7421669773750506,0,0.0
2022,Chris Bassitt,NYM,Cutter/East-West Artist,0.42904626464593754,-1.5095873210807378,0,0.0
2022,Adrian Houser,MIL,Fastball/Sinker Hybrid,-0.5133827035468378,-1.19469772830241,0,0.0
2022,Nick Martinez,SDP,Cutter/East-West Artist,-0.6141755705853303,-1.8387991699833035,0,0.0
2022,Sonny Gray,MIN,Cutter/East-West Artist,1.0472013042761263,1.7828150296545302,0,0.0
2022,Mike Clevinger,SDP,Cutter/East-West Artist,0.26328780062818957,-1.025038573259314,0,0.0
2022,Tyler Anderson,LAD,Kitchen Sink/Finesse Mix,-1.9202681703704005,-0.875741552156252,0,0.0
2022,Dylan Bundy,MIN,Fastball/Sinker Hybrid,-0.6767269836424129,-1.1812143321610542,0,0.0
2022,Joe Musgrove,SDP,Cutter/East-West Artist,0.2537350751733796,-1.820007601222387,0,0.0
2022,Yu Darvish,SDP,Power Splitter/Forkballer,7.1487394930295105,1.650749942474584,0,0.03
2022,Gerrit Cole,NYY,Knuckle Curve Specialist,0.24413302299923942,4.669518741001223,0,0.0
2022,Eduardo Rodriguez,DET,Kitchen Sink/Finesse Mix,-1.1901201631475697,1.146840722612283,0,0.0
2022,Zach Davies,ARI,Cutter/East-West Artist,-0.28660297997934076,-1.1916478798742072,0,0.0
2022,Ross Stripling,TOR,Knuckle Curve Specialist,-0.7729393407516617,4.661928361521039,0,0.0
2022,Adrian Sampson,CHC,Cutter/East-West Artist,-0.11922193819295764,1.2674551910318335,0,0.0
2022,Marcus Stroman,CHC,Power Splitter/Forkballer,6.620678928886732,-1.9465120162958878,0,0.0
2022,Blake Snell,SDP,North/South Power Starter,-2.1278643498074503,-1.5803555524739545,0,0.0
2022,Jakob Junis,SFG,Cutter/East-West Artist,0.2828255415990474,1.5112762418313443,0,0.0
2022,Max Fried,ATL,Kitchen Sink/Finesse Mix,-1.6932361869323749,-1.5321160407607533,0,0.34
2022,Zach Eflin,PHI,Cutter/East-West Artist,0.023335841630340942,-1.3455274987044947,0,0.0
2022,Alex Wood,SFG,Sinker/Sidearm Specialist,-1.7929376461253472,2.387057473464605,0,0.0
2022,Chris Flexen,SEA,Cutter/East-West Artist,0.2978290532835214,-1.4970759308929122,0,0.0
2022,Michael Wacha,BOS,Cutter/East-West Artist,-0.9254803876191144,-1.2402838213346588,0,0.0
2022,Kevin Gausman,TOR,Power Splitter/Forkballer,5.179679519164729,-0.1997347173444319,0,0.0
2022,Jose Berrios,TOR,Fastball/Sinker Hybrid,-0.7652353612052112,-1.673451595354678,0,0.0
2022,Frankie Montas,TOT,Power Splitter/Forkballer,7.518389213937664,0.3960427335494929,0,0.0
2022,Paul Blackburn,OAK,Cutter/East-West Artist,0.09393000004373611,-1.6485541457396462,0,0.0
2022,Julio Urias,LAD,North/South Power Starter,-2.596101849572763,-1.8049840314268328,0,0.31
2022,Michael Lorenzen,LAA,Cutter/East-West Artist,-0.41588682328988036,-1.3182081777420247,0,0.0
2022,Jon Gray,TEX,North/South Power Starter,-0.7438703518564265,-1.7517373597363342,0,0.0
2022,Chad Kuhl,COL,Knuckle Curve Specialist,0.1349136399378975,5.716200298767396,0,0.0
2022,German Marquez,COL,Knuckle Curve Specialist,-0.2677110975235544,4.438139360711755,0,0.0
2022,Austin Voth,BAL,North/South Power Starter,-0.2594773940784326,-2.947535211864372,0,0.0
2022,Andrew Heaney,LAD,North/South Power Starter,-1.9292614607374914,0.7456634640060106,0,0.0
2022,Nick Pivetta,BOS,Knuckle Curve Specialist,3.386430582266049,2.476777676471915,0,0.0
2022,Marco Gonzales,SEA,North/South Power Starter,-2.0007219276617803,-1.6894172917726635,0,0.0
2022,Lucas Giolito,CHW,North/South Power Starter,-1.5473723547435112,-1.7075073144304795,0,0.0
2022,Antonio Senzatela,COL,Fastball/Sinker Hybrid,-1.1577953373158514,-0.79056926531197,0,0.0
2022,Luis Castillo,TOT,Fastball/Sinker Hybrid,-0.935699717088716,1.1984875889274982,0,0.0
2022,Brad Keller,KCR,Fastball/Sinker Hybrid,-1.0052861338069727,-0.5269828251323649,0,0.0
2022,Sean Manaea,SDP,Kitchen Sink/Finesse Mix,-2.135655596517913,1.2350258454460779,0,0.0
2022,Luis Severino,NYY,Cutter/East-West Artist,-0.2508768699960099,1.0976180548834242,0,0.0
2022,Zach Thompson,PIT,Cutter/East-West Artist,-0.47573117327860276,-1.3725158266200699,0,0.0
2022,Carlos Rodon,SFG,North/South Power Starter,-1.991897942724015,-1.5279725055097628,0,0.14
2022,Aaron Nola,PHI,Knuckle Curve Specialist,0.6941256759708543,6.00827540608377,0,0.23
2022,Brandon Woodruff,MIL,Fastball/Sinker Hybrid,-1.2583539468325289,-1.1786669368740061,0,0.0
2022,Kyle Freeland,COL,Knuckle Curve Specialist,-1.1773552217357386,4.401527953536408,0,0.0
2022,Tyler Mahle,TOT,Power Splitter/Forkballer,8.406106896742523,-0.4492437123030626,0,0.0
2022,Jordan Montgomery,TOT,Kitchen Sink/Finesse Mix,-1.8662262172569732,-1.0309565259015514,0,0.0
2022,Austin Gomber,COL,Knuckle Curve Specialist,-1.5271971348454902,4.51000313166295,0,0.0
2022,Pablo Lopez,MIA,Cutter/East-West Artist,-0.8178739440614569,-1.475634149734804,0,0.0
2022,Domingo German,NYY,Fastball/Sinker Hybrid,-1.8559935636848,-1.7299569503303467,0,0.0
2022,Ranger Suarez,PHI,Kitchen Sink/Finesse Mix,-1.5923229257918279,-0.5774818876178538,0,0.0
2022,Michael Kopech,CHW,North/South Power Starter,-0.919548822250113,-1.749892388403152,0,0.0
2022,Framber Valdez,HOU,Kitchen Sink/Finesse Mix,-1.8527182263888682,-1.3992620785697272,0,0.07
2022,Justin Steele,CHC,Kitchen Sink/Finesse Mix,-2.0561045702754233,-0.5250126427538874,0,0.0
2022,Erick Fedde,WSN,Sinker/Sidearm Specialist,-0.3895896007808638,-0.6353220939343145,0,0.0
2022,Spenser Watkins,BAL,Cutter/East-West Artist,0.1991118580161953,-1.4919312991179126,0,0.0
2022,JT Brubaker,PIT,Fastball/Sinker Hybrid,-0.7037141825213317,-1.1616804451493665,0,0.0
2022,Mitch Keller,PIT,Fastball/Sinker Hybrid,-0.2469310543862846,-1.657303624310649,0,0.0
2022,Cristian Javier,HOU,Knuckle Curve Specialist,-0.3799442077584295,4.585879761371912,0,0.0
2022,Jeffrey Springs,TBR,Kitchen Sink/Finesse Mix,-2.2208754377356237,1.1800347147552577,0,0.0
2022,Tyler Alexander,DET,Kitchen Sink/Finesse Mix,-1.3521601758469743,1.1326523577713627,0,0.0
2022,Nestor Cortes,NYY,Kitchen Sink/Finesse Mix,-0.927257921473488,-0.5461895555734118,0,0.01
2022,Logan Webb,SFG,Fastball/Sinker Hybrid,-0.44973178000405073,1.3795159243885748,0,0.01
2022,Triston McKenzie,CLE,North/South Power Starter,1.3493372094801543,-2.223927270921163,0,0.0
2022,Taylor Hearn,TEX,Kitchen Sink/Finesse Mix,-1.2066476175703995,1.2292663843800622,0,0.0
2022,James Kaprielian,OAK,Fastball/Sinker Hybrid,-0.404438219782857,-1.3208049977001663,0,0.0
2022,Jose Urquidy,HOU,North/South Power Starter,-0.7877688193497215,-2.3372822202396173,0,0.0
2022,Dylan Cease,CHW,Knuckle Curve Specialist,-0.2927782756649593,5.406975628522307,0,0.46
2022,Freddy Peralta,MIL,North/South Power Starter,-0.9260311582066987,-1.530843550512991,0,0.0
2022,Sandy Alcantara,MIA,Fastball/Sinker Hybrid,-1.29651320565989,-0.5118475965860235,1,1.0
2022,Dakota Hudson,STL,Fastball/Sinker Hybrid,-0.7368185541800691,-0.8612287355082475,0,0.0
2022,Mitch White,TOT,Fastball/Sinker Hybrid,-0.43329700007302296,-1.614444266110971,0,0.0
2022,Cole Irvin,OAK,Kitchen Sink/Finesse Mix,-1.6620522647052518,-0.8450528400255315,0,0.0
2022,Zac Gallen,ARI,Knuckle Curve Specialist,0.7872726659426901,5.203165867446941,0,0.21
2022,Cal Quantrill,CLE,Cutter/East-West Artist,-0.19283818062021255,-0.6479582970465911,0,0.0
2022,Eric Lauer,MIL,North/South Power Starter,-1.1206280199140968,-1.6822039868958683,0,0.0
2022,Dean Kremer,BAL,Cutter/East-West Artist,0.2358716256538716,-1.863385480283545,0,0.0
2022,Corbin Burnes,MIL,Cutter/East-West Artist,0.2960019811031441,-1.5735007567769403,0,0.1
2022,Walker Buehler,LAD,Knuckle Curve Specialist,1.3014126228936196,5.624178222807543,0,0.0
2022,Tony Gonsolin,LAD,Power Splitter/Forkballer,6.225625877578674,-2.6705748268104093,0,0.0
2022,Dane Dunning,TEX,Knuckle Curve Specialist,0.3451644108652272,4.782246740151751,0,0.0
2022,Shane Bieber,CLE,Knuckle Curve Specialist,0.6209210849194924,4.726893772246338,0,0.02
2022,Patrick Sandoval,LAA,Kitchen Sink/Finesse Mix,-2.2556191127421,-1.0227750823004353,0,0.0
2022,Aaron Civale,CLE,Power Splitter/Forkballer,7.617117503870584,-3.039675241053115,0,0.0
2022,Devin Smeltzer,MIN,Kitchen Sink/Finesse Mix,-1.8919887134338156,-1.3259412871251908,0,0.0
2022,Kyle Wright,ATL,Knuckle Curve Specialist,0.1333193197819289,6.025586212006293,0,0.01
2022,Jason Alexander,MIL,Fastball/Sinker Hybrid,-0.33706388621516,1.4126903229362864,0,0.0
2022,Shohei Ohtani,LAA,Power Splitter/Forkballer,7.072690851483574,1.7754650176606332,0,0.39
2022,Keegan Thompson,CHC,Cutter/East-West Artist,-0.001221333224534492,-1.7275171893913,0,0.0
2022,Alex Faedo,DET,North/South Power Starter,-1.4851300621847299,0.6294673809142769,0,0.0
2022,Jose Suarez,LAA,Kitchen Sink/Finesse Mix,-2.2630894491843048,-0.914755216788208,0,0.0
2022,Ian Anderson,ATL,North/South Power Starter,-2.3072328766321424,-1.4246815562608022,0,0.0
2022,Jesus Luzardo,MIA,Kitchen Sink/Finesse Mix,-2.2928340067690067,1.3824616674930672,0,0.0
2022,Zach Plesac,CLE,Fastball/Sinker Hybrid,-1.4218595855607699,-1.172698279404352,0,0.0
2022,Bryse Wilson,PIT,Power Splitter/Forkballer,3.7450629193469145,-1.571630581107913,0,0.0
2022,Tyler Wells,BAL,North/South Power Starter,-0.6711481311063542,-2.0245396103134308,0,0.0
2022,Bailey Falter,PHI,Kitchen Sink/Finesse Mix,-1.8491504969298147,-0.8473675411207136,0,0.0
2022,Adam Oller,OAK,Cutter/East-West Artist,-0.1892381022265764,-1.0957960430983429,0,0.0
2022,David Peterson,NYM,Kitchen Sink/Finesse Mix,-2.0833395103371606,-0.5381717166683746,0,0.0
2022,Matt Manning,DET,Fastball/Sinker Hybrid,-0.5423329594673229,-1.3888534374836656,0,0.0
2022,Bruce Zimmermann,BAL,Kitchen Sink/Finesse Mix,-2.4759048441740776,-1.0200774360913984,0,0.0
2022,Kutter Crawford,BOS,Knuckle Curve Specialist,4.625723612818742,4.207521836078835,0,0.0
2022,Yusei Kikuchi,TOR,North/South Power Starter,-1.2571082165302847,-0.8573632206489364,0,0.0
2022,Adrian Martinez,OAK,Sinker/Sidearm Specialist,-1.568755912952945,2.2784869470043656,0,0.0
2022,Bailey Ober,MIN,North/South Power Starter,-1.2535574206805447,-1.8378102550168747,0,0.0
2022,Glenn Otto Jr.,TEX,Knuckle Curve Specialist,0.025412092852302497,5.161986988917077,0,0.0
2022,Joe Ryan,MIN,Power Splitter/Forkballer,4.077918661059541,-2.338219096049618,0,0.0
2022,Ryan Feltner,COL,Fastball/Sinker Hybrid,-0.5121411075832399,-1.2096708690793079,0,0.0
2022,Konnor Pilkington,CLE,North/South Power Starter,-2.312909762469079,-1.460880330705468,0,0.0
2022,Kris Bubic,KCR,North/South Power Starter,-2.608034826758979,-2.085574822153078,0,0.0
2022,Shane McClanahan,TBR,North/South Power Starter,-2.632203846756356,-2.045326051006129,0,0.05
2022,Daniel Lynch IV,KCR,Knuckle Curve Specialist,-1.6293068416591499,3.593437742953511,0,0.0
2022,Edward Cabrera,MIA,Fastball/Sinker Hybrid,-1.3275188163810674,-1.3978005211528641,0,0.0
2022,Braxton Garrett,MIA,Kitchen Sink/Finesse Mix,-1.6994308506203815,-0.6910760738074051,0,0.0
2022,Hunter Greene,CIN,North/South Power Starter,-1.3510432094786617,0.6351181602202063,0,0.0
2022,MacKenzie Gore,SDP,North/South Power Starter,-2.177374723276949,-1.951212236666763,0,0.0
2022,Jonathan Heasley,KCR,Fastball/Sinker Hybrid,-1.2989726211182697,-1.8254408045298163,0,0.0
2022,Logan Gilbert,SEA,Knuckle Curve Specialist,-0.3182482768763711,4.305087281874247,0,0.0
2022,Tarik Skubal,DET,Knuckle Curve Specialist,-1.4006581035509371,3.718673870055624,0,0.0
2022,Trevor Rogers,MIA,Kitchen Sink/Finesse Mix,-2.0590808717489573,1.0482488746806553,0,0.0
2022,Josh Winckowski,BOS,Cutter/East-West Artist,-0.062861667723553,1.355879297123904,0,0.0
2022,Roansy Contreras,PIT,North/South Power Starter,-1.3190967755610181,-2.0488083391108316,0,0.0
2022,Joan Adon,WSN,Fastball/Sinker Hybrid,-0.8721400713025955,-1.7149188436603218,0,0.0
2022,JP Sears,TOT,North/South Power Starter,-2.414810611465977,-1.6662660115642045,0,0.0
2022,Aaron Ashby,MIL,Kitchen Sink/Finesse Mix,-2.2866802951409446,-1.0340813965202784,0,0.0
2022,Luis Garcia,HOU,Cutter/East-West Artist,0.08208713557956485,-1.4880645426725692,0,0.0
2022,Brayan Bello,BOS,Fastball/Sinker Hybrid,-1.1051057104631086,-0.7496295714606988,0,0.0
2022,Josiah Gray,WSN,Cutter/East-West Artist,-0.5558983365392058,-1.4720401074319585,0,0.0
2022,Kyle Bradish,BAL,Fastball/Sinker Hybrid,-0.814928545597772,-1.4431267557129108,0,0.0
2022,Josh Winder,MIN,North/South Power Starter,-1.483834577000668,-1.6254097366206164,0,0.0
2022,Brady Singer,KCR,Fastball/Sinker Hybrid,-1.1733466429299446,1.6015725654128268,0,0.0
2022,Drew Rasmussen,TBR,Cutter/East-West Artist,2.6161395373715735,-1.5222418483956601,0,0.0
2022,George Kirby,SEA,Knuckle Curve Specialist,1.0753375428904943,5.0383624516991405,0,0.0
2022,Beau Brieske,DET,Fastball/Sinker Hybrid,-1.6959267517027585,-0.9093730714935931,0,0.0
2022,Andre Pallante,STL,Fastball/Sinker Hybrid,-0.501154170167061,-1.790866519875545,0,0.0
2022,Nick Lodolo,CIN,Kitchen Sink/Finesse Mix,-2.561340506402333,-0.8786324959541261,0,0.0
2022,Alek Manoah,TOR,Fastball/Sinker Hybrid,-0.8305852005084939,1.2325892438982011,0,0.41
2022,Reid Detmers,LAA,Kitchen Sink/Finesse Mix,-2.0559039168969573,-1.2826953359151725,0,0.0
2022,Spencer Strider,ATL,North/South Power Starter,-1.4108239217604646,0.5721758621831254,0,0.0
2022,Graham Ashcraft,CIN,Sinker/Sidearm Specialist,-0.05156147743678087,2.046024246699816,0,0.0
2022,Bryce Elder,ATL,Fastball/Sinker Hybrid,-1.1232402429999953,1.448256686297748,0,0.0
2021,Matt Moore,PHI,Knuckle Curve Specialist,-1.169671426289282,3.366552022936636,0,0.0
2021,Zack Greinke,HOU,Cutter/East-West Artist,0.12160405126669001,0.42306864120411897,0,0.0
2021,Clayton Kershaw,LAD,North/South Power Starter,-2.1381015263166097,-1.9363663578687733,0,0.0
2021,Adam Wainwright,STL,Cutter/East-West Artist,0.6711119357645849,1.665131504719412,0,0.01
2021,Corey Kluber,NYY,Cutter/East-West Artist,-0.05772681962167102,-1.5462457122327926,0,0.0
2021,Lance Lynn,CHW,Cutter/East-West Artist,-0.00116759285521814,-0.9144466595935257,0,0.23
2021,Max Scherzer,TOT,North/South Power Starter,-0.18755270365211804,-2.0147821803345707,0,0.54
2021,Danny Duffy,KCR,Kitchen Sink/Finesse Mix,-2.6060266079017813,-1.208781714276539,0,0.0
2021,Jake Arrieta,TOT,Sinker/Sidearm Specialist,-1.016302991860486,-0.48332729676411734,0,0.0
2021,Charlie Morton,ATL,Cutter/East-West Artist,-0.17610552940782453,-2.506927602662431,0,0.0
2021,Matt Shoemaker,MIN,Power Splitter/Forkballer,7.507204331792714,3.0280202414317423,0,0.0
2021,Rich Hill,TOT,Kitchen Sink/Finesse Mix,-2.0836976548976347,-0.28069723244176087,0,0.0
2021,Jon Lester,TOT,Kitchen Sink/Finesse Mix,-1.4628014254581827,-0.7473364262463571,0,0.0
2021,Michael Pineda,MIN,North/South Power Starter,-1.541795265454313,0.7001310203200348,0,0.0
2021,Madison Bumgarner,ARI,Kitchen Sink/Finesse Mix,-1.0816154009560202,0.6343704350564021,0,0.0
2021,Jake Odorizzi,HOU,Power Splitter/Forkballer,7.031238963333635,-2.233447192146424,0,0.0
2021,Alex Cobb,LAA,Power Splitter/Forkballer,8.339364912449678,4.290749136821655,0,0.0
2021,Carlos Carrasco,NYM,Fastball/Sinker Hybrid,-0.6202962410663884,-1.189792654082485,0,0.0
2021,Johnny Cueto,SFG,Cutter/East-West Artist,0.0409470137422832,1.1557327979388459,0,0.0
2021,Martin Perez,BOS,Kitchen Sink/Finesse Mix,-1.7093832494578203,-0.7618169382365408,0,0.0
2021,J.A. Happ,TOT,Kitchen Sink/Finesse Mix,-1.9861275630464605,-0.515935480132762,0,0.0
2021,Jordan Lyles,TEX,Cutter/East-West Artist,0.027779570380681268,-1.8121107262949028,0,0.0
2021,Wily Peralta,DET,Power Splitter/Forkballer,6.398229399969931,0.6264456498198384,0,0.0
2021,Brett Anderson,MIL,Knuckle Curve Specialist,-0.9523692016171005,4.433557748591084,0,0.0
2021,Paolo Espino,WSN,North/South Power Starter,-0.34512461188920984,-2.8941993008725806,0,0.0
2021,Wade Miley,CIN,Kitchen Sink/Finesse Mix,-1.6040830506063941,-0.11463090917546997,0,0.0
2021,Nathan Eovaldi,BOS,Power Splitter/Forkballer,6.35693071744951,-2.7096831114720876,0,0.2
2021,Patrick Corbin,WSN,Kitchen Sink/Finesse Mix,-1.834324094493815,0.18204660947837525,0,0.0
2021,Dallas Keuchel,CHW,Kitchen Sink/Finesse Mix,-1.2801765863444354,1.2440757508344362,0,0.0
2021,Garrett Richards,BOS,Knuckle Curve Specialist,-0.1518294832410769,1.8234665863592012,0,0.0
2021,Mike Minor,KCR,Knuckle Curve Specialist,-2.0409905942857196,4.372440028787166,0,0.0
2021,Kyle Gibson,TOT,Cutter/East-West Artist,0.10014776363950453,-1.0895828561740917,0,0.0
2021,Zack Wheeler,PHI,Power Splitter/Forkballer,4.998114369329723,-2.3174512358923303,0,0.67
2021,Mike Foltynewicz,TEX,Fastball/Sinker Hybrid,-0.9363330548951828,-0.6903394124160906,0,0.0
2021,Jacob deGrom,NYM,North/South Power Starter,-0.8097182393557115,-1.444836105203171,0,0.0
2021,Merrill Kelly,ARI,Cutter/East-West Artist,-0.6238662589874738,-1.7158380666115587,0,0.0
2021,Vince Velasquez,TOT,Knuckle Curve Specialist,-0.2864270458907071,4.964684265047752,0,0.0
2021,Robbie Ray,TOR,Knuckle Curve Specialist,-1.5322911261300867,3.248570325756414,1,0.99
2021,Jose Urena,DET,Fastball/Sinker Hybrid,-0.9559997791646212,1.339256201412206,0,0.0
2021,Jameson Taillon,NYY,Cutter/East-West Artist,-0.23941201085569006,-1.942145162533853,0,0.0
2021,Carlos Martinez,STL,Cutter/East-West Artist,0.4096484113047013,-0.5270667410266553,0,0.0
2021,Matt Harvey,BAL,Fastball/Sinker Hybrid,-0.8764311543111244,-1.2618819832898074,0,0.0
2021,Drew Smyly,ATL,Knuckle Curve Specialist,2.3643293476220077,3.445745589508845,0,0.0
2021,Taijuan Walker,NYM,Power Splitter/Forkballer,7.644929832043671,-2.0639132707892514,0,0.0
2021,Kyle Hendricks,CHC,Fastball/Sinker Hybrid,-1.6397126009446656,-1.4612150627982976,0,0.0
2021,Chris Bassitt,OAK,Cutter/East-West Artist,0.2709189761762842,-1.3182034597746797,0,0.01
2021,Trevor Bauer,LAD,Knuckle Curve Specialist,1.3284647801408382,5.671901766256079,0,0.0
2021,Adrian Houser,MIL,Fastball/Sinker Hybrid,-0.956582805768596,-1.1297033860391847,0,0.0
2021,Sonny Gray,CIN,Knuckle Curve Specialist,0.8222288567951594,2.0742337076370494,0,0.0
2021,Tyler Anderson,TOT,Kitchen Sink/Finesse Mix,-1.5393650681128417,1.73141343199674,0,0.0
2021,Dylan Bundy,LAA,Fastball/Sinker Hybrid,-0.7487894700491702,-1.490767942627321,0,0.0
2021,Joe Musgrove,SDP,Cutter/East-West Artist,0.2213260665690981,-2.0097384561943876,0,0.0
2021,Joe Ross,WSN,Fastball/Sinker Hybrid,-0.7622709833949701,1.4259736185723606,0,0.0
2021,Anthony DeSclafani,SFG,Knuckle Curve Specialist,-0.04990736983101673,4.183648741289335,0,0.0
2021,Yu Darvish,SDP,Power Splitter/Forkballer,7.537402973233227,1.6551371034795626,0,0.0
2021,Gerrit Cole,NYY,Knuckle Curve Specialist,-0.1339058732107151,5.454828396420153,0,0.59
2021,Eduardo Rodriguez,BOS,Kitchen Sink/Finesse Mix,-1.4843532389345047,1.1639146038865409,0,0.0
2021,Zach Davies,CHC,Cutter/East-West Artist,-0.524168713170849,-1.066193605577487,0,0.0
2021,Ross Stripling,TOR,Knuckle Curve Specialist,-0.8291756833156531,4.492269727881125,0,0.0
2021,Steven Matz,TOR,Sinker/Sidearm Specialist,-2.6416945750854812,0.11114753433594993,0,0.0
2021,Marcus Stroman,NYM,Power Splitter/Forkballer,6.837186152358109,-1.7482910272564596,0,0.0
2021,Blake Snell,SDP,North/South Power Starter,-2.203420064720504,-1.6053412209764868,0,0.0
2021,John Gant,TOT,Cutter/East-West Artist,-0.0161030433820622,-1.230099611343492,0,0.0
2021,Max Fried,ATL,Kitchen Sink/Finesse Mix,-1.5256815327449391,-1.5921883855520567,0,0.0
2021,Zach Eflin,PHI,Cutter/East-West Artist,-0.15082913026672165,-1.0201514454694252,0,0.0
2021,Alex Wood,SFG,Sinker/Sidearm Specialist,-1.937783828547093,2.3836977197675857,0,0.0
2021,Alec Mills,CHC,Fastball/Sinker Hybrid,-0.2912729677850753,-1.033148573434316,0,0.0
2021,Chris Flexen,SEA,Cutter/East-West Artist,0.03798607754889641,-1.6338026156044458,0,0.0
2021,Michael Wacha,TBR,Cutter/East-West Artist,-0.7303872346231505,-1.2805976807554307,0,0.0
2021,Kevin Gausman,SFG,Power Splitter/Forkballer,4.150823625049882,-0.1236164304730646,0,0.03
2021,Lance McCullers Jr.,HOU,Sinker/Sidearm Specialist,0.6626534187762501,7.013551917042865,0,0.07
2021,Jose Berrios,TOT,Fastball/Sinker Hybrid,-0.7412825608051533,-1.5910810934290986,0,0.04
2021,Frankie Montas,OAK,Power Splitter/Forkballer,7.568556927913474,0.39532180472980044,0,0.1
2021,Tyler Glasnow,TBR,North/South Power Starter,-1.295116811976406,-2.3349776786823666,0,0.0
2021,Hyun Jin Ryu,TOR,Kitchen Sink/Finesse Mix,-1.674760683369803,-1.1993533413139297,0,0.0
2021,Jorge Lopez,BAL,Knuckle Curve Specialist,-0.1662987854948129,5.561676423323596,0,0.0
2021,Chi Chi Gonzalez,COL,Cutter/East-West Artist,-0.22980516824722938,-0.7872435643761424,0,0.0
2021,Julio Urias,LAD,Kitchen Sink/Finesse Mix,-2.5332877900629316,-1.2850741269949961,0,0.01
