Season,Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
2017,"Luke Weaver","STL",55.1,0.60020877,,0.02505219,,,0.00521921,,0.12004175,,,0.24947808,,,,"Luke Weaver",16918,596133
2017,"Sean Newcomb","ATL",100,0.63203937,,,,,,0.0442865,0.21596501,,,0.10770913,,,,"Sean Newcomb",16943,656794
2017,"Trevor Williams","PIT",138.2,0.48081264,,,,,0.23205418,0.15756208,0.02121896,,,0.10835214,,,,"Trevor Williams",16977,592866
2017,"Dinelson Lamet","SDP",114.1,0.24548934,,,,,0.30781848,0.38873701,0.0082012,,,0.04975396,,,,"Dinelson Lamet",17186,659275
2017,"Jeff Hoffman","COL",90.1,0.65311843,,,,,0.00981079,0.09880869,0.17238963,,,0.06587246,,,,"Jeff Hoffman",17432,656546
2017,"Aríel Miranda","SEA",158,0.57957154,,,0.16602907,,,0.25439939,,,,,,,,"Ariel Miranda",17526,664641
2017,"Andrew Moore","SEA",51.1,0.5394402,,,,,,0.13104326,0.16284987,,,0.16666667,,,,"Andrew Moore",17553,621058
2017,"Kenta Maeda","LAD",126.1,0.33203315,,0.08483667,,,0.0901999,0.24719649,0.14236958,,,0.10336421,,,,"Kenta Maeda",18498,628317
2016,"Bartolo Colon","NYM",190.1,0.25859015,,,,,0.63549416,0.06376196,,,,0.04215374,,,,"Bartolo Colon",375,112526
2016,"CC Sabathia","NYY",179.2,0.35729023,,,,,0.35660248,0.2286795,,,,0.05742779,,,,"CC Sabathia",404,282332
2016,"Ryan Vogelsong","PIT",67.2,0.34208145,,,,,0.12669683,0.25248869,0.15384615,,,0.12488688,,,,"Ryan Vogelsong",1011,285064
2016,"Jake Peavy","SFG",108.2,0.26608026,,0.32985157,,,0.17811985,0.00769654,0.15283123,,,0.06542056,,,,"Jake Peavy",1051,408241
2016,"Marco Estrada","TOR",176,0.41340388,,0.19929453,,,,,0.1005291,,,0.28677249,,,,"Marco Estrada",1118,462136
2016,"R.A. Dickey","TOR",169.1,0.12697248,,,,,,,,,0.02715596,,,0.84587156,,"R.A. Dickey",1245,285079
2016,"Colby Lewis","TEX",116.1,0.50628571,,,,,0.02457143,0.31885714,0.07714286,,,0.07314286,,,,"Colby Lewis",1259,407890
2016,"John Lackey","CHC",188.1,0.37164074,,0.22878359,,,0.20898161,,0.1354314,,,0.05516266,,,,"John Lackey",1507,407793
2016,"Edwin Jackson","SDP",73.1,0.55315615,,,,,0.00664452,0.32890365,0.09883721,,,0.01245847,,,,"Edwin Jackson",1841,429719
2016,"Matt Moore","- - -",198.1,0.52881976,,0.04513571,,,0.07715767,,,0.22140897,,0.12747789,,,,"Matt Moore",1890,519043
2016,"Zack Greinke","ARI",158.2,0.40914561,,,,,0.10108303,0.20738067,0.10389089,,,0.1784998,,,,"Zack Greinke",1943,425844
2016,"Iván Nova","- - -",148,0.12488219,,,,,0.51413761,0.02450518,0.28746466,,,0.04901037,,,,"Ivan Nova",1994,467100
2016,"Clayton Kershaw","LAD",149,0.50145773,,,,,0.005345,0.33381924,0.15597668,,,0.00340136,,,,"Clayton Kershaw",2036,477132
2016,"Jorge De La Rosa","COL",126,0.31227599,,0.23073477,0.33019713,,0.015681,0.0062724,0.09184588,,,0.01299283,,,,"Jorge De La Rosa",2047,407822
2016,"Alfredo Simon","CIN",51.1,0.16290984,,0.19262295,0.21311475,,0.31147541,,0.1147541,,0.00512295,,,,,"Alfredo Simon",2155,430580
2016,"Adam Wainwright","STL",198.2,0.13068182,,0.30018939,,,0.27556818,,0.26767677,,,0.02588384,,,,"Adam Wainwright",2233,425794
2016,"Corey Kluber","CLE",215,0.17122212,,,,,0.35658184,0.2403393,0.18630223,,,0.04555451,,,,"Corey Kluber",2429,446372
2016,"Jhoulys Chacín","- - -",115.1,0.25947368,,0.05421053,,,0.29421053,0.17789474,0.13368421,,,0.08052632,,,,"Jhoulys Chacin",2608,468504
2016,"Rick Porcello","BOS",223,0.22156747,,,,,0.37949322,0.12757808,0.13759576,,,0.13376547,,,,"Rick Porcello",2717,519144
2016,"Jeff Locke","PIT",106,0.03821282,,,,,0.63492063,,,0.01646091,,0.31040564,,,,"Jeff Locke",2929,502046
2016,"Max Scherzer","WSN",228.1,0.54473832,,0.01660101,,,0.00928531,0.22819358,0.08103545,,,0.12014631,,,,"Max Scherzer",3137,453286
2016,"David Price","BOS",230,0.13266444,,0.18924192,,,0.36426979,,,0.08723523,,0.22658863,,,,"David Price",3184,456034
2016,"Chris Young","KCR",56,0.48447789,,,,,,0.49764817,,,,0.01787394,,,,"Chris Young",3196,432934
2016,"Ervin Santana","MIN",181.1,0.51075452,,,,,0.01741209,0.39467395,,,,0.07715944,,,,"Ervin Santana",3200,429722
2016,"Francisco Liriano","- - -",161,0.02470033,,,,,0.48964766,0.2916818,0.00145296,,,0.19251725,,,,"Francisco Liriano",3201,434538
2016,"Jeff Samardzija","SFG",203.1,0.32943778,,0.15192672,0.07327858,,0.19172457,0.17087808,0.07864814,,,0.00410613,,,,"Jeff Samardzija",3254,502188
2016,"Aníbal Sánchez","DET",138.2,0.3685556,,0.07072859,0.16148274,,0.13208351,0.15935236,0.09757137,,,0.01022582,,,,"Anibal Sanchez",3284,434671
2016,"Matt Garza","MIL",101.2,0.47359155,,,,,0.217723,0.18133803,0.0915493,,,0.03579812,,,,"Matt Garza",3340,490063
2016,"Ubaldo Jiménez","BAL",132,0.30177259,,0.00345871,0.1975789,,0.26675313,0.16169477,0.06874189,,,,,,,"Ubaldo Jimenez",3374,434622
2016,"Danny Duffy","KCR",161.2,0.36285363,,,,,0.20705207,,0.24436244,,0.00533005,0.1804018,,,,"Danny Duffy",3542,518633
2016,"Clay Buchholz","BOS",116.2,0.18031915,,0.21648936,0.0106383,,0.22712766,,0.18829787,,,0.17712766,,,,"Clay Buchholz",3543,453329
2016,"Clayton Richard","SDP",52.1,0.09169765,,,,,0.61586121,0.01363073,0.12019827,,,0.15861214,,,,"Clayton Richard",3551,453385
2016,"Mat Latos","- - -",64.2,0.2833178,,0.1248835,0.15750233,,0.12861137,0.17986952,0.05778192,,,0.06803355,,,,"Mat Latos",3815,502009
2016,"Ricky Nolasco","- - -",197.2,0.23992322,,,0.07485605,,0.24568138,0.32917466,0.11036468,,,,,,,"Ricky Nolasco",3830,445060
2016,"Edinson Volquez","KCR",189.1,0.12360595,,,,,0.40675341,,,0.24752169,,0.22211896,,,,"Edinson Volquez",3990,450172
2016,"Héctor Santiago","- - -",182,,,0.05238246,,,0.63805617,0.05585358,0.03376459,,,0.21047649,0.00946671,,,"Hector Santiago",4026,502327
2016,"Derek Holland","TEX",105.1,0.01497504,,,,,0.59123683,0.20188575,,0.07598447,,0.11591791,,,,"Derek Holland",4141,502706
2016,"Jake Arrieta","CHC",197.1,0.20500481,,,,,0.44401668,0.17998075,0.12319538,,,0.04780237,,,,"Jake Arrieta",4153,453562
2016,"Jered Weaver","LAA",178,0.28199643,,,,,0.16221034,0.16613191,0.22032086,,,0.16934046,,,,"Jered Weaver",4235,450308
2016,"Tyler Chatwood","COL",158,0.38637259,,0.20165419,,,0.34226073,,0.04805041,,,0.02166207,,,,"Tyler Chatwood",4338,543022
2016,"Jeremy Hellickson","PHI",189,0.3044817,,0.00034211,,,0.18542593,0.09613411,0.15189873,0.00034211,,0.2613753,,,,"Jeremy Hellickson",4371,476451
2016,"Jonathon Niese","- - -",106.2,0.26944758,,0.23449831,,,0.29425028,0.00563698,0.08793687,,,0.10822999,,,,"Jonathon Niese",4424,477003
2016,"Jordan Zimmermann","DET",102.1,0.5245509,,,,,0.00299401,0.30898204,0.13053892,,,0.03293413,,,,"Jordan Zimmermann",4505,519455
2016,"Jason Hammel","CHC",166.2,0.29050705,,,,,0.21540221,0.36256195,0.10446054,,,0.02706824,,,,"Jason Hammel",4538,434628
2016,"Matt Cain","SFG",83.2,0.45830508,,,,,0.03932203,0.25016949,0.13694915,,,0.11525424,,,,"Matt Cain",4732,430912
2016,"Félix Hernández","SEA",153.1,0.17814921,,,,,0.32083163,0.05707297,0.19934774,,,0.24459845,,,,"Felix Hernandez",4772,433587
2016,"Matt Shoemaker","LAA",160,0.21078233,,,,,0.29468991,0.07539522,,0.01134982,,0.40778273,,,,"Matt Shoemaker",4776,533167
2016,"Rich Hill","- - -",110.1,0.44892325,,,,,0.02098288,0.02650469,0.48094975,0.00552181,,0.01711761,,,,"Rich Hill",4806,448179
2016,"Scott Kazmir","LAD",136.1,0.06557377,,0.09836066,,,0.48970156,0.09920135,0.06010929,,,0.18705338,,,,"Scott Kazmir",4897,431148
2016,"Jon Lester","CHC",202.2,0.5087108,,0.18656953,,,0.12955337,,0.12638581,,,0.04878049,,,,"Jon Lester",4930,452657
2016,"Cole Hamels","TEX",200.2,0.26847291,,0.16471675,,,0.23830049,,0.14562808,,,0.18288177,,,,"Cole Hamels",4972,430935
2016,"Mike Pelfrey","DET",112.2,0.02737603,,,0.15805785,,0.67045455,0.09607438,0.04803719,,,,,,,"Mike Pelfrey",5203,460059
2016,"Chris Tillman","BAL",172,0.52832765,,0.03686007,,,,0.1556314,,0.12457338,,0.15460751,,,,"Chris Tillman",5279,501957
2016,"Michael Pineda","NYY",175.2,0.47560571,,0.0268835,,,0.0136077,0.40026552,,,,0.08363757,,,,"Michael Pineda",5372,501381
2016,"Madison Bumgarner","SFG",226.2,0.45592791,,0.32582371,,,0.02478175,0.00929316,0.15122501,,,0.03294847,,,,"Madison Bumgarner",5524,518516
2016,"Junior Guerra","MIL",121.2,0.6110515,,,0.20815451,,0.00375536,0.02896996,0.14806867,,,,,,,"Junior Guerra",5702,448855
2016,"Danny Salazar","CLE",137.1,0.56624473,,,,,0.1164557,0.11139241,0.02827004,,,0.17763713,,,,"Danny Salazar",5867,517593
2016,"Albert Suárez","SFG",61,0.30173293,,,,,0.27013252,0.15698267,0.14475025,,,0.12640163,,,,"Albert Suarez",6175,544150
2016,"Chris Archer","TBR",201.1,0.48444836,,,,,,0.40639671,,,,0.10915493,,,,"Chris Archer",6345,502042
2016,"Jake Odorizzi","TBR",187.2,0.31140085,,0.06276531,0.19799879,,0.29199515,0.09611886,0.03972104,,,,,,,"Jake Odorizzi",6397,543606
2016,"Tom Koehler","MIA",176.2,0.39947695,,,,,0.06309251,0.24517816,,0.22589081,,0.06636156,,,,"Tom Koehler",6570,543408
2016,"Carlos Carrasco","CLE",146.1,0.39320822,,,,,0.13404826,0.12913315,0.13896336,,,0.20464701,,,,"Carlos Carrasco",6632,471911
2016,"Julio Teheran","ATL",188,0.46729602,,,,,0.08833446,0.26230614,0.09238031,,,0.08968307,,,,"Julio Teheran",6797,527054
2016,"Johnny Cueto","SFG",219.2,0.243769,,0.16534954,,,0.20942249,0.17781155,0.00486322,,,0.19878419,,,,"Johnny Cueto",6893,456501
2016,"Chase Anderson","MIL",149.2,0.5,,0.03890601,,,0.08590139,,0.13597843,,,0.23921418,,,,"Chase Anderson",6895,502624
2016,"Martín Pérez","TEX",198.2,0.24772432,,,,,0.37288687,0.10370611,0.1056567,,,0.17002601,,,,"Martin Perez",6902,527048
2016,"Ian Kennedy","KCR",195.2,0.57802784,,,,,0.08439443,0.08143322,,0.1379923,,0.11815221,,,,"Ian Kennedy",6986,453178
2016,"Miguel González","CHW",133.2,0.29394673,,,,,0.18159806,0.23389831,0.09588378,,,0.19467312,,,,"Miguel Gonzalez",7024,456068
2016,"James Shields","- - -",181.2,0.24975954,,0.19236935,,,0.17986534,,,0.16447579,,0.21352998,,,,"James Shields",7059,448306
2016,"Dillon Gee","KCR",73,0.08695652,,0.22477441,,,0.33059885,,,0.17063167,,0.18703856,,,,"Dillon Gee",7396,518716
2016,"J.A. Happ","TOR",195,0.58509235,,,,,0.14907652,0.1292876,0.07354881,,,0.06299472,,,,"J.A. Happ",7410,457918
2016,"Gio Gonzalez","WSN",177.1,0.37258687,,,,,0.26383526,,0.1981982,,,0.16537967,,,,"Gio Gonzalez",7448,461829
2016,"Phil Hughes","MIN",57.1,0.43707865,,0.22359551,,,0.07303371,,,0.22808989,,0.03820225,,,,"Phil Hughes",7450,461833
2016,"Collin McHugh","HOU",184.2,0.2884371,,0.29320203,,,0.06702668,,0.29987294,,,0.05146125,,,,"Collin McHugh",7531,543521
2016,"Tommy Milone","MIN",59.1,0.53314121,,0.00480307,,,0.01440922,0.00864553,0.10086455,,,0.33813641,,,,"Tommy Milone",7608,543548
2016,"Juan Nicasio","PIT",62.1,0.69189189,,,,,0.00540541,0.27657658,,,,0.02612613,,,,"Juan Nicasio",7731,504379
2016,"Wily Peralta","MIL",127.2,0.25610902,,,,,0.37218045,0.32283835,,,,0.04887218,,,,"Wily Peralta",7738,503449
2016,"Mike Fiers","HOU",164.2,0.43579336,,0.10848708,,,,0.06937269,0.19372694,,,0.19261993,,,,"Mike Fiers",7754,571666
2016,"Christian Friedrich","SDP",128.1,0.1434639,,,,,0.3440302,0.1958471,0.18640868,,,0.13025012,,,,"Christian Friedrich",7942,543184
2016,"Paul Clemens","- - -",67.2,0.02743363,,,,,0.62212389,,0.30619469,,,0.04424779,,,,"Paul Clemens",8037,518560
2016,"Jaime García","STL",165.2,0.29487697,,0.01694232,,,0.3251311,0.12061315,0.06131505,,,0.18112142,,,,"Jaime Garcia",8137,448802
2016,"Yovani Gallardo","BAL",118,0.26012387,,,,,0.19723678,0.3158647,0.13339686,,,0.0933778,,,,"Yovani Gallardo",8173,451596
2016,"Steven Wright","BOS",156.2,0.14755413,,,,,,,0.16038492,,,,,0.69206095,,"Steven Wright",8185,453214
2016,"John Lamb","CIN",70,0.54646545,,0.15329627,,,,,0.13105639,,,0.16918189,,,,"John Lamb",8493,543424
2016,"Justin Verlander","DET",227.2,0.57821458,,,,,,0.17772318,0.15915916,,,0.08490308,,,,"Justin Verlander",8700,434378
2016,"Tanner Roark","WSN",207.2,0.04612602,,,,,0.57642448,0.15194453,0.12631896,,,0.09918601,,,,"Tanner Roark",8753,543699
2016,"Wade Miley","- - -",166,0.39318432,,,,,0.10480029,0.20300476,0.11982411,,,0.17918652,,,,"Wade Miley",8779,489119
2016,"Andrew Cashner","- - -",131.2,0.51467461,,,,,0.15227563,0.26286687,0.00765632,,,0.06252658,,,,"Andrew Cashner",8782,488768
2016,"Nathan Eovaldi","NYY",117,0.44984488,,0.10651499,0.18614271,,0.00672182,0.17114788,0.04446743,,,0.03516029,,,,"Nathan Eovaldi",9132,543135
2016,"Patrick Corbin","ARI",132.1,0.30688073,,,,,0.3293578,0.25688073,,,,0.10688073,,,,"Patrick Corbin",9323,571578
2016,"Josh Tomlin","CLE",173,0.29618203,,0.38141149,,,0.09062862,,0.14886232,,,0.08291554,,,,"Josh Tomlin",9388,458708
2016,"Doug Fister","HOU",180.1,0.22244489,,0.13493654,,,0.43186373,,0.14696059,,,0.06379426,,,,"Doug Fister",9425,450729
2016,"Dallas Keuchel","HOU",168,0.09548872,,0.10864662,,,0.4406015,0.26240602,,,,0.09285714,,,,"Dallas Keuchel",9434,572971
2016,"Dan Straily","CIN",183,0.47233748,,,,,0.04149378,0.25760719,0.0466805,,,0.18188105,,,,"Dan Straily",9460,573185
2016,"Bud Norris","- - -",91.1,0.47355474,,0.08179582,,,0.07872079,0.33886839,,,,0.02706027,,,,"Bud Norris",9492,502032
2016,"Kyle Gibson","MIN",147.1,0.26058632,,,,,0.28949511,0.18403909,0.09364821,,,0.17223127,,,,"Kyle Gibson",10123,502043
2016,"Mike Leake","STL",176.2,0.06895252,,0.16654107,,,0.52901281,0.08929917,,0.05953278,,0.08666164,,,,"Mike Leake",10130,502190
2016,"Stephen Strasburg","WSN",147.2,0.50021017,,,,,0.07229929,0.16981925,0.12652375,,,0.13114754,,,,"Stephen Strasburg",10131,544931
2016,"Shelby Miller","ARI",101,0.5,,0.18981481,,,0.14236111,,0.11689815,,,0.05092593,,,,"Shelby Miller",10197,571946
2016,"Jarred Cosart","- - -",57,0.49447514,,0.10957643,,,0.10128913,,,0.23848987,,0.05616943,,,,"Jarred Cosart",10304,543054
2016,"Jimmy Nelson","MIL",179.1,0.2190027,,,,,0.49056604,0.1708221,,0.11152291,,0.00808625,,,,"Jimmy Nelson",10547,519076
2016,"Chad Bettis","COL",186,0.48207826,,0.00394607,,,0.09996712,0.18678066,0.11016113,,,0.11706675,,,,"Chad Bettis",10587,518452
2016,"Chris Sale","CHW",226.2,,,,,,0.55423123,0.25208582,,,,0.19368296,,,,"Chris Sale",10603,519242
2016,"Mike Foltynewicz","ATL",123.1,0.49242424,,,,,0.13399621,0.22017045,0.07339015,,,0.08001894,,,,"Mike Foltynewicz",10811,592314
2016,"Jacob deGrom","NYM",148,0.42881428,,,,,0.17807055,0.18827029,0.10964726,,,0.09519762,,,,"Jacob deGrom",10954,594798
2016,"Tim Adleman","CIN",69.2,0.30755232,,,,,0.29845314,,0.18471338,,,0.20928116,,,,"Tim Adleman",10968,534947
2016,"A.J. Griffin","TEX",119,0.54863813,,,,,,0.16828794,0.18871595,,,0.09435798,,,,"A.J. Griffin",11132,456167
2016,"Vince Velasquez","PHI",131,0.5625,,,,,0.07653986,0.08786232,0.13949275,,,0.13360507,,,,"Vince Velasquez",11189,592826
2016,"Jose Quintana","CHW",208,0.44034178,,,,,0.23161428,,0.24992371,,,0.07812023,,,,"Jose Quintana",11423,500779
2016,"Drew Pomeranz","- - -",169.1,0.38817664,,0.12286325,,,,,,0.39209402,,0.0968661,,,,"Drew Pomeranz",11426,519141
2016,"Robbie Ray","ARI",174.1,0.46506481,,,,,0.24596902,0.22636737,,,,0.0625988,,,,"Robbie Ray",11486,592662
2016,"Aaron Sanchez","TOR",192,0.19081877,,,,,0.55943816,,0.1620418,,,0.08770127,,,,"Aaron Sanchez",11490,592717
2016,"José Fernández","MIA",182.1,0.50291996,,,,,0.03469598,,0.33802817,,,0.12435589,,,,"Jose Fernandez",11530,605228
2016,"José Ureña","MIA",63.1,0.24227799,,,,,0.40830116,0.10714286,0.06853282,,,0.17374517,,,,"Jose Urena",11589,570632
2016,"Williams Pérez","ATL",53.2,,,,,,0.74410377,,0.15566038,,,0.10023585,,,,"Williams Perez",11592,554234
2016,"Jameson Taillon","PIT",104,0.21035599,,,,,0.42071197,,0.26278317,,,0.10614887,,,,"Jameson Taillon",11674,592791
2016,"Carlos Martinez","STL",195.1,0.27275737,,,,,0.30023171,,0.23369745,,,0.19331347,,,,"Carlos Martinez",11682,593372
2016,"Matt Harvey","NYM",92.2,0.52301534,,,,,0.06737825,0.18879253,0.11074049,,,0.11007338,,,,"Matt Harvey",11713,518774
2016,"Justin Nicolino","MIA",70.2,0.5464684,,0.14126394,,,,,0.12360595,,,0.18866171,,,,"Justin Nicolino",11754,592593
2016,"Drew Smyly","TBR",175.1,0.5610938,,0.1536864,,,,,0.22845275,,,0.05676705,,,,"Drew Smyly",11760,592767
2016,"Noah Syndergaard","NYM",182.2,0.35113715,,,,,0.24017919,0.21123363,0.08580289,,,0.11164714,,,,"Noah Syndergaard",11762,592789
2016,"James Paxton","SEA",121,0.5943299,,0.16958763,,,0.03505155,,,0.12216495,,0.07886598,,,,"James Paxton",11828,572020
2016,"Taijuan Walker","SEA",134.1,0.57906169,,0.07688966,0.20112945,,0.02953953,,0.11337967,,,,,,,"Taijuan Walker",11836,592836
2016,"Yordano Ventura","KCR",186,0.23203151,,0.01640958,,,0.31342304,,0.25270758,,,0.18542829,,,,"Yordano Ventura",11855,570649
2016,"Matt Andriese","TBR",105,0.43825666,,0.09806295,,,0.00786925,0.22336562,0.10532688,,,0.12711864,,,,"Matt Andriese",12022,542882
2016,"Kyle Hendricks","CHC",188,0.03699789,,0.16102889,,,0.45278365,,0.07857646,,,0.27061311,,,,"Kyle Hendricks",12049,543294
2016,"Colin Rea","- - -",101.2,0.32076566,,0.17169374,0.05510441,,0.27668213,,0.17575406,,,,,,,"Colin Rea",12317,607067
2016,"Nick Tropeano","LAA",68.1,0.23675497,,,,,0.25827815,0.27566225,,,,0.22930464,,,,"Nick Tropeano",12385,607374
2016,"Adam Morgan","PHI",109.2,0.49521785,,,,,,0.24229543,0.05526036,,,0.20722635,,,,"Adam Morgan",12580,605388
2016,"Mike Wright Jr.","BAL",63.2,0.49249779,,,,,0.21270962,0.13239188,0.08120035,,,0.08120035,,,,"Mike Wright Jr.",12586,605541
2016,"Nate Karns","SEA",81,0.5320197,,,,,,,,0.35819845,,0.10978184,,,,"Nate Karns",12638,501992
2016,"Jerad Eickhoff","PHI",197.1,0.36261187,,,,,0.16539609,0.17964866,0.2412993,,,0.05104408,,,,"Jerad Eickhoff",12664,595191
2016,"Tyler Wilson","BAL",73,0.39153439,,,,,0.22574956,,0.25661376,,,0.12610229,,,,"Tyler Wilson",12691,592869
2016,"Trevor Bauer","CLE",173.2,0.21728218,,0.17461456,,,0.27931158,,0.00322696,0.19756185,,0.12800287,,,,"Trevor Bauer",12703,545333
2016,"Sonny Gray","OAK",117,0.36723164,,0.02208526,,,0.24807396,0.11093991,0.1587057,,,0.09296353,,,,"Sonny Gray",12768,543243
2016,"Matt Wisler","ATL",155.2,0.34987058,,,,,0.25366695,0.28170837,0.06125971,,,0.05349439,,,,"Matt Wisler",12804,605538
2016,"Tyler Anderson","COL",114.1,0.43984331,,0.26189144,,,,,0.01063234,,,0.2876329,,,,"Tyler Anderson",12880,542881
2016,"Logan Verrett","NYM",60,0.36345967,,,,,0.19436346,0.23323615,0.08940719,,,0.11953353,,,,"Logan Verrett",12905,548337
2016,"Dylan Bundy","BAL",71.2,0.60174188,,,,,,,0.18052257,,,0.21773555,,,,"Dylan Bundy",12917,605164
2016,"Archie Bradley","ARI",141.2,0.69100237,,,,,,,,0.23796369,,0.07103394,,,,"Archie Bradley",12918,605151
2016,"Joe Musgrove","HOU",57.2,0.39824945,,,,,0.07768053,0.35776805,0.0809628,,,0.08533917,,,,"Joe Musgrove",12970,605397
2016,"Joe Ross","WSN",105,,,,,,0.52148323,0.39022955,,,,0.08828723,,,,"Joe Ross",12972,605452
2016,"Hisashi Iwakuma","SEA",199,0.18733154,,0.08423181,0.19272237,,0.2611186,0.18429919,0.0902965,,,,,,,"Hisashi Iwakuma",13048,547874
2016,"Anthony DeSclafani","CIN",123.1,0.31253223,,,,,0.2599278,0.29190304,,0.11449201,,0.02114492,,,,"Anthony DeSclafani",13050,543101
2016,"Wei-Yin Chen","MIA",123.1,0.44415449,,,,,0.16649269,0.16492693,0.11169102,,,0.11273486,,,,"Wei-Yin Chen",13071,612672
2016,"Yu Darvish","TEX",100.1,0.41878173,,0.09771574,0.02347716,,0.17258883,0.19670051,0.0856599,0.00507614,,,,,,"Yu Darvish",13074,506433
2016,"Gerrit Cole","PIT",116,0.47300104,,,,,0.19106957,0.18120457,,0.09813084,,0.05659398,,,,"Gerrit Cole",13125,543037
2016,"Eduardo Rodriguez","BOS",107,0.49619565,,,,,0.1798913,0.15706522,,,,0.16684783,,,,"Eduardo Rodriguez",13164,593958
2016,"Zach Davies","MIL",163.1,,,0.12601469,,,0.55894859,,0.10900657,,,0.20603015,,,,"Zach Davies",13183,605200
2016,"Michael Fulmer","DET",159,0.35818476,,0.25810373,,,0.20786062,0.00081037,,,,0.17504052,,,,"Michael Fulmer",13218,605242
2016,"Ross Stripling","LAD",75.2,0.4386252,,,,,0.04664484,0.19558101,0.21194763,,,0.10720131,,,,"Ross Stripling",13273,548389
2016,"Luis Cessa","NYY",51.2,0.48544974,,,,,,0.28439153,0.12566138,,,0.10449735,,,,"Luis Cessa",13345,570666
2016,"Steven Matz","NYM",132.1,0.0018648,,,,,0.61445221,0.0969697,0.16783217,,,0.11888112,,,,"Steven Matz",13361,571927
2016,"Marcus Stroman","TOR",204,0.09284333,,0.22211476,,,0.48871696,0.00128949,0.14216634,,,0.05286912,,,,"Marcus Stroman",13431,573186
2016,"Daniel Norris","DET",68.1,0.62542373,,,,,,0.14745763,0.0779661,,,0.14915254,,,,"Daniel Norris",13475,596057
2016,"Blake Snell","TBR",89,0.57342657,,,,,,0.12062937,0.12703963,,,0.17890443,,,,"Blake Snell",13543,605483
2016,"Tyler Duffey","MIN",133,0.28816542,,0.01143863,,,0.24549054,,,0.38715354,,0.06775187,,,,"Tyler Duffey",13758,608648
2016,"Zach Eflin","PHI",63.1,0.40141557,,,,,0.21840243,0.27704752,0.02628918,,,0.0768453,,,,"Zach Eflin",13774,621107
2016,"Alex Wood","LAD",56.1,,,,,,0.53145336,,,0.29067245,,0.17787419,,,,"Alex Wood",13781,622072
2016,"Michael Wacha","STL",132.1,0.50959781,,0.18555759,,,,,0.08775137,,,0.21709324,,,,"Michael Wacha",14078,608379
2016,"Kevin Gausman","BAL",179.2,0.61471722,,,0.18926735,,0.04498715,0.13239075,,,,0.01863753,,,,"Kevin Gausman",14107,592332
2016,"Lance McCullers Jr.","HOU",81,0.42526158,,,,,,,,0.49701046,,0.07772795,,,,"Lance McCullers Jr.",14120,621121
2016,"José Berríos","MIN",58.1,0.39597902,,,,,0.24388112,,0.21590909,,,0.14423077,,,,"Jose Berrios",14168,621244
2016,"Jake Thompson","PHI",53.2,0.38579235,,,,,0.21639344,0.21639344,0.01967213,,,0.16174863,,,,"Jake Thompson",14371,622097
2016,"Adam Conley","MIA",133.1,0.63458856,,,,,,0.18131102,,,,0.18410042,,,,"Adam Conley",14457,543045
2016,"Luis Perdomo","SDP",117,0.03064067,,,,,0.60891365,,0.25069638,,,0.1097493,,,,"Luis Perdomo",14682,606131
2016,"Julio Urías","LAD",69.1,0.55722178,,,,,0.0023678,0.148382,0.16732439,,,0.12470403,,,,"Julio Urias",14765,628711
2016,"Jon Gray","COL",168,0.55256548,,,,,,0.26336563,0.10979548,,,0.07427341,,,,"Jon Gray",14916,592351
2016,"Aaron Blair","ATL",70,0.47245409,,,,,0.11101836,,0.20450751,,,0.21202003,,,,"Aaron Blair",14934,594760
2016,"Chad Kuhl","PIT",70.2,0.05175439,,,,,0.61754386,0.2745614,,,,0.05614035,,,,"Chad Kuhl",14975,641771
2016,"Braden Shipley","ARI",62.1,0.37887597,,,,,0.16763566,,0.24903101,,,0.20445736,,,,"Braden Shipley",15158,640463
2016,"Matthew Boyd","DET",91.2,0.60866834,,,,,,0.11746231,0.11746231,,,0.15640704,,,,"Matthew Boyd",15440,571510
2016,"Kendall Graveman","OAK",186,0.05919887,,0.17830557,,,0.62282878,0.06487061,,,,0.07479617,,,,"Kendall Graveman",15514,608665
2016,"Masahiro Tanaka","NYY",199.2,0.06473595,,0.08926746,0.2988075,,0.2153322,0.27666099,0.05519591,,,,,,,"Masahiro Tanaka",15764,547888
2016,"Sean Manaea","OAK",139.2,0.58655222,,,,,,0.12732475,,,,0.28612303,,,,"Sean Manaea",15873,640455
2016,"Carlos Rodón","CHW",165,0.3323772,,,,,0.30763715,0.25493008,,,,0.10505558,,,,"Carlos Rodon",16137,607074
2016,"Aaron Nola","PHI",111,0.10229178,,,,,0.47400783,,0.33761878,,,0.08608161,,,,"Aaron Nola",16149,605400
2016,"Brandon Finnegan","CIN",172,0.12712747,,,,,0.52448767,0.23410907,,,,0.11427579,,,,"Brandon Finnegan",16208,605232
2016,"Daniel Mengden","OAK",72,0.51529052,,,,,0.0412844,0.1735474,0.12003058,,,0.14984709,,,,"Daniel Mengden",16980,596043
2016,"Aríel Miranda","SEA",55,0.43281807,,,0.28299643,,0.1510107,0.13317479,,,,,,,,"Ariel Miranda",17526,664641
2016,"Kenta Maeda","LAD",175.2,0.29442149,,,,,0.13498623,0.29476584,0.17940771,,,0.09641873,,,,"Kenta Maeda",18498,628317
2015,"Mark Buehrle","TOR",198.2,0.26366217,,0.19481902,,,0.24485451,,0.08552165,,,0.21114265,,,,"Mark Buehrle",225,279824
