Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
2017,"CC Sabathia","NYY",14,5,0,27,27,148.2,7.264574488110358,3.026906036712649,1.2713005354193125,0.27634660421545665,0.78979344,0.498855835,0.172131147,90.04880593039773,3.6928253647894316,4.268614791316907,4.489478350367433,4.112893359181308,1.7517143487930298,"CC Sabathia",404,282332
2017,"Bronson Arroyo","CIN",3,6,0,14,14,71,5.704225352112676,2.408450704225352,2.915492957746479,0.30472103004291845,0.6763285,0.304,0.190082644,84.74990915697674,7.352112676056338,6.089353143179929,6.9886256097068244,5.808844795277421,-0.699105441570282,"Bronson Arroyo",978,276520
2017,"Marco Estrada","TOR",10,9,0,33,33,186,8.5161283336247,3.435483589132691,1.4999998769452596,0.2946768060836502,0.71892393,0.303085299,0.111913357,89.90262276785714,4.983870558882637,3.975152113349251,4.60925247835444,5.091668271117532,2.587109327316284,"Marco Estrada",1118,462136
2017,"R.A. Dickey","ATL",10,10,0,31,31,190,6.442105263157894,3.1736842105263157,1.231578947368421,0.2899305555555556,0.73202055,0.469491525,0.131979695,83.75692733990148,4.2631578947368425,4.36739576633601,4.72079758895071,4.786191488410298,1.5414997339248657,"R.A. Dickey",1245,285079
2017,"John Lackey","CHC",12,11,0,30,30,169.2,7.85068809348524,2.8113950605048497,1.9096268335504638,0.2662473794549266,0.76576577,0.413518886,0.182741116,91.5074654571281,4.561886324592774,5.1505937495563305,5.320704656908374,4.627727253261956,0.5279788970947266,"John Lackey",1507,407793
2017,"Edwin Jackson","WSN",5,6,0,13,13,71,7.352112676056338,3.1690140845070425,2.2816901408450705,0.2727272727272727,0.72192513,0.380090497,0.174757281,94.0071383717494,5.070422535211268,4.84690627504027,5.875949553368796,5.160696719481912,0.04872973635792732,"Edwin Jackson",1841,429719
2017,"Matt Moore","SFG",6,15,0,31,31,172.1,7.676983498193206,3.4990332950948626,1.4100581935456908,0.32149532710280376,0.66751701,0.374087591,0.116883116,92.27125,5.588008396644034,5.8419051328133795,4.776595397914475,5.124202334864705,0.9405490756034851,"Matt Moore",1890,519043
2017,"Zack Greinke","ARI",17,7,0,32,32,202.1,9.563426207821077,2.001647345823016,1.1120263032350088,0.28488372093023256,0.75274725,0.468045112,0.133689839,90.77181014150943,3.2026357533168257,3.5015050835615886,3.305909867978535,3.343653414223985,4.857717514038086,"Zack Greinke",1943,425844
2017,"Iván Nova","PIT",11,14,0,31,31,187,6.304813348683513,1.7326204622336372,1.395722039021541,0.29896907216494845,0.73028238,0.456852791,0.158469945,93.29873310810811,4.139037770891466,5.155700867086125,4.462452634908335,4.187166798069814,2.2205238342285156,"Ivan Nova",1994,467100
2017,"Clayton Kershaw","LAD",18,4,0,27,27,175,10.388572334383051,1.5428572773836213,1.1828572459941098,0.2665094339622642,0.87443946,0.479452054,0.158620689,92.86937223451328,2.3142859160754323,2.9823341289517584,3.0719254010258883,2.837222028280353,4.347234725952148,"Clayton Kershaw",2036,477132
2017,"Adam Wainwright","STL",12,5,0,23,23,121.1,7.120878523868224,3.263735990106269,1.0384614513974493,0.3253968253968254,0.68509615,0.478036175,0.132075471,90.49372247628726,5.118131439030286,4.597561338951453,4.286760478669824,4.340772570495417,1.4278277158737183,"Adam Wainwright",2233,425794
2017,"Corey Kluber","CLE",18,4,0,29,29,203.2,11.7103115505243,1.5908347766749993,0.9279869530604162,0.26666666666666666,0.82568807,0.445396145,0.134615384,92.8191977446934,2.2536826002895824,2.602944116620162,2.4997018544779106,2.521766254791925,7.21213960647583,"Corey Kluber",2429,446372
2017,"Lance Lynn","STL",11,8,0,33,33,186.1,7.389982312633598,3.767441963303403,1.3041145257588702,0.2440944881889764,0.79025845,0.44,0.142105263,92.54962218237705,3.429338197365918,4.272866581380547,4.815958165240579,4.746046876057768,1.2192163467407227,"Lance Lynn",2520,458681
2017,"Jhoulys Chacín","SDP",13,10,0,32,32,180.1,7.635860380879725,3.593346061590459,0.9482440995863711,0.27218934911242604,0.74399261,0.491295938,0.113772455,91.80250433025404,3.8927915667229973,4.046196746356279,4.261151833498592,4.538752522459702,2.329249620437622,"Jhoulys Chacin",2608,468504
2017,"Rick Porcello","BOS",11,17,0,33,33,203.1,8.011476211445414,2.124590376515911,1.6819673814084295,0.3235294117647059,0.69679054,0.391640866,0.147286821,92.46520610346585,4.647541448628555,4.944322666212293,4.603541478231641,4.43107601081727,2.0199403762817383,"Rick Porcello",2717,519144
2017,"Max Scherzer","WSN",16,6,0,31,31,200.2,12.019933250150123,2.4667773461128983,0.9867109384451593,0.24528301886792453,0.80645161,0.365296803,0.107843137,94.26243942179144,2.511627843314951,2.4795118777119103,2.898503488157563,3.281608885374565,6.431716442108154,"Max Scherzer",3137,453286
2017,"David Price","BOS",5,3,0,11,11,66,8.590909090909092,3,1.0909090909090908,0.2872340425531915,0.75520833,0.408163265,0.106666666,93.97560614224138,3.8181818181818183,4.265394379638674,4.006124542698716,4.451737761226568,1.0738335847854614,"David Price",3184,456034
2017,"Ervin Santana","MIN",16,8,0,33,33,211.1,7.111987039368107,2.597791673062602,1.3201892109006665,0.24455611390284757,0.7946693,0.411954765,0.117870722,93.18733057228916,3.2791796528823007,3.8548203260653082,4.463633322201624,4.7703812094682725,2.71498703956604,"Ervin Santana",3200,429722
2017,"Francisco Liriano","TOR",6,5,0,18,18,82.2,8.056451117210935,4.681451324865813,1.1975805714773011,0.32653061224489793,0.65505804,0.434262948,0.117021276,93.17389678955078,5.879031896343115,5.073996943373592,4.730220242618405,5.0230564193988325,0.7703760266304016,"Francisco Liriano",3201,434538
2017,"Jeff Samardzija","SFG",9,15,0,32,32,207.2,8.884430611767746,1.3868379491539895,1.3001605773318652,0.30313588850174217,0.675,0.414715719,0.137614678,94.49231750198098,4.420545962928341,3.8515659974018766,3.610288191507184,3.599596890063968,3.770524501800537,"Jeff Samardzija",3254,502188
2017,"Aníbal Sánchez","DET",3,7,0,17,17,84.1,8.750987086723589,2.1343870943228267,1.8142290301744024,0.34782608695652173,0.70342205,0.368421052,0.17,90.9353871855346,5.7628451546716315,4.326914222064695,4.68728377847856,4.175986961462328,0.988558828830719,"Anibal Sanchez",3284,434671
2017,"Matt Garza","MIL",6,9,0,22,22,112,6.187500421490017,3.616071674896763,1.366071521627666,0.29014084507042254,0.66104079,0.405027932,0.125925925,92.34642449817518,5.062500344855469,4.690637948680272,4.987996961754204,5.158879565904558,0.8028377294540405,"Matt Garza",3340,490063
2017,"Ubaldo Jiménez","BAL",6,11,0,25,25,125,8.49600051855472,3.888000237304702,2.304000140625009,0.3333333333333333,0.66587396,0.423857868,0.220689655,91.30173594916045,7.200000439453151,6.181548060144014,6.013639868530284,4.74905509815272,-0.24960573017597198,"Ubaldo Jimenez",3374,434622
2017,"Danny Duffy","KCR",9,10,0,24,24,146.1,7.995444469250115,2.521640178763498,0.7995444469250115,0.3087885985748218,0.71260306,0.394799054,0.075581395,93.2278009167981,3.8132119776423625,4.086940296076358,3.4583230759634445,4.394232106828969,3.5939583778381348,"Danny Duffy",3542,518633
2017,"Clayton Richard","SDP",8,15,0,32,32,197.1,6.886823969308804,2.6908782396637045,1.0945945381682867,0.35064935064935066,0.70592538,0.592356687,0.193548387,91.67219518442623,4.788851104486254,4.564283264131629,4.22689639585048,3.7635787562501593,2.176915168762207,"Clayton Richard",3551,453385
2017,"Ricky Nolasco","LAA",6,15,0,33,33,181,7.110496638134982,2.883977657425377,1.7403313449980724,0.3102189781021898,0.75576037,0.40139616,0.15625,91.15211693548387,4.922651518708833,5.9866332480127165,5.102390911481554,4.789974423838686,0.6138995885848999,"Ricky Nolasco",3830,445060
2017,"Edinson Volquez","MIA",4,8,0,17,17,92.1,7.895305989366002,5.166064412795039,0.7797833075917039,0.2777777777777778,0.71661238,0.457831325,0.098765432,93.86252055921052,4.1913352783054085,5.244262690417207,4.348975303034527,4.7830905283119645,0.8944951295852661,"Edinson Volquez",3990,450172
2017,"Héctor Santiago","MIN",4,7,0,14,14,69.1,6.490385091516428,3.8942310549098567,1.6875001237942713,0.26570048309178745,0.71933962,0.302752293,0.117117117,90.8370857657967,5.4519234768738,6.566950232336858,5.667255262933553,6.077555762058988,0.11921770125627518,"Hector Santiago",4026,502327
2017,"Derek Holland","CHW",7,14,0,26,26,133.2,6.8678293786058875,4.915211221943429,2.0199498172370256,0.30445544554455445,0.6875,0.379069767,0.172413793,91.66522583674863,5.9925177911365095,6.6794066216088686,6.36711551493492,5.764963207741438,-0.833876371383667,"Derek Holland",4141,502706
2017,"Jake Arrieta","CHC",14,10,0,30,30,168.1,8.714850958502684,2.9405938817033594,1.2297028959850411,0.27850877192982454,0.72757112,0.450733752,0.140243902,92.40922037760417,3.5287126580440313,3.9540026928044765,4.155659435882887,4.11243706046281,2.521620035171509,"Jake Arrieta",4153,453562
2017,"Tyler Chatwood","COL",8,14,0,25,25,136.1,7.195600095805809,4.687042264240482,1.2542789157826641,0.28346456692913385,0.7266436,0.571794871,0.223529411,94.9582674050633,4.753056944018517,4.7720755956965615,4.976710870319719,4.2740105362078005,1.0481877326965332,"Tyler Chatwood",4338,543022
2017,"Jeremy Hellickson","- - -",8,11,0,30,30,164,5.26829280546916,2.5792683526776092,1.9207317519939644,0.2455795677799607,0.6626506,0.349056603,0.150862068,90.21074098434292,5.43292695564007,5.404065882846073,5.767395852478682,5.50936573282628,0.3003052622079849,"Jeremy Hellickson",4371,476451
2017,"Jordan Zimmermann","DET",8,13,0,29,29,160,5.793749447464996,2.4749997639656294,1.631249844431892,0.330188679245283,0.67164179,0.331521739,0.125,92.32403449292453,6.074999420642908,5.845481358533316,5.182639501094837,5.405658613334282,1.1826425790786743,"Jordan Zimmermann",4505,519455
2017,"Jason Hammel","KCR",8,13,0,32,32,180.1,7.236599095049425,2.395563838361189,1.2975970791123108,0.3177083333333333,0.68379791,0.380234505,0.105691056,92.32064536340852,5.29020347638096,5.144275971474871,4.372057473383081,4.924292329329779,2.3009536266326904,"Jason Hammel",4538,434628
2017,"Brandon McCarthy","LAD",6,4,0,16,16,86.2,6.853845751610051,2.596153693791686,0.5192307387583373,0.2972972972972973,0.68932039,0.426356589,0.057471264,93.51287841796875,3.8423074668116954,3.6079245747794655,3.3537935288559058,4.389441329735697,2.0847067832946777,"Brandon McCarthy",4662,435221
2017,"Charlie Morton","HOU",14,7,0,25,25,146.2,10.002272380403262,3.068181711780142,0.8590908792984397,0.29442970822281167,0.7304038,0.518134715,0.125,95.75915123137418,3.6204544199005677,3.667851335105468,3.4644578653918816,3.5819099441694693,3.1020123958587646,"Charlie Morton",4676,450203
2017,"Matt Cain","SFG",3,11,0,23,23,119.1,5.50558717883096,3.3184361077885236,1.2067040391958268,0.32592592592592595,0.67995311,0.418491484,0.114285714,89.93870142886513,5.053073164132525,5.6334711681449345,4.808477858947047,5.152328860859809,0.5811536908149719,"Matt Cain",4732,430912
2017,"Félix Hernández","SEA",6,5,0,16,16,86.2,8.100000950740046,2.7000003169133486,1.7653848225971893,0.2863070539419087,0.76433121,0.468503937,0.22368421,91.16203046085859,4.361538973475409,5.763336723376328,5.015332219953393,4.025208396681267,0.34680527448654175,"Felix Hernandez",4772,433587
2017,"Matt Shoemaker","LAA",6,3,0,14,14,77.2,7.995709987197349,3.2446359368337068,1.7381978233037716,0.2761904761904762,0.76190476,0.384615384,0.145631067,91.90029505925077,4.519314340589806,5.0595079672103465,5.127597227291475,4.975885374415108,0.21875107288360596,"Matt Shoemaker",4776,533167
2017,"Rich Hill","LAD",12,8,0,25,25,135.2,11.012284599424747,3.250614128745859,1.1941031493352137,0.26129032258064516,0.80424886,0.369426751,0.125,89.06819822607261,3.3169531925978153,3.2778995524500334,3.717836233408165,3.881090087620676,2.2874927520751953,"Rich Hill",4806,448179
2017,"Mike Montgomery","CHC",5,5,0,14,14,69.1,7.269231302498399,2.7259617384369,0.9086539128122999,0.25757575757575757,0.68306011,0.5920398,0.129629629,91.89196965144231,4.153846458570514,3.7861342215446885,3.9364859051958385,4.00940235493597,1.1307815313339233,"Mike Montgomery",4869,543557
2017,"Jon Lester","CHC",13,8,0,32,32,180.2,8.966789415456923,2.988929805152307,1.2952029155659999,0.3103448275862069,0.68731849,0.461689587,0.157575757,91.87409095699832,4.333948217470845,3.9449243189767613,4.098599077317371,3.8523059440126985,2.859462022781372,"Jon Lester",4930,452657
2017,"Cole Hamels","TEX",11,6,0,24,24,148,6.385135135135135,3.222972972972973,1.0945945945945945,0.2505854800936768,0.7020757,0.475113122,0.120805369,92.2444500990317,4.195945945945946,4.623390740586355,4.617099153673327,4.826843333042957,1.738228678703308,"Cole Hamels",4972,430935
2017,"Mike Pelfrey","CHW",3,12,0,21,21,100.1,5.74086276878688,4.933553941926225,1.9734215767704901,0.2750809061488673,0.68017366,0.493939393,0.194690265,,6.009965711073765,6.001940747073465,6.5862105144615875,5.7390855330415995,-0.9262993931770325,"Mike Pelfrey",5203,460059
2017,"Chris Tillman","BAL",1,7,0,19,19,85.1,6.1171889584515,5.0625012069943445,2.425781828351457,0.3392857142857143,0.63328424,0.392026578,0.205357142,90.89364279840225,8.121095686220094,7.915465189348891,7.0599843746053415,5.890761113240462,-0.8928094506263733,"Chris Tillman",5279,501957
2017,"Michael Pineda","NYY",8,4,0,17,17,96.1,8.595154801718657,1.9619375090879543,1.8685119134170993,0.3018181818181818,0.7244898,0.508591065,0.224719101,93.94910447140957,4.391002996530183,4.180578616506397,4.662829846688753,3.607263459279181,0.9878289103507996,"Michael Pineda",5372,501381
2017,"Brad Peacock","HOU",10,2,0,21,21,111.2,10.880596519329172,3.7074625176973477,0.7253731012886115,0.2977941176470588,0.76555024,0.437275985,0.088235294,92.62759854211663,3.2238804501716065,3.0993300679888263,3.0770426829595774,3.6541015446908025,2.932767629623413,"Brad Peacock",5401,502748
2017,"Jesse Chavez","LAA",5,9,0,21,21,113.1,6.829411151714446,3.176470303122998,1.905882181873799,0.2891566265060241,0.73987539,0.398876404,0.177777777,91.88426685560859,5.241176000152947,5.948849219268971,5.504698307076971,4.870629396587483,-0.1724250167608261,"Jesse Chavez",5448,445926
2017,"Madison Bumgarner","SFG",4,9,0,17,17,111,8.18918918918919,1.6216216216216217,1.3783783783783783,0.27184466019417475,0.82834331,0.408099688,0.128787878,91.44505572552447,3.324324324324324,4.017911560039679,3.9504324870066605,4.074778716413825,1.6347941160202026,"Madison Bumgarner",5524,518516
2017,"Junior Guerra","MIL",1,4,0,14,14,64,7.734375,5.765625,2.25,0.2413793103448276,0.76923077,0.331550802,0.197530864,92.03240792410715,5.203125,6.146183763396648,6.798264694213867,5.799566416349262,-0.7002487778663635,"Junior Guerra",5702,448855
2017,"Danny Salazar","CLE",5,6,0,19,19,97.1,12.760272638997886,3.976026981716733,1.2945204126519594,0.3456221198156682,0.73656846,0.3930131,0.168674698,95.36531040268456,4.438355700521004,4.2928829689020365,3.6096944414891547,3.2566902607242767,2.010047674179077,"Danny Salazar",5867,517593
2017,"Trevor Cahill","- - -",4,3,0,14,14,72,9.749998450279483,4.124999344349011,1.2499998013178824,0.3350253807106599,0.74489796,0.553921568,0.181818181,92.12865961814413,4.374999304612588,3.8684801778224425,4.296528402081272,3.8497832848035882,0.8990055918693542,"Trevor Cahill",6249,502239
2017,"Scott Feldman","CIN",7,7,0,21,21,111.1,7.517963384940015,2.8293410588483927,1.6976046353090357,0.2996845425867508,0.74451411,0.427692307,0.214285714,89.03643798828125,4.76946064205872,5.211112212226977,5.0438670667794625,4.157546943862904,0.7978572845458984,"Scott Feldman",6283,444857
2017,"Chris Archer","TBR",10,12,0,34,34,201,11.149252884954736,2.686566960230057,1.2089551321035257,0.324853228962818,0.71298819,0.420262664,0.140625,95.71845666458073,4.07462655634892,3.722663692584069,3.3964456462343176,3.3493352488279164,4.4855780601501465,"Chris Archer",6345,502042
2017,"Jake Odorizzi","TBR",10,8,0,28,28,143.1,7.974418038697848,3.8302322863036906,1.8837207965427987,0.2265625,0.72463768,0.306372549,0.155440414,91.5069110576923,4.144185752394157,4.606374202256463,5.425081393756125,5.099334549675464,0.03252755105495453,"Jake Odorizzi",6397,543606
2017,"Vance Worley","MIA",2,5,0,12,12,52.1,5.331210320617537,3.7834395823737363,1.3757962117722677,0.3485714285714286,0.61320755,0.475138121,0.156862745,89.96638217037672,7.394904638275939,6.997965222413565,5.507958222658158,5.254183463260171,-0.10654819756746292,"Vance Worley",6435,474699
2017,"Alex Cobb","TBR",12,10,0,29,29,179.1,6.423792003753322,2.208178501290204,1.104089250645102,0.2822878228782288,0.7569516,0.47763864,0.130177514,91.69051106770833,3.6635688771405666,4.531125027761385,4.161357194800324,4.242871683317421,2.238739013671875,"Alex Cobb",6562,502171
2017,"Tom Koehler","- - -",1,6,0,13,13,60.2,7.565933431609987,4.747252349245482,2.22527453870882,0.3146067415730337,0.66292135,0.377659574,0.2,92.88616150875569,7.417581795696066,5.950529219542073,6.619177865538698,5.6039659576234175,-0.7313171476125717,"Tom Koehler",6570,543408
2017,"Carlos Carrasco","CLE",18,6,0,32,32,200,10.17,2.07,0.945,0.30707070707070705,0.78156313,0.452054794,0.124260355,94.58966313463281,3.285,3.6943162305207533,3.102639694213867,3.2407310168445114,5.3746161460876465,"Carlos Carrasco",6632,471911
2017,"Julio Teheran","ATL",11,13,0,32,32,188.1,7.21592998305383,3.440708336290568,1.4814160892362167,0.2813067150635209,0.73104693,0.4,0.136563876,91.81989311733129,4.4920358834904635,4.54931711928454,4.952330153575305,4.956519693141819,1.0012568235397339,"Julio Teheran",6797,527054
2017,"Johnny Cueto","SFG",8,8,0,25,25,147.1,8.307691734093593,3.23755633755118,1.343891309926905,0.32167832167832167,0.75709779,0.394077448,0.140127388,91.66003924251152,4.520361678845044,5.551804859766601,4.494743674292657,4.449082516394222,1.174033522605896,"Johnny Cueto",6893,456501
2017,"Chase Anderson","MIL",12,4,0,25,25,141.1,8.469339927433658,2.610849150562256,0.8915094660456483,0.2647058823529412,0.80622348,0.391534391,0.086419753,93.56175646551723,2.738207645711634,3.20056713643916,3.582168011378462,4.333346956572029,3.1612682342529297,"Chase Anderson",6895,502624
2017,"Martín Pérez","TEX",13,12,0,32,32,185,5.594594594594595,3.0648648648648646,1.1189189189189188,0.32781456953642385,0.70597362,0.472580645,0.132947976,93.3833215135432,4.816216216216216,5.625260191708429,4.649531586105759,4.696739638657183,2.220926284790039,"Martin Perez",6902,527048
2017,"Ian Kennedy","KCR",5,13,0,30,30,154,7.655843397279874,3.5649347117104755,1.9870127901337076,0.25707547169811323,0.68153656,0.36043956,0.156682027,92.19993465559655,5.376622843891209,5.737205489037767,5.612184905555506,5.2485548563691395,-0.06074988469481468,"Ian Kennedy",6986,453178
2017,"Miguel González","- - -",8,13,0,27,27,156,5.769230134388469,3.173076573913658,1.2692306295654632,0.2894211576846307,0.70993915,0.3624031,0.096491228,91.03202576044748,4.615384107510775,5.087060818158854,4.8819984788255315,5.648458882724656,1.4749035984277725,"Miguel Gonzalez",7024,456068
2017,"James Shields","CHW",5,7,0,21,21,117,7.92307743972892,4.076923342773134,2.076923212356125,0.2696969696969697,0.74515648,0.382022471,0.174193548,90.4600499813154,5.23076957185987,5.561035046958219,5.832853543874226,5.189391761235837,-0.1629479080438614,"James Shields",7059,448306
2017,"J.A. Happ","TOR",10,11,0,25,25,145.1,8.793577366149806,2.848623653823177,1.114678821061243,0.30238095238095236,0.76598311,0.46882217,0.123287671,92.81567708333333,3.5298162666939366,3.601743889183046,3.763144238987876,3.9400184443814603,2.865201950073242,"J.A. Happ",7410,457918
2017,"Gio Gonzalez","WSN",15,9,0,32,32,201,8.417910447761194,3.537313432835821,0.9402985074626866,0.2575187969924812,0.81547064,0.458256029,0.111111111,90.41357142857143,2.955223880597015,3.6995254157618533,3.9287839728208325,4.243183925584774,3.7918834686279297,"Gio Gonzalez",7448,461829
2017,"Collin McHugh","HOU",5,2,0,12,12,63.1,8.810525431329282,2.8421049778481557,0.9947367422468545,0.3107344632768362,0.77720207,0.327777777,0.086419753,90.38193460051546,3.5526312223101946,4.359076507728186,3.820797522378437,4.658954967975339,1.0788220167160034,"Collin McHugh",7531,543521
2017,"Mike Fiers","HOU",8,10,0,28,28,152.1,8.625820856935626,3.6039388511854327,1.8905908727530139,0.2971014492753623,0.7383279,0.42791762,0.195121951,89.92748228287093,5.140043935297256,5.018825631790458,5.428974562174085,4.613159872120419,-0.011844512075185776,"Mike Fiers",7754,571666
2017,"Jason Vargas","KCR",18,11,0,32,32,179.2,6.712429666615597,2.9053800049530194,1.3525044850643366,0.2894736842105263,0.77594568,0.402527075,0.120535714,86.37248489091981,4.157698972605183,4.557962424872517,4.671554179553372,4.935668867472387,1.791463017463684,"Jason Vargas",8044,450306
2017,"Jaime García","- - -",5,10,0,27,27,157,7.394904009405731,3.668789586061758,1.0318470710798695,0.30151843817787416,0.69105691,0.54756871,0.142857142,91.2181030443689,4.414012470730553,4.574956926383116,4.246811602575952,4.183942776269786,1.9471306502819061,"Jaime Garcia",8137,448802
2017,"Yovani Gallardo","SEA",4,10,0,22,22,114.2,6.593023402037142,4.159883813190101,1.8837209720106118,0.29745042492917845,0.68484043,0.425474254,0.175182481,92.53378767730497,6.2790699067020395,6.178596067987822,5.85240719584016,5.256736801458034,-0.21138586103916168,"Yovani Gallardo",8173,451596
2017,"Brett Anderson","- - -",4,4,0,13,13,55.1,6.180723033599923,3.4156627290946946,0.813253030736832,0.36363636363636365,0.6091954,0.492063492,0.119047619,91.4523292824074,6.3433736397472895,5.759362340671186,4.0973987519542066,4.2728782359287205,0.8398177474737167,"Brett Anderson",8223,474463
2017,"JC Ramírez","LAA",9,10,0,24,24,142.1,6.4496482509891235,2.9718967431028314,1.2646369119586516,0.28978622327790976,0.75449102,0.513761467,0.150375939,95.27973090277777,4.110069963865618,5.085180604262631,4.668178227942256,4.503643610402906,1.0570101737976074,"JC Ramirez",8302,500724
2017,"Homer Bailey","CIN",6,9,0,18,18,91,6.626373070821819,4.153845805589797,1.0879119967020896,0.3458904109589041,0.64802183,0.445945945,0.13095238,93.67141723632812,6.428570889603257,6.008152993762249,4.904892294977829,4.97543876283884,0.759148120880127,"Homer Bailey",8362,456701
2017,"Justin Verlander","- - -",15,8,0,33,33,206,9.567961165048544,3.145631067961165,1.1796116504854368,0.2713472485768501,0.79731028,0.334545454,0.114893617,95.29967590480535,3.3640776699029127,4.253888149468034,3.842105713631343,4.167442996438267,4.146909713745117,"Justin Verlander",8700,434378
2017,"Tanner Roark","WSN",13,11,0,30,30,175.1,8.31558887115659,3.2338401165608968,1.1292775010212655,0.29979879275653926,0.66921606,0.485322896,0.134146341,92.77876764112904,4.568440799586028,4.182725074374188,4.121517965287573,4.154165680301812,2.7541112899780273,"Tanner Roark",8753,543699
2017,"Wade Miley","BAL",8,15,0,32,32,157.1,8.122880830740147,5.319914910273477,1.4300846532993217,0.33189655172413796,0.71369295,0.503118503,0.193798449,91.58912295386905,5.605931840933342,5.7226447815502555,5.267809049304422,4.660601541322108,0.8512579798698425,"Wade Miley",8779,489119
2017,"Andrew Cashner","TEX",11,11,0,28,28,166.2,4.643999858276372,3.4559998945312533,0.8099999752807625,0.2660377358490566,0.74038462,0.486136783,0.086206896,94.04359326018809,3.4019998961792024,4.724701725137417,4.609639649902345,5.296713405060426,2.2287871837615967,"Andrew Cashner",8782,488768
2017,"Patrick Corbin","ARI",14,13,0,32,32,187,8.470587544112789,2.839571960810537,1.251336796289389,0.32667876588021777,0.73834197,0.50528169,0.153846153,92.56350943268187,4.0909087570999265,4.3779380644620876,4.077425715418034,3.877523402992344,3.0211613178253174,"Patrick Corbin",9323,571578
2017,"Josh Tomlin","CLE",10,9,0,26,26,141,6.957446055587221,0.8936169245708357,1.4680849475092301,0.32873563218390806,0.68511199,0.396017699,0.136904761,87.62910104986877,4.978722865466085,5.449135865184811,4.115086399111192,4.113947805100774,2.0580217838287354,"Josh Tomlin",9388,458708
2017,"Doug Fister","BOS",5,7,0,15,15,84,8.46428648306406,3.6428574737237724,0.9642858018680575,0.29957805907172996,0.64176245,0.520661157,0.134328358,89.48381805419922,4.714286142466059,4.106203488818415,3.990973103235645,4.016925748819832,1.2521494626998901,"Doug Fister",9425,450729
2017,"Dallas Keuchel","HOU",14,5,0,23,23,145.2,7.723111049470733,2.903889754600996,0.926773325936488,0.25569620253164554,0.79861111,0.668329177,0.211267605,89.2356382597477,2.903889754600996,3.4945396461530405,3.789218553370585,3.317561277554878,2.2762451171875,"Dallas Keuchel",9434,572971
2017,"Dan Straily","MIA",10,9,0,33,33,181.2,8.422018820219481,2.9724772306656995,1.5357799025106114,0.2882703777335984,0.76417004,0.341650671,0.129707112,90.69388823726541,4.260550697287503,4.019077121310429,4.577823259976368,4.699665682142733,2.0006227493286133,"Dan Straily",9460,573185
2017,"Travis Wood","- - -",3,5,0,14,14,65.1,6.061224961668128,3.7193880446599876,2.2040818042429557,0.31775700934579443,0.625,0.345291479,0.163265306,88.69192480205525,7.025510751024421,6.544413453047537,6.280088916891388,5.764624855831023,-0.46081793308258057,"Travis Wood",9884,475243
2017,"Kyle Gibson","MIN",12,10,0,29,29,158,6.892404397659843,3.4177211889222363,1.3670884755688943,0.3278008298755187,0.72294776,0.507968127,0.183206106,92.66091365574506,5.069619763567983,5.580385984953863,4.853842062049347,4.353991636684388,1.000927448272705,"Kyle Gibson",10123,502043
2017,"Mike Leake","- - -",10,13,0,31,31,186,6.290322322627147,1.7903225072092648,0.9677418957887918,0.30887372013651876,0.70319635,0.536666666,0.136054421,,3.919354677944607,4.441515416008633,3.8995751476519405,3.9075564696297374,2.924115300178528,"Mike Leake",10130,502190
2017,"Stephen Strasburg","WSN",15,4,0,28,28,175.1,10.471482282197188,2.412547388545431,0.667300341512566,0.2744186046511628,0.7793765,0.467889908,0.087248322,95.94907994923858,2.515208979547364,2.9521597662532497,2.718476221594486,3.266245040840756,5.896215915679932,"Stephen Strasburg",10131,544931
2017,"Tyler Skaggs","LAA",2,6,0,16,16,85,8.047059545814024,2.9647061484577986,1.3764707117839778,0.3181818181818182,0.73724008,0.418326693,0.141304347,92.14945874183006,4.552941585131619,4.95590522349556,4.557639819874495,4.4947007495822735,0.8161842226982117,"Tyler Skaggs",10190,572140
2017,"Zack Wheeler","NYM",3,7,0,17,17,86.1,8.444014449069998,4.169883678553085,1.5637063794574069,0.3319838056680162,0.73109244,0.474708171,0.194805194,95.44527202072538,5.212354598191356,4.971832712816074,5.034087349562755,4.361903085376568,0.24774354696273804,"Zack Wheeler",10310,554430
2017,"Erasmo Ramírez","- - -",4,5,0,19,19,100.2,7.6887422074540375,2.2350994789110574,1.6986756039724036,0.2857142857142857,0.68665377,0.39032258,0.149606299,91.90914430480072,4.738410895291442,4.97836323360557,4.707308666258867,4.497789447423623,0.678825318813324,"Erasmo Ramirez",10314,541640
2017,"Jimmy Nelson","MIL",12,6,0,29,29,175.1,10.214828304692356,2.4638781840463975,0.8212927280154658,0.3399122807017544,0.74416342,0.503225806,0.125984251,94.40069758344923,3.49049409406573,3.432114151685257,3.0492746814896043,3.151413838886902,4.815720081329346,"Jimmy Nelson",10547,519076
2017,"Chris Sale","BOS",17,8,0,32,32,214.1,12.933126278917333,1.8055987986800175,1.0077760736818702,0.30128205128205127,0.78399123,0.386831275,0.120603015,94.91858713753919,2.8973562118353766,2.6838054507775153,2.453129568630708,2.6490041619038047,7.621091842651367,"Chris Sale",10603,519242
