Season,Name,Team,IP,FA-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,NameASCII,PlayerId,MLBAMID
2018,"Wade Miley","MIL",80.2,0,0,,,0,0,0,,,0,,,"Wade Miley",8779,489119
2018,"Andrew Cashner","BAL",153,0,,,,0,0,0,,,0,,,"Andrew Cashner",8782,488768
2018,"Nathan Eovaldi","- - -",107.1,0,0,0,,,0,0,,,,,,"Nathan Eovaldi",9132,543135
2018,"Patrick Corbin","ARI",200,0,,,,0,0,0,,,0,,,"Patrick Corbin",9323,571578
2018,"Doug Fister","TEX",66,0,0,,,0,,0,,,0,,,"Doug Fister",9425,450729
2018,"Dallas Keuchel","HOU",204.2,0,0,,,0,0,,,,0,,,"Dallas Keuchel",9434,572971
2018,"Dan Straily","MIA",122.1,0,,,,0,0,0,,,0,,,"Dan Straily",9460,573185
2018,"Garrett Richards","LAA",76.1,0,,,,0,0,0,,,0,,,"Garrett Richards",9784,572070
2018,"Miles Mikolas","STL",200.2,0,,,,0,0,0,,,0,,,"Miles Mikolas",9803,571945
2018,"Mike Minor","TEX",157,0,,,,0,0,,0,,0,,,"Mike Minor",10021,501985
2018,"Kyle Gibson","MIN",196.2,0,,,,0,0,0,,,0,,,"Kyle Gibson",10123,502043
2018,"Mike Leake","SEA",185.2,0,0,,,0,0,,0,,0,,,"Mike Leake",10130,502190
2018,"Stephen Strasburg","WSN",130,0,,,,0,0,0,,,0,,,"Stephen Strasburg",10131,544931
2018,"Tyler Skaggs","LAA",125.1,0,,,,0,,0,,,0,,,"Tyler Skaggs",10190,572140
2018,"Zack Wheeler","NYM",182.1,0,0,0,,0,,0,,0,0,,,"Zack Wheeler",10310,554430
2018,"Robbie Erlin","SDP",56.1,0,,,,0,0,0,,,0,,,"Robbie Erlin",10354,572362
2018,"Chad Bettis","COL",109,0,0,,,0,,0,,,0,,,"Chad Bettis",10587,518452
2018,"Chris Sale","BOS",158,0,,,,0,0,,,,0,,,"Chris Sale",10603,519242
2018,"Mike Foltynewicz","ATL",183,0,,,,0,0,0,,,0,,,"Mike Foltynewicz",10811,592314
2018,"Jacob deGrom","NYM",217,0,,,,0,0,0,,,0,,,"Jacob deGrom",10954,594798
2018,"Vince Velasquez","PHI",145.2,0,,,,0,0,,0,,0,,,"Vince Velasquez",11189,592826
2018,"Jose Quintana","CHC",174.1,0,,,,0,,0,,,0,,,"Jose Quintana",11423,500779
2018,"Drew Pomeranz","BOS",51.1,0,0,,,0,,,0,,0,,,"Drew Pomeranz",11426,519141
2018,"Bryan Mitchell","SDP",56.2,0,0,,,0,,0,,,0,,,"Bryan Mitchell",11479,571951
2018,"Robbie Ray","ARI",123.2,0,,,,0,0,,0,,,,,"Robbie Ray",11486,592662
2018,"Aaron Sanchez","TOR",105,0,,,,0,,0,,,0,,,"Aaron Sanchez",11490,592717
2018,"José Ureña","MIA",174,0,,,,0,0,0,,,0,,,"Jose Urena",11589,570632
2018,"Jameson Taillon","PIT",191,0,,,,0,0,0,,,0,,,"Jameson Taillon",11674,592791
2018,"Carlos Martinez","STL",100.1,0,0,,,0,0,0,,,0,,,"Carlos Martinez",11682,593372
2018,"Nick Kingham","PIT",71,0,0,,,0,0,,0,,0,,,"Nick Kingham",11694,592468
2018,"Matt Harvey","- - -",149,0,,,,0,0,0,,,0,,,"Matt Harvey",11713,518774
2018,"Noah Syndergaard","NYM",154.1,0,,,,0,0,0,,,0,,,"Noah Syndergaard",11762,592789
2018,"James Paxton","SEA",160.1,0,0,,,,,,0,,0,,,"James Paxton",11828,572020
2018,"Kyle Hendricks","CHC",199,0,,,,0,,0,,,0,,,"Kyle Hendricks",12049,543294
2018,"Nick Tropeano","LAA",76,0,,0,,0,0,,,,0,,,"Nick Tropeano",12385,607374
2018,"Trevor Bauer","CLE",171.1,0,0,,,0,0,,0,,0,,,"Trevor Bauer",12703,545333
2018,"Sonny Gray","NYY",113,0,0,,,0,0,0,0,,0,,,"Sonny Gray",12768,543243
2018,"Sam Gaviglio","TOR",119.1,,,,,0,0,0,,,0,,,"Sam Gaviglio",12778,543208
2018,"Mike Clevinger","CLE",200,0,,,,,0,0,,,0,,,"Mike Clevinger",12808,605182
2018,"Tyler Anderson","COL",176,0,0,,,0,,0,,,0,,,"Tyler Anderson",12880,542881
2018,"Dylan Bundy","BAL",171.2,0,,,,0,0,0,,,0,,,"Dylan Bundy",12917,605164
2018,"Joe Musgrove","PIT",115.1,0,0,,,0,0,0,,,0,,,"Joe Musgrove",12970,605397
2018,"Anthony DeSclafani","CIN",115,0,,,,0,0,,0,,0,,,"Anthony DeSclafani",13050,543101
2018,"Wei-Yin Chen","MIA",133.1,0,,,,0,0,0,,,0,,,"Wei-Yin Chen",13071,612672
2018,"Gerrit Cole","HOU",200.1,0,,,,0,0,,0,,0,,,"Gerrit Cole",13125,543037
2018,"Eduardo Rodriguez","BOS",123.1,0,0,,,0,0,,,,0,,,"Eduardo Rodriguez",13164,593958
2018,"Zach Davies","MIL",66,,0,,,0,0,0,,,0,,,"Zach Davies",13183,605200
2018,"Michael Fulmer","DET",132.1,0,0,,,0,0,,,,0,,,"Michael Fulmer",13218,605242
2018,"Ross Stripling","LAD",106.1,0,0,,,,0,,0,,0,,,"Ross Stripling",13273,548389
2018,"Steven Matz","NYM",154,0,,,,0,0,0,,,0,,,"Steven Matz",13361,571927
2018,"Félix Peña","LAA",90,0,,,,0,0,,,,0,,,"Felix Pena",13403,570240
2018,"Matt Koch","ARI",77,0,0,,,,,0,,,0,,,"Matt Koch",13420,571863
2018,"Marcus Stroman","TOR",102.1,0,0,,,0,0,0,,,0,,,"Marcus Stroman",13431,573186
2018,"Blake Snell","TBR",180.2,0,,,,,0,0,,,0,,,"Blake Snell",13543,605483
2018,"Jakob Junis","KCR",177,0,,,,0,0,0,,,0,,,"Jakob Junis",13619,596001
2018,"Corey Oswalt","NYM",55.1,0,,,,0,0,0,,,0,,,"Corey Oswalt",13677,621261
2018,"John Gant","STL",97.1,0,,,,0,0,0,,,0,,,"John Gant",13684,607231
2018,"Sal Romano","CIN",131.1,0,,,,0,0,,0,,0,,,"Sal Romano",13690,607219
2018,"Jake Faria","TBR",53.1,0,,0,,,0,0,,,,,,"Jake Faria",13699,607188
2018,"Chris Stratton","SFG",141.2,0,0,,,0,0,0,,,0,,,"Chris Stratton",13761,608717
2018,"Zach Eflin","PHI",128,0,,,,0,0,0,,,0,,,"Zach Eflin",13774,621107
2018,"Alex Wood","LAD",148,0,,,,0,,,0,,0,,,"Alex Wood",13781,622072
2018,"Brent Suter","MIL",94.2,0,,,,0,0,0,,,0,,,"Brent Suter",13942,608718
2018,"Michael Wacha","STL",84.1,0,0,,,,,0,,,0,,,"Michael Wacha",14078,608379
2018,"Kevin Gausman","- - -",183.2,0,,0,,,0,,,,0,,,"Kevin Gausman",14107,592332
2018,"Lance McCullers Jr.","HOU",126,0,,,,0,,,0,,0,,,"Lance McCullers Jr.",14120,621121
2018,"José Berríos","MIN",192.1,0,,,,0,,0,,,0,,,"Jose Berrios",14168,621244
2018,"Brian Johnson","BOS",60.2,0,,,,0,0,0,,,0,,,"Brian Johnson",14272,598271
2018,"Frankie Montas","OAK",63.2,0,,,,0,0,,,,0,,,"Frankie Montas",14309,593423
2018,"Ty Blach","SFG",64.2,,,,,0,0,0,,,0,,,"Ty Blach",14361,621389
2018,"Tyler Glasnow","TBR",55.2,0,,,,,0,0,,,0,,,"Tyler Glasnow",14374,607192
2018,"Hyun Jin Ryu","LAD",82.1,0,0,,,0,0,0,,0,0,,,"Hyun Jin Ryu",14444,547943
2018,"Dereck Rodríguez","SFG",112,0,0,,,0,,0,,,0,,,"Dereck Rodriguez",14509,605446
2018,"Dylan Covey","CHW",109.2,0,0,0,,0,0,0,,,0,,,"Dylan Covey",14825,592229
2018,"Zack Godley","ARI",177.1,0,0,,,0,,,0,,0,,,"Zack Godley",14862,643327
2018,"Caleb Smith","MIA",77.1,0,,,,0,0,,,,0,,,"Caleb Smith",14875,592761
2018,"Jon Gray","COL",172.1,0,,,,0,0,0,,,0,,,"Jon Gray",14916,592351
2018,"Chad Kuhl","PIT",85,0,,,,0,0,,0,,0,,,"Chad Kuhl",14975,641771
2018,"Germán Márquez","COL",196,0,,,,0,0,0,0,,0,,,"German Marquez",15038,608566
2018,"Andrew Heaney","LAA",180,,,,,0,,0,,,0,,,"Andrew Heaney",15423,571760
2018,"Matthew Boyd","DET",170.1,0,,,,0,0,0,,,0,,,"Matthew Boyd",15440,571510
2018,"Nick Pivetta","PHI",163,0,,,,0,0,,0,,0,,,"Nick Pivetta",15454,601713
2018,"Marco Gonzales","SEA",166.2,0,0,,,,,0,,,0,,,"Marco Gonzales",15467,594835
2018,"Lucas Giolito","CHW",173.1,0,,,,0,0,0,,,0,,,"Lucas Giolito",15474,608337
2018,"Antonio Senzatela","COL",73,0,,,,,0,0,,,0,,,"Antonio Senzatela",15488,622608
2018,"Yefry Ramírez","BAL",53.1,0,,,,0,0,0,,,0,,,"Yefry Ramirez",15655,606162
2018,"Luis Castillo","CIN",169.2,0,,,,0,0,,,,0,,,"Luis Castillo",15689,622491
2018,"Brad Keller","KCR",118,0,,,,0,0,,,,0,,,"Brad Keller",15734,641745
2018,"Masahiro Tanaka","NYY",156,0,0,0,,0,0,0,,,,,,"Masahiro Tanaka",15764,547888
2018,"Adam Plutko","CLE",68,0,,,,,0,0,,,0,,,"Adam Plutko",15846,592644
2018,"Sean Manaea","OAK",160.2,,,,,0,0,0,,,0,,,"Sean Manaea",15873,640455
2018,"Fernando Romero","MIN",55.2,0,,,,0,0,,,,0,,,"Fernando Romero",15885,622864
2018,"Luis Severino","NYY",191.1,0,,,,,0,,,,0,,,"Luis Severino",15890,622663
2018,"David Hess","BAL",100.1,0,,,,0,0,0,,,0,,,"David Hess",16130,605276
2018,"Carlos Rodón","CHW",120.2,0,,,,0,0,,,,0,,,"Carlos Rodon",16137,607074
2018,"Aaron Nola","PHI",212.1,0,,,,0,,,0,,0,,,"Aaron Nola",16149,605400
2018,"Eric Skoglund","KCR",68,0,,,,0,,0,,,0,,,"Eric Skoglund",16155,607215
2018,"Kyle Freeland","COL",202.1,0,,,,0,0,0,,,0,,,"Kyle Freeland",16256,607536
2018,"Ryan Borucki","TOR",97.2,,,,,0,0,0,,,0,,,"Ryan Borucki",16350,621366
2018,"Tyler Mahle","CIN",112,0,,,,,0,0,,,0,,,"Tyler Mahle",16358,641816
2018,"Reynaldo López","CHW",188.2,0,,,,0,0,0,,,0,,,"Reynaldo Lopez",16400,625643
2018,"Austin Gomber","STL",57,0,,,,,0,,0,,0,,,"Austin Gomber",16561,596295
2018,"Luke Weaver","STL",129.1,0,0,,,0,,0,,,0,,,"Luke Weaver",16918,596133
2018,"Sean Newcomb","ATL",163.1,0,,,,,0,0,,,0,,,"Sean Newcomb",16943,656794
2018,"Trevor Williams","PIT",170.2,0,,,,0,0,0,,,0,,,"Trevor Williams",16977,592866
2018,"Daniel Mengden","OAK",96,0,0,,,0,0,0,,,0,,,"Daniel Mengden",16980,596043
2018,"Pablo López","MIA",58.2,0,,,,0,,0,,,0,,,"Pablo Lopez",17085,641154
2018,"Domingo Germán","NYY",68.1,0,,,,0,,0,,,0,,,"Domingo German",17149,593334
2018,"Erick Fedde","WSN",50.1,0,0,,,0,0,0,,,0,,,"Erick Fedde",17425,607200
2018,"Heath Fillmyer","KCR",71,0,,,,0,0,0,,,0,,,"Heath Fillmyer",17466,641571
2018,"Jack Flaherty","STL",151,0,,,,0,0,,0,,0,,,"Jack Flaherty",17479,656427
2018,"Andrew Suárez","SFG",160.1,0,,,,0,0,0,,,0,,,"Andrew Suarez",18300,605498
2018,"Jaime Barria","LAA",129.1,0,,,,0,0,,,,0,,,"Jaime Barria",18356,642545
2018,"Kenta Maeda","LAD",107.2,0,,0,,0,0,0,,,,,,"Kenta Maeda",18498,628317
2018,"Freddy Peralta","MIL",73.2,0,,,,,,0,,,0,,,"Freddy Peralta",18679,642547
2018,"Trevor Richards","MIA",126.1,0,,,,,0,,,,0,,,"Trevor Richards",19309,670950
2018,"Eric Lauer","SDP",112,0,0,,,,0,0,,,0,,,"Eric Lauer",19316,641778
2018,"Joey Lucchesi","SDP",130,,0,,,0,,0,,,,,,"Joey Lucchesi",19320,664192
2018,"Walker Buehler","LAD",136.1,0,0,,,0,0,,0,,0,,,"Walker Buehler",19374,621111
2018,"Shane Bieber","CLE",110,0,,,,,0,,0,,0,,,"Shane Bieber",19427,669456
2018,"Shohei Ohtani","LAA",51.2,0,,0,,,0,0,,,,,,"Shohei Ohtani",19755,660271
2017,"Bartolo Colon","- - -",143,0,0,,,0,0,,,,0,,,"Bartolo Colon",375,112526
2017,"CC Sabathia","NYY",148.2,0,0,,,0,0,,,,0,,,"CC Sabathia",404,282332
2017,"Bronson Arroyo","CIN",71,0,0,,,0,0,0,,,0,,,"Bronson Arroyo",978,276520
2017,"Marco Estrada","TOR",186,0,0,,,,,0,,,0,,,"Marco Estrada",1118,462136
2017,"R.A. Dickey","ATL",190,0,,,,,,,,0,,,0,"R.A. Dickey",1245,285079
2017,"John Lackey","CHC",169.2,0,0,,,0,,0,,,0,,,"John Lackey",1507,407793
2017,"Edwin Jackson","WSN",71,0,,,,0,0,0,,,0,,,"Edwin Jackson",1841,429719
2017,"Matt Moore","SFG",172.1,0,0,,,,,,0,,0,,,"Matt Moore",1890,519043
2017,"Zack Greinke","ARI",202.1,0,,,,0,0,0,,0,0,,,"Zack Greinke",1943,425844
2017,"Iván Nova","PIT",187,0,,,,0,,0,,,0,,,"Ivan Nova",1994,467100
2017,"Clayton Kershaw","LAD",175,0,,,,0,0,0,,,0,,,"Clayton Kershaw",2036,477132
2017,"Adam Wainwright","STL",121.1,0,0,,,0,,0,,0,0,,,"Adam Wainwright",2233,425794
2017,"Corey Kluber","CLE",203.2,0,0,,,0,,0,,,0,,,"Corey Kluber",2429,446372
2017,"Lance Lynn","STL",186.1,0,0,,,0,,0,,,0,,,"Lance Lynn",2520,458681
2017,"Jhoulys Chacín","SDP",180.1,0,,,,0,0,0,,,0,,,"Jhoulys Chacin",2608,468504
2017,"Rick Porcello","BOS",203.1,0,,,,0,0,0,,,0,,,"Rick Porcello",2717,519144
2017,"Max Scherzer","WSN",200.2,0,0,,,0,0,0,,,0,,,"Max Scherzer",3137,453286
2017,"David Price","BOS",66,0,0,,,0,,,0,,0,,,"David Price",3184,456034
2017,"Ervin Santana","MIN",211.1,0,,,,0,0,,,,0,,,"Ervin Santana",3200,429722
2017,"Francisco Liriano","TOR",82.2,0,,,,0,0,0,,,0,,,"Francisco Liriano",3201,434538
2017,"Jeff Samardzija","SFG",207.2,0,0,0,,0,0,,0,,,,,"Jeff Samardzija",3254,502188
2017,"Aníbal Sánchez","DET",84.1,0,0,0,,0,0,0,,,0,,,"Anibal Sanchez",3284,434671
2017,"Matt Garza","MIL",112,0,,,,0,0,0,,,0,,,"Matt Garza",3340,490063
2017,"Ubaldo Jiménez","BAL",125,0,0,0,,0,0,0,,,,,,"Ubaldo Jimenez",3374,434622
2017,"Danny Duffy","KCR",146.1,0,,,,0,0,0,,,0,,,"Danny Duffy",3542,518633
2017,"Clayton Richard","SDP",197.1,0,,,,0,0,,,,0,,,"Clayton Richard",3551,453385
2017,"Ricky Nolasco","LAA",181,0,,0,,0,0,,0,,,,,"Ricky Nolasco",3830,445060
2017,"Edinson Volquez","MIA",92.1,0,,,,0,,,0,,0,,,"Edinson Volquez",3990,450172
2017,"Héctor Santiago","MIN",69.1,0,0,,,0,0,0,,0,0,0,,"Hector Santiago",4026,502327
2017,"Derek Holland","CHW",133.2,0,,,,0,0,,0,,0,,,"Derek Holland",4141,502706
2017,"Jake Arrieta","CHC",168.1,0,,,,0,0,0,,,0,,,"Jake Arrieta",4153,453562
2017,"Tyler Chatwood","COL",136.1,0,0,,,0,,0,,,0,,,"Tyler Chatwood",4338,543022
2017,"Jeremy Hellickson","- - -",164,0,0,,,0,,,0,,0,,,"Jeremy Hellickson",4371,476451
2017,"Jordan Zimmermann","DET",160,0,,,,0,0,0,,,0,,,"Jordan Zimmermann",4505,519455
2017,"Jason Hammel","KCR",180.1,0,,,,0,0,0,,,0,,,"Jason Hammel",4538,434628
2017,"Brandon McCarthy","LAD",86.2,0,0,,,0,0,0,,,0,,,"Brandon McCarthy",4662,435221
2017,"Charlie Morton","HOU",146.2,0,0,0,,0,,0,,,,,,"Charlie Morton",4676,450203
2017,"Matt Cain","SFG",119.1,0,,,,0,0,0,,,0,,,"Matt Cain",4732,430912
2017,"Félix Hernández","SEA",86.2,0,,,,0,0,0,,,0,,,"Felix Hernandez",4772,433587
2017,"Matt Shoemaker","LAA",77.2,0,,0,,0,0,,0,,,,,"Matt Shoemaker",4776,533167
2017,"Rich Hill","LAD",135.2,0,0,,,0,0,0,,,0,,,"Rich Hill",4806,448179
2017,"Mike Montgomery","CHC",69.1,0,0,,,,,0,,,0,,,"Mike Montgomery",4869,543557
2017,"Jon Lester","CHC",180.2,0,0,,,0,,0,,,0,,,"Jon Lester",4930,452657
2017,"Cole Hamels","TEX",148,0,0,,,0,,0,,,0,,,"Cole Hamels",4972,430935
2017,"Mike Pelfrey","CHW",100.1,0,,0,,0,0,0,,,,,,"Mike Pelfrey",5203,460059
2017,"Chris Tillman","BAL",85.1,0,0,,,0,0,,0,,0,,,"Chris Tillman",5279,501957
2017,"Michael Pineda","NYY",96.1,0,,,,0,0,,,,0,,,"Michael Pineda",5372,501381
2017,"Brad Peacock","HOU",111.2,0,,,,0,0,,0,,0,,,"Brad Peacock",5401,502748
2017,"Jesse Chavez","LAA",113.1,0,0,,,0,0,0,,,0,,,"Jesse Chavez",5448,445926
2017,"Madison Bumgarner","SFG",111,0,0,,,,,0,,,0,,,"Madison Bumgarner",5524,518516
2017,"Junior Guerra","MIL",64,0,,0,,0,0,,,,,,,"Junior Guerra",5702,448855
2017,"Danny Salazar","CLE",97.1,0,,,,0,0,0,,,0,,,"Danny Salazar",5867,517593
2017,"Trevor Cahill","- - -",72,0,0,,,0,,,0,,0,,,"Trevor Cahill",6249,502239
2017,"Scott Feldman","CIN",111.1,0,0,,,0,,0,,,0,,,"Scott Feldman",6283,444857
2017,"Chris Archer","TBR",201,0,,,,,0,,,,0,,,"Chris Archer",6345,502042
2017,"Jake Odorizzi","TBR",143.1,0,0,0,,,0,0,,,,,,"Jake Odorizzi",6397,543606
2017,"Vance Worley","MIA",52.1,0,0,,,0,,,0,,0,,,"Vance Worley",6435,474699
2017,"Alex Cobb","TBR",179.1,0,,0,,0,,,0,,,,,"Alex Cobb",6562,502171
2017,"Tom Koehler","- - -",60.2,0,,,,0,0,,0,,0,,,"Tom Koehler",6570,543408
2017,"Carlos Carrasco","CLE",200,0,,,,0,0,0,,,0,,,"Carlos Carrasco",6632,471911
2017,"Julio Teheran","ATL",188.1,0,,,,0,0,0,,,0,,,"Julio Teheran",6797,527054
2017,"Johnny Cueto","SFG",147.1,0,0,,,0,0,0,,,0,,,"Johnny Cueto",6893,456501
2017,"Chase Anderson","MIL",141.1,0,0,,,0,,0,,,0,,,"Chase Anderson",6895,502624
2017,"Martín Pérez","TEX",185,0,,,,0,0,0,,,0,,,"Martin Perez",6902,527048
2017,"Ian Kennedy","KCR",154,0,,,,0,0,,0,,0,,,"Ian Kennedy",6986,453178
2017,"Miguel González","- - -",156,0,,0,,0,0,0,,,0,,,"Miguel Gonzalez",7024,456068
2017,"James Shields","CHW",117,0,0,,,0,,,0,0,0,,,"James Shields",7059,448306
2017,"J.A. Happ","TOR",145.1,0,,,,0,0,0,,,0,,,"J.A. Happ",7410,457918
2017,"Gio Gonzalez","WSN",201,0,,,,0,,0,,,0,,,"Gio Gonzalez",7448,461829
2017,"Collin McHugh","HOU",63.1,0,0,,,0,0,0,,,0,,,"Collin McHugh",7531,543521
2017,"Mike Fiers","HOU",152.1,0,0,,,0,0,0,,,0,,,"Mike Fiers",7754,571666
2017,"Jason Vargas","KCR",179.2,0,,,,0,,,0,,0,,,"Jason Vargas",8044,450306
2017,"Jaime García","- - -",157,0,0,,,0,0,0,,,0,,,"Jaime Garcia",8137,448802
2017,"Yovani Gallardo","SEA",114.2,0,,,,0,0,0,,,0,,,"Yovani Gallardo",8173,451596
2017,"Brett Anderson","- - -",55.1,0,,,,0,0,,0,,0,,,"Brett Anderson",8223,474463
2017,"JC Ramírez","LAA",142.1,0,,,,0,0,0,,,0,,,"JC Ramirez",8302,500724
2017,"Homer Bailey","CIN",91,0,,0,,0,0,,0,,0,,,"Homer Bailey",8362,456701
2017,"Justin Verlander","- - -",206,0,0,,,0,0,0,,,0,,,"Justin Verlander",8700,434378
2017,"Tanner Roark","WSN",175.1,0,,,,0,0,0,,,0,,,"Tanner Roark",8753,543699
2017,"Wade Miley","BAL",157.1,0,0,,,0,0,0,,,0,,,"Wade Miley",8779,489119
2017,"Andrew Cashner","TEX",166.2,0,,,,0,0,0,,,0,,,"Andrew Cashner",8782,488768
2017,"Patrick Corbin","ARI",187,0,,,,0,0,,,,0,,,"Patrick Corbin",9323,571578
2017,"Josh Tomlin","CLE",141,0,0,,,0,,0,,,0,,,"Josh Tomlin",9388,458708
2017,"Doug Fister","BOS",84,0,0,,,0,,0,,,0,,,"Doug Fister",9425,450729
2017,"Dallas Keuchel","HOU",145.2,0,0,,,0,0,,,,0,,,"Dallas Keuchel",9434,572971
2017,"Dan Straily","MIA",181.2,0,,,,0,0,0,,,0,,,"Dan Straily",9460,573185
2017,"Travis Wood","- - -",65.1,0,0,,,0,0,0,,,0,,,"Travis Wood",9884,475243
2017,"Kyle Gibson","MIN",158,0,,,,0,0,0,,,0,,,"Kyle Gibson",10123,502043
2017,"Mike Leake","- - -",186,0,0,,,0,0,,0,,0,,,"Mike Leake",10130,502190
2017,"Stephen Strasburg","WSN",175.1,0,,,,0,0,0,,,0,,,"Stephen Strasburg",10131,544931
2017,"Tyler Skaggs","LAA",85,0,,,,0,,0,,,0,,,"Tyler Skaggs",10190,572140
2017,"Zack Wheeler","NYM",86.1,0,0,,,0,,0,,,0,,,"Zack Wheeler",10310,554430
2017,"Erasmo Ramírez","- - -",100.2,0,0,,,0,0,0,,,0,,,"Erasmo Ramirez",10314,541640
2017,"Jimmy Nelson","MIL",175.1,0,,,,0,0,,0,,0,,,"Jimmy Nelson",10547,519076
2017,"Chris Sale","BOS",214.1,0,,,,0,0,,,,0,,,"Chris Sale",10603,519242
2017,"Mike Foltynewicz","ATL",152,0,,,,0,0,0,,,0,,,"Mike Foltynewicz",10811,592314
2017,"Jacob deGrom","NYM",201.1,0,,,,0,0,0,,,0,,,"Jacob deGrom",10954,594798
2017,"Tim Adleman","CIN",105.1,0,,,,0,,0,,,0,,,"Tim Adleman",10968,534947
2017,"A.J. Griffin","TEX",72,0,0,,,0,,0,,,0,,,"A.J. Griffin",11132,456167
2017,"Vince Velasquez","PHI",72,0,,,,0,0,0,0,,0,,,"Vince Velasquez",11189,592826
2017,"Jose Quintana","- - -",188.2,0,,,,0,,0,,,0,,,"Jose Quintana",11423,500779
2017,"Drew Pomeranz","BOS",173.2,0,0,,,0,,,0,,0,,,"Drew Pomeranz",11426,519141
2017,"Robbie Ray","ARI",162,0,,,,0,0,,0,,,,,"Robbie Ray",11486,592662
2017,"Parker Bridwell","LAA",117.1,0,0,,,0,,0,,,0,,,"Parker Bridwell",11502,592170
2017,"José Ureña","MIA",154.1,0,0,,,0,0,,,,0,,,"Jose Urena",11589,570632
2017,"Jameson Taillon","PIT",133.2,0,,,,0,,0,,,0,,,"Jameson Taillon",11674,592791
2017,"Carlos Martinez","STL",205,0,,,,0,0,0,,,0,,,"Carlos Martinez",11682,593372
2017,"Matt Harvey","NYM",88.2,0,,,,0,0,0,,,0,,,"Matt Harvey",11713,518774
2017,"James Paxton","SEA",136,0,0,,,,,,0,,0,,,"James Paxton",11828,572020
2017,"Taijuan Walker","ARI",157.1,0,0,0,,0,,0,,,,,,"Taijuan Walker",11836,592836
2017,"Matt Andriese","TBR",83,0,,,,,0,0,,,0,,,"Matt Andriese",12022,542882
2017,"Kyle Hendricks","CHC",139.2,0,0,,,0,,0,,,0,,,"Kyle Hendricks",12049,543294
2017,"Seth Lugo","NYM",98.1,0,0,,,0,0,0,,,0,,,"Seth Lugo",12447,607625
2017,"Jerad Eickhoff","PHI",128,0,,,,0,0,0,,,0,,,"Jerad Eickhoff",12664,595191
2017,"Trevor Bauer","CLE",175.2,0,0,,,0,0,,0,,0,,,"Trevor Bauer",12703,545333
2017,"Nick Martinez","TEX",99.2,0,0,,,0,,0,,,0,,,"Nick Martinez",12730,607259
2017,"Rafael Montero","NYM",95.2,0,,,,0,0,,,,0,,,"Rafael Montero",12760,606160
2017,"Sonny Gray","- - -",162.1,0,0,,,0,0,0,0,,0,,,"Sonny Gray",12768,543243
2017,"Sam Gaviglio","- - -",70.1,0,,,,0,0,0,,,0,,,"Sam Gaviglio",12778,543208
2017,"Mike Clevinger","CLE",114,0,,,,0,0,0,,,0,,,"Mike Clevinger",12808,605182
2017,"Alex Meyer","LAA",67.1,0,,,,0,0,0,,,0,,,"Alex Meyer",12833,543542
2017,"Tyler Anderson","COL",81,0,0,,,0,,,,,0,,,"Tyler Anderson",12880,542881
2017,"Dylan Bundy","BAL",169.2,0,,,,0,0,0,,,0,,,"Dylan Bundy",12917,605164
2017,"Joe Musgrove","HOU",78,0,0,,,0,0,0,,,0,,,"Joe Musgrove",12970,605397
2017,"Joe Ross","WSN",73.2,0,,,,0,0,,,,0,,,"Joe Ross",12972,605452
2017,"Yu Darvish","- - -",186.2,0,0,,,0,0,0,0,,0,,,"Yu Darvish",13074,506433
2017,"Gerrit Cole","PIT",203,0,,,,0,0,,0,,0,,,"Gerrit Cole",13125,543037
2017,"Eduardo Rodriguez","BOS",136.1,0,0,,,0,0,,,,0,,,"Eduardo Rodriguez",13164,593958
2017,"Zach Davies","MIL",191.1,,0,,,0,,0,,,0,,,"Zach Davies",13183,605200
2017,"Adalberto Mejía","MIN",98,0,,,,0,0,0,,,0,,,"Adalberto Mejia",13188,606167
2017,"Joe Biagini","TOR",88,0,0,,,0,,0,,,0,,,"Joe Biagini",13194,607352
2017,"Michael Fulmer","DET",164.2,0,0,,,0,0,0,,,0,,,"Michael Fulmer",13218,605242
2017,"Jesse Hahn","OAK",63.2,0,,,,0,0,0,,,0,,,"Jesse Hahn",13287,534910
2017,"Steven Matz","NYM",66.2,0,,,,0,0,0,,,0,,,"Steven Matz",13361,571927
2017,"Marcus Stroman","TOR",201,0,0,,,0,,0,,,0,,,"Marcus Stroman",13431,573186
2017,"Eddie Butler","CHC",51.1,0,0,,,0,,0,,,0,,,"Eddie Butler",13453,572750
2017,"Lucas Sims","ATL",51.1,0,,,,0,0,0,,,0,,,"Lucas Sims",13470,608371
2017,"Daniel Norris","DET",94.2,0,,,,0,0,0,,,0,,,"Daniel Norris",13475,596057
2017,"Andrew Triggs","OAK",65.1,0,,,,0,0,0,,,0,,,"Andrew Triggs",13533,592811
2017,"Blake Snell","TBR",129.1,0,,,,,0,0,,,0,,,"Blake Snell",13543,605483
2017,"Robert Stephenson","CIN",58,0,,0,,,0,0,,,,,,"Robert Stephenson",13594,596112
2017,"Jakob Junis","KCR",93,0,,,,0,0,0,,,0,,,"Jakob Junis",13619,596001
2017,"Jharel Cotton","OAK",129,0,,,,0,0,0,,,0,,,"Jharel Cotton",13654,605194
2017,"Sal Romano","CIN",87,0,,,,0,0,,0,,0,,,"Sal Romano",13690,607219
2017,"Robert Gsellman","NYM",115.2,0,,,,0,0,0,,,0,,,"Robert Gsellman",13696,607229
