Season,Name,Team,IP,FA-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,NameASCII,PlayerId,MLBAMID
2016,"Johnny Cueto","SFG",219.2,2293.238154613466,2215.1176470588234,,,2182.4702467343977,2020.3948717948717,1657,,,1546.6009174311926,,,"Johnny Cueto",6893,456501
2016,"Chase Anderson","MIL",149.2,2069.391371340524,2130.2178217821784,,,2098.784753363229,,2104.045325779037,,,2220.004830917874,,,"Chase Anderson",6895,502624
2016,"Martín Pérez","TEX",198.2,2073.3123359580054,,,,2011.5065387968614,1869.4576802507836,1210.9015384615384,,,1680.8279158699809,,,"Martin Perez",6902,527048
2016,"Ian Kennedy","KCR",195.2,2356.373975409836,,,,2408.6701754385963,1783.8181818181818,,2513.497854077253,,1858.2255639097743,,,"Ian Kennedy",6986,453178
2016,"Miguel González","CHW",133.2,2391.96705107084,,,,2287.9493333333335,2309.8923395445136,2709.191919191919,,,1316.7860696517414,,,"Miguel Gonzalez",7024,456068
2016,"James Shields","- - -",181.2,2265.622593068036,2133.73,,,2196.319073083779,,,2318.662768031189,,1749.7177177177177,,,"James Shields",7059,448306
2016,"Dillon Gee","KCR",73,2253.311320754717,2302.7262773722628,,,2300.8908188585606,,,2386.6875,,1889.8157894736842,,,"Dillon Gee",7396,518716
2016,"J.A. Happ","TOR",195,2340.3844419391207,,,,2208.761061946903,1959.2244897959183,1784.5695067264573,,,1893.738219895288,,,"J.A. Happ",7410,457918
2016,"Gio Gonzalez","WSN",177.1,2185.667530224525,,,,2070.5951219512194,,2721.8165584415583,,,1631.4280155642023,,,"Gio Gonzalez",7448,461829
2016,"Phil Hughes","MIN",57.1,2122.611825192802,2110.959798994975,,,2131.076923076923,,,2186.4137931034484,,1573.8235294117646,,,"Phil Hughes",7450,461833
2016,"Collin McHugh","HOU",184.2,2100.3116740088108,2338.7464788732395,,,2128.436018957346,,2447.4300847457625,,,1598.9506172839506,,,"Collin McHugh",7531,543521
2016,"Tommy Milone","MIN",59.1,2246.936936936937,2242.2,,,2071.866666666667,1177,2235.8380952380953,,,1710.7414772727273,,,"Tommy Milone",7608,543548
2016,"Juan Nicasio","PIT",62.1,1989.5247395833333,,,,1668.5,1479.9218241042345,,,,1953.1379310344828,,,"Juan Nicasio",7731,504379
2016,"Wily Peralta","MIL",127.2,1842.9394495412844,,,,1727.486111111111,1376.0087336244542,,,,1396.3653846153845,,,"Wily Peralta",7738,503449
2016,"Mike Fiers","HOU",164.2,2153.792548687553,2284.9625850340135,,,,1831.6914893617022,2663.697142857143,,,1750.4578544061303,,,"Mike Fiers",7754,571666
2016,"Christian Friedrich","SDP",128.1,2152.375,,,,2162.208504801097,1282.7927710843373,2511.615189873418,,,2015.909420289855,,,"Christian Friedrich",7942,543184
2016,"Paul Clemens","- - -",67.2,2394.2580645161293,,,,2354.6344238975817,,2750.92774566474,,,1768.48,,,"Paul Clemens",8037,518560
2016,"Jaime García","STL",165.2,2372.2913816689465,2434.6428571428573,,,2220.146401985112,2213.2842809364547,2710.7565789473683,,,2011.7238307349667,,,"Jaime Garcia",8137,448802
2016,"Yovani Gallardo","BAL",118,2149.4871794871797,,,,2114.6570048309177,2184.5716440422325,2299.2964285714284,,,1971.188775510204,,,"Yovani Gallardo",8173,451596
2016,"Steven Wright","BOS",156.2,1852.2934782608695,,,,,,305.4825,,,,,40.99884125144843,"Steven Wright",8185,453214
2016,"John Lamb","CIN",70,2007.3735465116279,1949.5440414507773,,,,,1962.5878787878787,,,1453.7699530516431,,,"John Lamb",8493,543424
2016,"Justin Verlander","DET",227.2,2542.6888574126533,,,,,2374.7388632872503,2656.843910806175,,,2037.4855305466237,,,"Justin Verlander",8700,434378
2016,"Tanner Roark","WSN",207.2,2117.581699346405,,,,2054.9937238493726,2011.938492063492,2557.9140811455845,,,1823.5075987841944,,,"Tanner Roark",8753,543699
2016,"Wade Miley","- - -",166,2144.5973904939424,,,,2058.4300699300697,1304.8014440433212,2354.0948012232416,,,1905.6891615541922,,,"Wade Miley",8779,489119
2016,"Andrew Cashner","- - -",131.2,2139.064462809917,,,,2033.0865921787708,1902.5631067961165,2058.277777777778,,,1564.0272108843537,,,"Andrew Cashner",8782,488768
2016,"Nathan Eovaldi","NYY",117,2227.4758620689654,2264.752427184466,1616.6833333333334,,1989.1538461538462,1100.1480362537764,2043.3720930232557,,,1552.1911764705883,,,"Nathan Eovaldi",9132,543135
2016,"Patrick Corbin","ARI",132.1,2256.0657698056802,,,,2211.7075208913648,1419.7625,,,,1755.6437768240344,,,"Patrick Corbin",9323,571578
2016,"Josh Tomlin","CLE",173,2369.8450520833335,2498.555106167846,,,2286.1659574468085,,2693.8316062176164,,,1630.293023255814,,,"Josh Tomlin",9388,458708
2016,"Doug Fister","HOU",180.1,1959.5855855855855,1924.5618811881188,,,1955.831399845321,,2031.4636363636364,,,1623.1780104712043,,,"Doug Fister",9425,450729
2016,"Dallas Keuchel","HOU",168,2123.0905511811025,1786.8546712802768,,,2050.933447098976,2103.4570200573066,,,,1591.2307692307693,,,"Dallas Keuchel",9434,572971
2016,"Dan Straily","CIN",183,2182.249633967789,,,,2071.4166666666665,1922.9127516778524,2044.5333333333333,,,1283.055133079848,,,"Dan Straily",9460,573185
2016,"Bud Norris","- - -",91.1,2381.4623376623376,2009.842105263158,,,2253.7890625,749.8058076225045,,,,1754.75,,,"Bud Norris",9492,502032
2016,"Kyle Gibson","MIN",147.1,2122.7828125,,,,2057.337552742616,1331.1482300884957,1550.0217391304348,,,1658.8936170212767,,,"Kyle Gibson",10123,502043
2016,"Mike Leake","STL",176.2,1945.0109289617487,2038.079185520362,,,1972.6616809116808,2169.518987341772,,2452,,1734.4782608695652,,,"Mike Leake",10130,502190
2016,"Stephen Strasburg","WSN",147.2,2154.164705882353,,,,2134.9767441860463,2050.772277227723,2620.156146179402,,,1736.2692307692307,,,"Stephen Strasburg",10131,544931
2016,"Shelby Miller","ARI",101,2172.8958333333335,1930.3292682926829,,,2012.4837398373984,,2098.608910891089,,,1791.6363636363637,,,"Shelby Miller",10197,571946
2016,"Jarred Cosart","- - -",57,2116.8268156424583,2093.470588235294,,,2140.6,,,2493.389961389961,,1424.295081967213,,,"Jarred Cosart",10304,543054
2016,"Jimmy Nelson","MIL",179.1,2263.289230769231,,,,2127.183379120879,1109.7554240631164,,2233.870090634441,,1753.7916666666667,,,"Jimmy Nelson",10547,519076
2016,"Chad Bettis","COL",186,1934.568212824011,1973.9166666666667,,,1817.7105263157894,1709.2059859154929,2171.773134328358,,,1494.9157303370787,,,"Chad Bettis",10587,518452
2016,"Chris Sale","CHW",226.2,,,,,2193.197311827957,2171.4148936170213,,,,2123.913846153846,,,"Chris Sale",10603,519242
2016,"Mike Foltynewicz","ATL",123.1,2342.058653846154,,,,2223.5512367491165,1211.4279569892474,2048.7096774193546,,,2002.491124260355,,,"Mike Foltynewicz",10811,592314
2016,"Jacob deGrom","NYM",148,2146.847373637265,,,,2157.2434367541764,2119.7178329571107,1206.8062015503876,,,1603.5580357142858,,,"Jacob deGrom",10954,594798
2016,"Tim Adleman","CIN",69.2,2296.298816568047,,,,2158.1493902439024,,1949.7241379310344,,,1669.0391304347827,,,"Tim Adleman",10968,534947
2016,"A.J. Griffin","TEX",119,2274.0301418439717,,,,,2223.4682080924854,2615.533505154639,,,1760.9123711340205,,,"A.J. Griffin",11132,456167
2016,"Vince Velasquez","PHI",131,2288.0346215780996,,,,2035.0295857988165,1172.3969072164948,1822.3961038961038,,,1664.0169491525423,,,"Vince Velasquez",11189,592826
2016,"Jose Quintana","CHW",208,2051.7858627858627,,,,1980.3636363636363,,1933.5140415140415,,,1317.1796875,,,"Jose Quintana",11423,500779
2016,"Drew Pomeranz","- - -",169.1,2437.5467889908255,2228.4434782608696,,,,,,2146.983651226158,,2273.658088235294,,,"Drew Pomeranz",11426,519141
2016,"Robbie Ray","ARI",174.1,2173.137321549966,,,,2198.2146529562983,1662.3603351955308,,,,1741.121212121212,,,"Robbie Ray",11486,592662
2016,"Aaron Sanchez","TOR",192,2233.3698384201075,,,,2247.5927740355173,,2819.632135306554,,,2034.64453125,,,"Aaron Sanchez",11490,592717
2016,"José Fernández","MIA",182.1,2399.368169398907,,,,2119.4455445544554,,1228.3262195121952,,,1543.3950276243095,,,"Jose Fernandez",11530,605228
2016,"José Ureña","MIA",63.1,2133.2908366533866,,,,2137.3475177304963,1876.2522522522522,1453.338028169014,,,1741.861111111111,,,"Jose Urena",11589,570632
2016,"Williams Pérez","ATL",53.2,,,,,1991.1378763866878,,2030.25,,,1384.870588235294,,,"Williams Perez",11592,554234
2016,"Jameson Taillon","PIT",104,2125.4615384615386,,,,1927.3215384615385,,2374.5,,,1545.0487804878048,,,"Jameson Taillon",11674,592791
2016,"Carlos Martinez","STL",195.1,2095.4077669902913,,,,2021.0628445424477,,1598.915014164306,,,1984.7876712328766,,,"Carlos Martinez",11682,593372
2016,"Matt Harvey","NYM",92.2,2193.2053571428573,,,,2161.4554455445545,2123.5265017667843,1675.2530120481927,,,1861.9878787878788,,,"Matt Harvey",11713,518774
2016,"Justin Nicolino","MIA",70.2,1981.5578231292518,1963.8552631578948,,,,,1604.827067669173,,,1616.256157635468,,,"Justin Nicolino",11754,592593
2016,"Drew Smyly","TBR",175.1,2164.8019740900677,2062.259009009009,,,,,1743.5075757575758,,,1468.3231707317073,,,"Drew Smyly",11760,592767
2016,"Noah Syndergaard","NYM",182.2,2108.7605495583907,,,,2027.3170731707316,1681.8678629690048,1736.7791164658634,,,1742.858024691358,,,"Noah Syndergaard",11762,592789
2016,"James Paxton","SEA",121,2108.058976582827,1819.3252279635258,,,2068.1617647058824,,,1981.3164556962026,,1810.137254901961,,,"James Paxton",11828,572020
2016,"Taijuan Walker","SEA",134.1,2096.9962490622656,1902.3672316384182,1558.2224622030237,,2079.470588235294,,2245.5210727969347,,,,,,"Taijuan Walker",11836,592836
2016,"Yordano Ventura","KCR",186,2170.954738330976,2148.64,,,2051.3120418848166,,2493.172727272727,,,1489.7274336283185,,,"Yordano Ventura",11855,570649
2016,"Matt Andriese","TBR",105,2347.5345303867402,1985.148148148148,,,2102.5384615384614,1919.271002710027,2688.2758620689656,,,1948.2047619047619,,,"Matt Andriese",12022,542882
2016,"Kyle Hendricks","CHC",188,2135.266666666667,2060.676148796499,,,1890.0054474708172,,2634.9910313901346,,,1992.875,,,"Kyle Hendricks",12049,543294
2016,"Colin Rea","- - -",101.2,2072.2061482820977,1966.293918918919,1582.1684210526316,,2017.0649895178196,,2203.059405940594,,,,,,"Colin Rea",12317,607067
2016,"Nick Tropeano","LAA",68.1,2104.3706293706296,,,,2072.3173076923076,1632.5915915915916,,,,1616.1624548736463,,,"Nick Tropeano",12385,607374
2016,"Adam Morgan","PHI",109.2,2317.9549356223174,,,,,1933.2785087719299,2530.4615384615386,,,1683.3435897435897,,,"Adam Morgan",12580,605388
2016,"Mike Wright Jr.","BAL",63.2,2200.6810035842295,,,,1971.9336099585062,690.34,1279.2717391304348,,,1657.9347826086957,,,"Mike Wright Jr.",12586,605541
2016,"Nate Karns","SEA",81,2183.9338624338625,,,,,,,2287.907662082515,,1547.4358974358975,,,"Nate Karns",12638,501992
2016,"Jerad Eickhoff","PHI",197.1,2208.053016453382,,,,2114.551102204409,1259.9944649446495,2521.048076923077,,,1782.2727272727273,,,"Jerad Eickhoff",12664,595191
2016,"Tyler Wilson","BAL",73,1909.0653153153153,,,,1999.96484375,,1870.5841924398626,,,1514.090909090909,,,"Tyler Wilson",12691,592869
2016,"Trevor Bauer","CLE",173.2,2159.4026402640266,2270.6036960985625,,,2129.224646983312,,0,2508.050816696915,,1690.8235294117646,,,"Trevor Bauer",12703,545333
2016,"Sonny Gray","OAK",117,2304.441958041958,1427.3488372093022,,,2255.8985507246375,1580.9166666666667,2725.7961165048546,,,1726.2596685082874,,,"Sonny Gray",12768,543243
2016,"Matt Wisler","ATL",155.2,2126.9260172626387,,,,2163.2414965986395,1131.6125574272587,2193.542253521127,,,2084.701612903226,,,"Matt Wisler",12804,605538
2016,"Tyler Anderson","COL",114.1,2156.6208651399493,2286.1111111111113,,,,,1721.2631578947369,,,1754.455252918288,,,"Tyler Anderson",12880,542881
2016,"Logan Verrett","NYM",60,2137.8529411764707,,,,2102.62,2067.775,1923.2608695652175,,,1719.739837398374,,,"Logan Verrett",12905,548337
2016,"Dylan Bundy","BAL",71.2,2473.444736842105,,,,,,2261.4561403508774,,,1714.8,,,"Dylan Bundy",12917,605164
2016,"Archie Bradley","ARI",141.2,2302.1404911479153,,,,,,,1973.558872305141,,1732.9555555555555,,,"Archie Bradley",12918,605151
2016,"Joe Musgrove","HOU",57.2,2343.1565934065934,,,,2193.507042253521,2245.547400611621,2504.445945945946,,,1905.0897435897436,,,"Joe Musgrove",12970,605397
2016,"Joe Ross","WSN",105,,,,,1894.0812641083521,1541.8401206636502,,,,1990.52,,,"Joe Ross",12972,605452
2016,"Hisashi Iwakuma","SEA",199,2192.1942446043167,2159.492,1511.513986013986,,2000.6051612903225,1888.63802559415,2245.39552238806,,,,,,"Hisashi Iwakuma",13048,547874
2016,"Anthony DeSclafani","CIN",123.1,2069.1699669966997,,,,1875.9940476190477,1842.7402826855123,,1976.545045045045,,1670.9268292682927,,,"Anthony DeSclafani",13050,543101
2016,"Wei-Yin Chen","MIA",123.1,2028.7297297297298,,,,1884.294670846395,1969.493670886076,2169.9532710280373,,,1491.5925925925926,,,"Wei-Yin Chen",13071,612672
2016,"Yu Darvish","TEX",100.1,2496.339393939394,2113.0194805194806,1657.5675675675675,,2200.363970588235,2503.6677419354837,2461.5333333333333,2530.125,,,,,"Yu Darvish",13074,506433
2016,"Gerrit Cole","PIT",116,2154.225027442371,,,,2082.0190217391305,1361.67335243553,,2514.867724867725,,1680.8899082568807,,,"Gerrit Cole",13125,543037
2016,"Eduardo Rodriguez","BOS",107,2132.3603504928806,,,,2125.90332326284,1604.491349480969,,,,1953.5504885993485,,,"Eduardo Rodriguez",13164,593958
2016,"Zach Davies","MIL",163.1,,2054.782208588957,,,1971.0463347164591,,2408.8333333333335,,,1676.4352720450281,,,"Zach Davies",13183,605200
2016,"Michael Fulmer","DET",159,2263.4366515837105,1586.5368916797488,,,2123.366471734893,969.5,,,,1737.5555555555557,,,"Michael Fulmer",13218,605242
2016,"Ross Stripling","LAD",75.2,2121.6473880597014,,,,1962.7719298245613,1973.7991631799164,2464.5057915057914,,,1636.3587786259543,,,"Ross Stripling",13273,548389
2016,"Luis Cessa","NYY",51.2,2199.6566757493188,,,,,1808.5720930232558,1670.4736842105262,,,1688.1645569620252,,,"Luis Cessa",13345,570666
2016,"Steven Matz","NYM",132.1,1532,,,,2051.4529590288316,1981.7740384615386,2302.9805555555554,,,2173.6392156862744,,,"Steven Matz",13361,571927
2016,"Marcus Stroman","TOR",204,2277.8229166666665,1682.6806966618287,,,2206.905013192612,0,2249.3718820861677,,,1404.9512195121952,,,"Marcus Stroman",13431,573186
2016,"Daniel Norris","DET",68.1,2424.107046070461,,,,,1390.603448275862,2529.695652173913,,,1509.8238636363637,,,"Daniel Norris",13475,596057
2016,"Blake Snell","TBR",89,2474.6361788617887,,,,,1596.342995169082,2321.729357798165,,,1713.3745928338762,,,"Blake Snell",13543,605483
2016,"Tyler Duffey","MIN",133,2085.6519083969465,2079.423076923077,,,2252.1433691756274,,,2346.7795454545453,,1625.7532467532467,,,"Tyler Duffey",13758,608648
2016,"Zach Eflin","PHI",63.1,2205.5768261964736,,,,2091.490740740741,1763.021897810219,2321.1923076923076,,,1879.5657894736842,,,"Zach Eflin",13774,621107
2016,"Alex Wood","LAD",56.1,,,,,1921.3408163265306,,,1723.608208955224,,1781.7560975609756,,,"Alex Wood",13781,622072
2016,"Michael Wacha","STL",132.1,2098.629596412556,2117.305418719212,,,,,2127.5260416666665,,,1606.8147368421053,,,"Michael Wacha",14078,608379
2016,"Kevin Gausman","BAL",179.2,2214.177208572922,,1508.414261460102,,2134.192857142857,1485.2572815533981,,,,1866.0344827586207,,,"Kevin Gausman",14107,592332
2016,"Lance McCullers Jr.","HOU",81,2289.659050966608,,,,,,,2506.612030075188,,1745.701923076923,,,"Lance McCullers Jr.",14120,621121
2016,"José Berríos","MIN",58.1,2146.0044150110375,,,,2057.853046594982,,2097.2105263157896,,,1517.6424242424243,,,"Jose Berrios",14168,621244
2016,"Jake Thompson","PHI",53.2,2125.668555240793,,,,2033.1767676767677,2245.909090909091,2478.8888888888887,,,1291.581081081081,,,"Jake Thompson",14371,622097
2016,"Adam Conley","MIA",133.1,2305.5003663003663,,,,,2004.3846153846155,,,,2032.4166666666667,,,"Adam Conley",14457,543045
2016,"Luis Perdomo","SDP",117,2037.3636363636363,,,,1895.395242451967,,1781.6822222222222,,,1597.0609137055837,,,"Luis Perdomo",14682,606131
2016,"Julio Urías","LAD",69.1,2416.2492917847026,,,,2349.6666666666665,1314.7606382978724,2492.7311320754716,,,1814.860759493671,,,"Julio Urias",14765,628711
2016,"Jon Gray","COL",168,2160.7772727272727,,,,,1975.7792915531336,2525.2581699346406,,,1658.270531400966,,,"Jon Gray",14916,592351
2016,"Aaron Blair","ATL",70,2115.441696113074,,,,1994.0827067669172,,1470.7836734693878,,,1448.6574803149606,,,"Aaron Blair",14934,594760
2016,"Chad Kuhl","PIT",70.2,1938.1694915254238,,,,1876.127840909091,1079.3769968051117,,,,1354.90625,,,"Chad Kuhl",14975,641771
2016,"Braden Shipley","ARI",62.1,2099.506393861893,,,,1997.0115606936415,,2132.1906614785994,,,1941.5402843601896,,,"Braden Shipley",15158,640463
2016,"Matthew Boyd","DET",91.2,2342.7843137254904,,,,,2192.9358288770054,2156.0160427807486,,,1990.9839357429719,,,"Matthew Boyd",15440,571510
2016,"Kendall Graveman","OAK",186,2354.11377245509,1984.1948310139164,,,2194.018782014798,1318.3005464480875,,,,1594.8862559241707,,,"Kendall Graveman",15514,608665
2016,"Masahiro Tanaka","NYY",199.2,2231.2736842105264,2121.8396946564885,1546.2645381984037,,1965.0522151898733,1825.6847290640394,2145.7098765432097,,,,,,"Masahiro Tanaka",15764,547888
2016,"Sean Manaea","OAK",139.2,1920.1837398373984,,,,,1476.9138576779026,,,,1248.495,,,"Sean Manaea",15873,640455
2016,"Carlos Rodón","CHW",165,2134.0733549083066,,,,2029.4965034965035,937.9142053445851,,,,1571.4948805460751,,,"Carlos Rodon",16137,607074
2016,"Aaron Nola","PHI",111,2005.551912568306,,,,2009.9056603773586,,2494.907284768212,,,1440.4675324675325,,,"Aaron Nola",16149,605400
2016,"Brandon Finnegan","CIN",172,2199.122950819672,,,,2150.974834437086,969.3382789317508,,,,1595.823708206687,,,"Brandon Finnegan",16208,605232
2016,"Daniel Mengden","OAK",72,2096.9228486646884,,,,2017.2222222222222,2057.7312775330397,2522.624203821656,,,1791.1836734693877,,,"Daniel Mengden",16980,596043
2016,"Aríel Miranda","SEA",55,2295.620879120879,,1907.920168067227,,2341.5433070866143,1153.6964285714287,,,,,,,"Ariel Miranda",17526,664641
2016,"Kenta Maeda","LAD",175.2,2311.8491228070175,,,,2193.6428571428573,1278.8843457943926,2499.802303262956,,,1714.7535714285714,,,"Kenta Maeda",18498,628317
2015,"Mark Buehrle","TOR",198.2,2008.6339165545087,1650.1001821493626,,,1924.4101449275363,,2021.941908713693,,,1576.2436974789916,,,"Mark Buehrle",225,279824
2015,"Bartolo Colon","NYM",192.2,2179.300257731959,,,,2051.911205073996,1955.007722007722,1758.125,,,1727.6091370558377,,,"Bartolo Colon",375,112526
2015,"CC Sabathia","NYY",167.1,2073.1104565537557,1980,,,2001.7063953488373,1370.9371900826445,,,,1929.712765957447,,,"CC Sabathia",404,282332
2015,"A.J. Burnett","PIT",164,2025.0102739726028,,,,1934.7203525641025,,,1959.0328317373462,,1654.5844748858447,,,"A.J. Burnett",512,150359
2015,"Kyle Lohse","MIL",124,2313.714285714286,,,,2069.0252192982457,1927.949152542373,2050.625,,,1463.21261682243,,,"Kyle Lohse",739,346798
2015,"Tim Hudson","SFG",121.1,1927.3937007874015,1500.857142857143,1194.362745098039,,1836.1897555296857,,2047.0384615384614,,,,,,"Tim Hudson",921,218596
2015,"Ryan Vogelsong","SFG",116,2051.1574307304786,,,,1951.8149466192172,1961.26821192053,1833.0940594059407,,,1724.1616766467066,,,"Ryan Vogelsong",1011,285064
2015,"Jake Peavy","SFG",110.2,2445.964705882353,2457.7041420118344,,,2406.137566137566,2172.189655172414,1557.9036144578313,,,1771.5238095238096,,,"Jake Peavy",1051,408241
2015,"Marco Estrada","TOR",170.1,2320.2409802586794,2303.5046296296296,,,,,2491.7887788778876,,,2059.755291005291,,,"Marco Estrada",1118,462136
2015,"Jerome Williams","PHI",105.2,2081.4158075601376,2010.6738095238095,,,2005.3200663349917,1060.5333333333333,2003.5333333333333,,,1601.9866666666667,,,"Jerome Williams",1137,425532
2015,"R.A. Dickey","TOR",214.1,1528.838888888889,,,,,,,,30.525641025641026,,,135.82665721375398,"R.A. Dickey",1245,285079
2015,"Colby Lewis","TEX",204.2,2243.115411195577,,,,2087.936170212766,1671.3198198198197,1991.68359375,,,1915.2102803738317,,,"Colby Lewis",1259,407890
2015,"Aaron Harang","PHI",172.1,2303.6854271356783,,,,2212.084051724138,1649.9856262833675,1824.5454545454545,,,1583.096551724138,,,"Aaron Harang",1451,421685
2015,"Felix Doubront","- - -",61.1,2114.722891566265,1894.5775862068965,,,1942.9525691699605,,2174.8805970149256,,,1631.6748768472905,,,"Felix Doubront",1478,467094
2015,"John Lackey","STL",218,2145.1383647798743,648.5140625,,,2120.062951496388,,1941.8316498316499,,,1955.9036144578313,,,"John Lackey",1507,407793
2015,"Dan Haren","- - -",187.1,2110.776119402985,2177.9377104377104,1287.6274509803923,,1931.739263803681,,,2034.3406326034062,,,,,"Dan Haren",1757,429717
2015,"Matt Moore","TBR",63,2290.1972555746142,2325.492307692308,,,2230.324324324324,,,2492.8811475409834,,1725.392,,,"Matt Moore",1890,519043
2015,"Zack Greinke","LAD",222.2,2345.0629865534324,,,,2143.771875,1682.4168012924072,2376.9206896551723,,2120.5,1723.6853741496598,,,"Zack Greinke",1943,425844
2015,"Iván Nova","NYY",94,2207.558303886926,,,,2074.6421499292787,,2294.131868131868,,,1870.5060240963855,,,"Ivan Nova",1994,467100
2015,"Clayton Kershaw","LAD",232.2,2154.6738410596026,,,,2249.75,1421.6097560975609,2215.5154471544715,,,1851,,,"Clayton Kershaw",2036,477132
2015,"Jorge De La Rosa","COL",149,1845.0254237288136,1821.969387755102,1352.4588957055214,,1789.96875,1719.0833333333333,2516.715277777778,,,1288.5,,,"Jorge De La Rosa",2047,407822
2015,"Jeremy Guthrie","KCR",131.1,2173.076452599388,2163.9725274725274,,,2051.0341207349084,2083.2755905511813,1794.9625360230548,,1496.2,1583.4011461318053,,,"Jeremy Guthrie",2072,425386
2015,"Alfredo Simon","DET",187,2194.0536779324057,1981.7064516129033,1516.4609375,,1932.364559819413,1524,2082.082089552239,,1295.7560975609756,1512.3529411764705,,,"Alfredo Simon",2155,430580
2015,"Corey Kluber","CLE",222,2357.275466284075,,,,2133.9153696498056,2133.497142857143,2241.237623762376,,,1720.3885350318471,,,"Corey Kluber",2429,446372
2015,"Lance Lynn","STL",175.1,2384.426770708283,,,,2182.0352798053527,2155.9615384615386,1986.7259259259258,,,1851.7567567567567,,,"Lance Lynn",2520,458681
2015,"Wandy Rodriguez","TEX",84,2210.204488778055,,,,2074.027504911591,,2615.8,,,1607.4931506849316,,,"Wandy Rodriguez",2586,434643
2015,"Rick Porcello","BOS",172,2465.0929152148665,,,,2361.3372972972975,2223.465703971119,2684.942105263158,,,1668.6351351351352,,,"Rick Porcello",2717,519144
2015,"Jeff Locke","PIT",168.1,2080.764705882353,,,,1966.0273122284295,,,1734.50569476082,,1359.7683706070288,,,"Jeff Locke",2929,502046
2015,"Max Scherzer","WSN",228.2,2449.1810865191146,1917.1090909090908,,,,1758.3539232053422,1753.1918819188193,,,1443.8386363636364,,,"Max Scherzer",3137,453286
2015,"David Price","- - -",220.1,2232.296954314721,2059.3932584269664,,,2177.7482517482517,,,1939.7545787545787,,1956.7496723460026,,,"David Price",3184,456034
2015,"Chris Young","KCR",99,2274.4569832402235,,,,,2112.2818897637794,,,,2092.2586206896553,,,"Chris Young",3196,432934
2015,"Ervin Santana","MIN",108,2237.587134502924,,,,1792.4333333333334,1031.5772357723577,,,,1468.9176470588236,,,"Ervin Santana",3200,429722
2015,"Francisco Liriano","PIT",186.2,2030.6847826086957,,,,1991.1127300613498,1470.1692466460267,1106.4,,,1752.1282894736842,,,"Francisco Liriano",3201,434538
2015,"Jeff Samardzija","CHW",214,2455.519129782446,2405.0254777070063,1288.3301886792453,,2340.0119331742244,1813.7655172413793,1549.1703703703704,,,,,,"Jeff Samardzija",3254,502188
2015,"Roberto Hernandez","HOU",66,1890.498489425982,,,,1895.8315018315018,1942.8653846153845,,,,1808.078853046595,,,"Roberto Hernandez",3273,433584
2015,"Aníbal Sánchez","DET",157,2365.5240761478162,2398.75,1619.2754342431763,,2250.5956678700363,1958.568376068376,1870.4558139534884,,,1260.3333333333333,,,"Anibal Sanchez",3284,434671
2015,"Matt Garza","MIL",143.2,1942.4950980392157,,,,1873.8201834862384,1345.353591160221,2082.595238095238,,,1528.8450704225352,,,"Matt Garza",3340,490063
2015,"Ubaldo Jiménez","BAL",184,2116.0243902439024,2339,1423.3933463796477,,1992.9251247920133,1548.1771300448431,2439.133333333333,,,,,,"Ubaldo Jimenez",3374,434622
2015,"Danny Duffy","KCR",128.1,2134.5845511482253,2146,,,2056.8183807439823,,2065.9813084112147,,2043.090909090909,2118.831896551724,,,"Danny Duffy",3542,518633
2015,"Clay Buchholz","BOS",113.1,2260.1267605633802,2295.435207823961,1736.909090909091,,2147.9039301310045,,2470.2596899224804,,,1547.142857142857,,,"Clay Buchholz",3543,453329
2015,"Carlos Frías","LAD",71.1,2238.840277777778,2176.2361963190183,,,2254.1121794871797,,1774.54,,,1614.9417475728155,,,"Carlos Frias",3547,516910
2015,"C.J. Wilson","LAA",132,2101.7672955974845,2036.7105263157894,,,2096.6437308868503,901.4365671641791,2272.8888888888887,,,1702.968051118211,,,"C.J. Wilson",3580,450351
2015,"Mat Latos","- - -",111.2,1938.2633832976446,1929.6448598130842,1416.253846153846,,1946.8735632183907,1565.6648044692738,1996.9868421052631,,,1807.9178082191781,,,"Mat Latos",3815,502009
2015,"Rubby De La Rosa","ARI",188.2,2252.0515309932784,,,,2095.702083333333,1550.019305019305,1126,,,2043.7535545023698,,,"Rubby De La Rosa",3862,523989
2015,"Edinson Volquez","KCR",198.1,2302.0397350993376,,,,2266.6437448218726,,,2491.419023136247,,1271.6275946275946,,,"Edinson Volquez",3990,450172
2015,"Héctor Santiago","LAA",177,,2092.0851063829787,,,2180.9483394833946,1116.3412698412699,1967.1020408163265,,,1929.8660194174756,1993.857142857143,,"Hector Santiago",4026,502327
2015,"Derek Holland","TEX",58.2,2191.8,,,,2196.8045540796966,1915.7604790419161,,1395.4,,2027.7888888888888,,,"Derek Holland",4141,502706
2015,"Jake Arrieta","CHC",229,2236.7459546925566,,,,2212.141850220264,1712.1536905965622,2653.0266159695816,,,1906.9496855345913,,,"Jake Arrieta",4153,453562
2015,"Jered Weaver","LAA",159,2125.638047138047,2061.9625,,,1954.3632567849686,1131.254295532646,2031.4652908067542,,,1798.2850877192982,,,"Jered Weaver",4235,450308
2015,"Jeremy Hellickson","ARI",146,2068.701160541586,2320.6,,,2056.4293628808864,2099,2712.7292490118575,,,1807.5245901639344,,,"Jeremy Hellickson",4371,476451
